,author,description,genre,title
51,Margot Hunt,"How well do you really know your best friend?Kat Grant and Alice Campbell have a friendship forged in shared confidences and long lunches lubricated by expensive wine. Though they’re very different women—the artsy socialite and the struggling suburbanite—they’re each other’s rocks. But even rocks crumble under pressure. Like when Kat’s financier husband, Howard, plunges to his death from the second-floor balcony of their South Florida mansion.Howard was a jerk, a drunk, a bully and, police say, a murder victim. The questions begin piling up. Like why Kat has suddenly gone dark: no calls, no texts and no chance her wealthy family will let Alice see her. Why investigators are looking so hard in Alice’s direction. Who stands to get hurt next. And who is the cool liar—the masterful manipulator behind it all.",Thriller,      Best Friends Forever
52,Karen  Ellis,"A girl, missingA woman, searchingA killer, planning...FBI Agent Elsa Myers finds missing people.She knows how it feels to be lost...Though her father lies dying in a hospital north of New York City, Elsa cannot refuse a call for help. A teenage girl has gone missing from Forest Hills, Queens, and during the critical first hours of the case, a series of false leads hides the fact that she did not go willingly.With each passing hour, as the hunt for Ruby deepens into a search for a man who may have been killing for years, the case starts to get underneath Elsa's skin. Everything she has buried - her fraught relationship with her sister and niece, her self-destructive past, her mother's death - threatens to resurface, with devastating consequences.In order to save the missing girl, she may have to lose herself...and return to the darkness she's been hiding from for years.",Mystery,"      A Map of the Dark
      
          (The Searchers #1)"
53,Brad Taylor,"Former Delta Force Officer and New York Times bestselling author Brad Taylor delivers a heart-pounding thriller where Pike Logan's search for a Mossad agent and ally puts him on a collision course with a ruthless military coup in Africa—and tests his loyalties to the Taskforce.It was to be a simple mission. Nothing more than assessing whether a merchant in the fabled Israeli Diamond Exchange was involved in a scheme that could potentially embarrass the state of Israel. But nothing is ever simple in the world of intelligence, as Aaron Bergman—a former leader of an elite direct action team under the Mossad—should have known. Executing the operation as a contractor, a cutout that gave the State of Israel plausible deniability, he disappears without a trace.Pike Logan and his team know none of this, but he’s tracking an American arms dealer in Tel Aviv who may—or may not—be attempting to sell sensitive nuclear weapons components to the highest bidder. When Pike’s team breaks up an attempt at killing Shoshana, Aaron’s partner, they stumble upon much more than they expected—a concerted conspiracy to topple a democratic African country.Beginning to untangle a web that extends through both the American and Israeli intelligence community, Pike is forced to choose between his Israeli friends and his Taskforce mission, even as the execution of the coup begins to form. At the heart of it is Aaron, and his disappearance is the one mistake the plotters made. Because Shoshana is the greatest killing machine the Mossad has ever produced, and she will stop at nothing to help Aaron, even if it means killing Pike Logan.",Thriller,"      Operator Down
      
          (Pike Logan #12)"
54,Brian Freeman,"One cop’s lie has set a killer free.Four years after serial killer Rudy Cutter was sent away for life, San Francisco homicide inspector Frost Easton uncovers a terrible lie: his closest friend planted false evidence to put Cutter behind bars. When he’s forced to reveal the truth, his sister’s killer is back on the streets.Desperate to take Cutter down again, the detective finds a new ally in Eden Shay. She wrote a book about Cutter and knows more about him than anyone. And she’s terrified. Because for four years, Cutter has been nursing revenge day after stolen day.Staying ahead of the game of a killer who’s determined to strike again is not going to be easy. Not when Frost is battling his own demons. Not when the game is becoming so personal. And not when the killer’s next move is unlike anything Frost expected.",Thriller,"      The Voice Inside
      
          (Frost Easton #2)"
55,Thomas Perry,"A bomb is more than a weapon. A bomb is an expression of the bomber's predictions of human behavior--a performance designed to fool you into making one fatally wrong move. In The Bomb Maker, Thomas Perry introduces us to the dark corners of a mind intent on transforming a simple machine into an act of murder--and to those committed to preventing that outcome at any cost. A threat is called into the LAPD Bomb Squad and when tragedy ensues, the fragmented unit turns to Dick Stahl, a former Bomb Squad commander who now operates his own private security company. Just returned from a tough job in Mexico, Stahl is at first reluctant to accept the offer, but his sense of duty to the technicians he trained is too strong to turn it down. On his first day back at the head of the squad, Stahl's three-person team is dispatched to a suspected car bomb. And it quickly becomes clear to him that they are dealing with an unusual mastermind--one whose intended target seems to be the Bomb Squad itself.As the shadowy organization sponsoring this campaign of violence puts increasing pressure on the bomb maker, and Stahl becomes dangerously entangled with a member of his own team, the fuse on this high-stakes plot only burns faster. The Bomb Maker is Thomas Perry's biggest, most unstoppable thriller yet.",Mystery,      The Bomb Maker
56,Jonathan   Moore,"From an author who consistently gives us “suspense that never stops” (James Patterson), a near-future thriller that makes your most paranoid fantasies seem like child’s play.It’s late Thursday night, and Inspector Ross Carver is at a crime scene in one of the city’s last luxury homes. The dead man on the floor is covered by an unknown substance that’s eating through his skin. Before Carver can identify it, six FBI agents burst in and remove him from the premises. He's pushed into a disinfectant trailer, forced to drink a liquid that sends him into seizures, and is shocked unconscious. On Sunday he wakes in his bed to find his neighbor, Mia—who he’s barely ever spoken to—reading aloud to him. He can’t remember the crime scene or how he got home; he has no idea two days have passed. Mia says she saw him being carried into their building by plainclothes police officers, who told her he’d been poisoned. Carver doesn’t really know this woman and has no way of disproving her, but his gut says to keep her close.A mind-bending, masterfully plotted thriller—written in Moore's ""lush, intoxicating style"" (Justin Cronin)—that will captivate fans of Blake Crouch, China Miéville, and Lauren Beukes, The Night Market follows Carver as he works to find out what happened to him, soon realizing he's entangled in a web of conspiracy that spans the nation. And that Mia may know a lot more than she lets on.",Mystery,      The Night Market
57,Emily Koch,"How Do You Solve Your Own Murder?Everyone believes Alex is in a coma, unlikely to ever wake up. As his family debate withdrawing life support, and his friends talk about how his girlfriend Bea needs to move on, he can only listen.But Alex soon begins to suspect that the accident that put him here wasn’t really an accident. Even worse, the perpetrator is still out there and Alex is not the only one in danger.As he goes over a series of clues from his past, Alex must use his remaining senses to solve the mystery of who tried to kill him, and try to protect those he loves, before they decide to let him go.A stunning edge-of-your-seat debut novel with an unforgettable narrator.",Mystery,      If I Die Before I Wake
58,Tom   Hunt,"The electrifying debut thriller that asks the question: To save the one you love, is there any price you wouldn’t pay?His wife is sick.He needs $200,000 to save her.A mysterious man offers to give him the money with just one catch: He has to murder someone to get it.Gary Foster’s life is finally heading in the right direction. After years of trying, his wife, Beth, is pregnant, and he recently opened a business with his brother. But one phone call changes everything.... After collapsing suddenly, Beth has been rushed to the hospital. Tests reveal a devastating diagnosis: an inoperable brain tumor. Their only hope is an expensive experimental treatment available abroad, with a cost that’s out of their reach. And Beth’s time is running out.... Then a strange man approaches Gary and offers the money he needs, on one condition: that he kill someone, no questions asked. End one life to save another.In this nail-biting debut novel of domestic suspense, one man makes a choice that forces him to confront the darkest reaches of his soul and betray those closest to him. As he’s swept up in a nightmare of escalating violence, he must question his own morality—and determine just how far he’s willing to go to save the woman he loves.",Thriller,      Killer Choice
59,Nick Petrie,"""Lots of characters get compared to my own Jack Reacher, but Petrie's Peter Ash is the real deal.""--Lee ChildIn the newest action-packed thriller starring war veteran Peter Ash, a well-planned and flawlessly executed hijacking reveals the hidden dangers of Colorado's mellowest business, but Ash may find there's more to this crime than meets the eye. Combat veteran Peter Ash leaves a simple life rebuilding hiking trails in Oregon to help his good friend Henry Nygaard, whose daughter runs a Denver security company that protects cash-rich cannabis entrepreneurs from modern-day highwaymen. Henry's son-in-law and the company's operations manager were carrying a large sum of client money when their vehicle vanished without a trace, leaving Henry's daughter and her company vulnerable.Then, when Peter is riding shotgun on another cash run, the cargo he's guarding comes under attack from hijackers and he narrowly escapes with his life. As the incidents mount, he has to wonder: for criminals as sophisticated as these, is this money really worth the risk? And if not, what about his cargo is worth more?",Thriller,"      Light It Up
      
          (Peter Ash #3)"
60,Christopher Reich,"From New York Times bestselling author Christopher Reich, an international spy thriller featuring Simon Riske: one part James Bond, one part Jack ReacherRiske is a freelance industrial spy who, despite his job title, lives a mostly quiet life above his auto garage in central London. He is hired to perform the odd job for a bank, an insurance company, or the British Secret Service, when he isn't expertly stealing a million-dollar watch off the wrist of a crooked Russian oligarch.Riske has maintained his quiet life by avoiding big, messy jobs; until now. A gangster by the name of Tino Coluzzi has orchestrated the greatest street heist in the history of Paris: a visiting Saudi prince had his pockets lightened of millions in cash, and something else. Hidden within a stolen briefcase is a secret letter that could upend the balance of power in the Western world. The Russians have already killed in an attempt to get it back by the time the CIA comes knocking at Simon's door.Coluzzi was once Riske's brother-in-arms, but their criminal alliance ended with Riske in prison, having narrowly avoided a hit Coluzzi ordered. Now, years later, it is thief against thief, and hot on their trail are a dangerous Parisian cop, a murderous Russian femme fatale, her equally unhinged boss, and perhaps the CIA itself.In the grand tradition of The Day of the Jackal and The Bourne Identity, Christopher Reich's The Take is a stylish, breathtaking ride.",Thriller,      The Take
61,Britney King,"In the tradition of Gone Girl and Behind Closed Doors comes a gripping, twisted, furiously clever read that demands your attention, and keeps you guessing until the very end. For fans of the anti-heroine and stories told in unorthodox ways, The Social Affair delivers us the perfect dark and provocative villain. The only question—who is it?A timeless, perfect couple waltzes into the small coffee shop where Izzy Lewis works. Instantly enamored, she does what she always does in situations like these: she searches them out on social media.Just like that—with the tap of a screen— she’s given a front row seat to the Dunns’ picturesque life. This time, she’s certain she’s found what she’s been searching for. This time, she'll go to whatever lengths it takes to ensure she gets it right—even if this means doing the unthinkable.Intense and original, The Social Affair is a disturbing psychological thriller that explores what can ha",Thriller,      The Social Affair
62,Nina Sadowsky,"A woman running from a dark past stumbles upon a tangled nest of seductions and family secrets in this psychological thriller of obsession and betrayal.When Natalie discovers her father dead in a luxury hotel room in Paris, she's terrified that his death--or is it a murder?--will open up a history she'd rather forget. Years before, her mother went missing from their home in a wealthy Connecticut suburb, triggering a chain of violence that echoed through the years. Now Natalie is set on a collision course with her brother, who has secrets of his own. And watching from the shadows is a mysterious and alluring woman with a talent for making people in trouble disappear, who holds more answers than anyone would guess.",Fiction,      The Burial Society
63,Frances Vick,"He loves you. He’d do anything for you. But you don’t even know him.Jenny hasn’t had an easy life – no job and no money, with a sick mother and an abusive ex-stepfather. Not that anybody cares, she’s from the wrong side of town.David has taken care of Jenny ever since they were at school together. He knows how special she is, how much she needs his support. David has a lot of love to give.Jenny and David aren’t in a relationship. They aren’t even friends.Jenny thinks she’s free to do what she wants, see who she likes. What does David think? Well, you’ll have to find out.A gripping psychological thriller about the lies we tell ourselves, perfect for fans of Friend Request, The Couple Next Door and Teresa Driscoll.",Thriller,      Liars
64,Will Dean,An isolated Swedish town. A deaf reporter terrified of nature. A dense spruce forest overdue for harvest. A pair of eyeless hunters found murdered in the woods.It’s week one of the Swedish elk hunt and the sound of gunfire is everywhere. When Tuva Moodyson investigates the story that could make her career she stumbles on a web of secrets that knit Gavrik town together. Are the latest murders connected to the Medusa killings twenty years ago? Is someone following her? Why take the eyes? Tuva must face her demons and venture deep into the woods to stop the killer and write the story. And then get the hell out of Gavrik.,Mystery,      Dark Pines
65,Amber Hart,"Nothing good comes from living in the Devil's swamp.Willow Bell thinks moving to the Okefenokee area isn't half bad, but nothing prepares her for what awaits in the shadows of the bog.Girls are showing up dead in the swamp. And she could be next.Everyone warns Willow to stay away from Beau Cadwell—the bad boy at the top of their suspect list as the serial killer tormenting the small town.But beneath his wicked, depthless eyes, there's something else that draws Willow to him.When yet another girl he knew dies, though, Willow questions whether she can trust her instincts…or if they're leading to her own death.",Young Adult,      Wicked Charm
66,Kristen Orlando,"Going rogue in an effort to rescue her kidnapped parents has cost Reagan Hillis her automatic ticket to the Training Academy. But becoming a Black Angel is the only way Reagan will be able to exact revenge on her mother’s merciless killer, Santino Torres.When Reagan is given a chance to prove that she’s worthy of training to be a Black Angel, she also gets the first chance she’s ever had to be her true self. No aliases. No disguises.But when her friend Luke joins her at the Black Angels training compound, Reagan finds herself once again torn between the person she was and the person she wants to be. Reagan has to prove that she's as good as her parents trained her to be, because she’ll never find Torres without the Black Angels’ help.",Young Adult,"      You Won't Know I'm Gone
      
          (The Black Angel Chronicles #2)"
67,Amanda Brittany,"She thought she was free of the past. She was wrong.Six years ago Isla was the only victim to walk free from Carl Jeffery’s vicious murder spree. Now, Isla vows to live her life to the fullest and from the outside it appears perfect.Determined to finish her book Isla plans her final trip to Sweden, but after returning from Canada and meeting a man she never thought she would, her life begins to derail.Suddenly Isla is plagued by memories of the man who tried to murder her, and the threat that he could be back causes her to question everything, and everyone around her.This debut psychological thriller will have you closing down social media accounts, looking over your shoulder, and hooked until the very last line.Perfect for fans of Sweet Little Lies, Friend Request and Louise Jensen.",Thriller,      Her Last Lie
68,Dylan Young,"‘Ambulance and police. Something’s happened. I don’t know what. But my little girl–’ A sob choked off the sentence. ‘It’s my daughter...’When beautiful young Nia Hopkins goes missing from her family’s farm on the icy outskirts of the Forest of Dean, her blood soaking the floor, the Gloucestershire police are convinced she’s been taken by the killer who stabbed to death Emily Risman eighteen years ago. They’re desperate to finally have the evidence to put him away. To save another girl before it’s too late.But Detective Anna Gwynne thinks the press frenzy is making them obsess over the wrong man. He doesn’t fit the profile she’s been trained to see. This killer is sadistic. The suspect isn’t capable of that kind of crime.And when Anna finds a link to other cold cases, she realises the killer is manipulating the police to cover up other unspeakable crimes.With no one listening, Anna knows she’s the only one who can hunt down this serial killer. But if she goes out alone, is she putting her own life in danger?An absolutely page-turning thriller that will have you hooked. If you love Val McDermid, Angela Marsons and Robert Dugoni, you won’t be able to put down The Silent Girls.",Thriller,"      The Silent Girls
      
          (Detective Anna Gwynne #1)"
69,Fiona Cummins,"A taut and terrifying psychological thriller from a the author of RattleThe Collector by Fiona Cummins is the gripping sequel to Rattle.Jakey escaped with his life and moved to a new town. His rescue was a miracle but his parents know that the Collector is still out there, watching, waiting…Clara, the girl he left behind, is clinging to the hope that someone will come and save her.Life has fallen apart for Clara's mother as she starts to lose hope.The Bone Collector has a new apprentice to take over his family's legacy. But he can't forget the boy who got away and the detective who had destroyed his dreams.Detective Etta Fitzroy's life collapsed when the Collector escaped. With Clara still missing, and a new wave of uncannily similar murders beginning, will she be able to find him again?The Collector is back and this time he has nothing to lose . . .",Thriller,"      The Collector
      
          (The Bone Collector #2)"
70,Candice Fox,"In a dark roadside hovel called the Barking Fog Inn, the bodies of two young bartenders lie on a beer-sodden floor. Only the night-time animals in the surrounding forest were close enough to hear their screams.Crimson Lake’s resident private detectives are hired to take on the case. Disgraced former police detective Ted Conkaffey and convicted murderer Amanda Pharrell are uneasy allies working alongside DI Pip Sweeney on her first homicide investigation.For Ted, a new case serves as a welcome distraction from his fight to clear his name over the abduction of a teenage girl.For all three, the hunt for the truth will draw them into a violent dance with evil. Redemption is certainly on the cards – but it may well cost them their lives…",Mystery,"      Redemption Point
      
          (Crimson Lake #2)"
71,M. Malone,"I am the ghost that haunts your dreams. I am a liar, a protector…a killer…I am death.You think you know my story, but you have no idea. My death was just the beginning.In the years since I escaped the shadow organization that owned me, my vow to protect my family is the only thing that kept me alive.Until I meet her.Too bad I need the monster to protect her from the demons of her past.Too bad she’s not that innocent.Warning: I know you want the whole story right now. But that’s not how things went down. And I think you know by now when it comes to ORUS, things don’t always go according to f*cking plan.(The Deep Duet unfolds over the course of two books. Deep will be followed by Deeper, releasing on January 29th)",Romance,"      Deep
      
          (The Deep Duet #1)"
72,Ilaria Tuti,"«Tra i boschi e le pareti rocciose a strapiombo, giù nell'orrido che conduce al torrente, tra le pozze d'acqua smeraldo che profuma di ghiaccio, qualcosa si nasconde. Me lo dicono le tracce di sangue, me lo dice l'esperienza: è successo, ma potrebbe risuccedere. Questo è solo l'inizio. Qualcosa di sconvolgente è accaduto, tra queste montagne. Qualcosa che richiede tutta la mia abilità investigativa. Sono un commissario di polizia specializzato in profiling, e ogni giorno cammino sopra l'inferno. Non è la pistola, non è la divisa: è la mia mente la vera arma. Ma proprio lei mi sta tradendo. Non il corpo acciaccato dall'età che avanza, non il mio cuore tormentato. La mia lucidità è a rischio, e questo significa che lo è anche l'indagine. Mi chiamo Teresa Battaglia, ho un segreto che non oso confessare nemmeno a me stessa, e per la prima volta nella vita ho paura».",Thriller,      Fiori sopra l'inferno
73,Wendy Roberts,"Julie Hall is finally adjusting to her new career: locating dead bodies with dowsing rods.The crime scene is drenched with blood, but the body is nowhere to be found.When a grieving mother requests Julie’s help tracking the body of her missing daughter, Julie is hesitant. Not only do the circumstances sound disturbing, the job is in her hometown, a place steeped in upsetting memories and unresolved trauma. But her interest is piqued, and she takes the case, knowing she’ll have the support of her FBI agent boyfriend along the way.Soon, Julie finds herself exactly where she doesn’t want to be—trapped in the dangerous spotlight created to keep the story in the media. And as she digs deeper into the mystery of the young woman’s death, she uncovers secrets about her own past she thought were buried forever.And don’t miss the first installment in the Bodies of Evidence series. A Grave Calling is available now from Wendy Roberts and Carina Press!",Mystery,"      A Grave Search
      
          (Bodies of Evidence #2)"
74,F. Paul Wilson,"Rick Hayden and Laura Fanning of Panacea return in this next thriller by F. Paul Wilson and come across another impossible medical scenario--the gene that makes us human. Or does it?Rick's brother, Keith, a prominent zoologist at NYU, suddenly liquidates his assets and walks out of his job never to be seen again.The only clues they have are his brother's book which mentions ""the God Gene""--a gene found only in primates that spontaneously appears in the evolutionary record and controls brain development--and the mysterious death of odd, blue-eyed primate brought back from East Africa.Rick and Laura's search takes them to an uncharted island off the coast of Mozambique and the edge of evolutionary science.The ICE Sequence Series1. Panacea2. The God Gene",Thriller,"      The God Gene
      
          (The ICE Sequence #2)"
75,Hannah Carmack,"In the midst of the cold war, the CIA’s finest and most fatal female agent, Diana Riley, vanishes. Kidnapped by the KGB and taken to the backcountry of North Carolina, she and her team of unsavory partners are forced to undergo illegal experimentation.But, when the experiments leave them horribly deformed and unable to reenter society without someone crying monster, the previously glamorous and high-maintenance spies must escape KGB captivity and avoid recapture at the hands of Nikola, a ruthless KGB agent with an intense and well-justified grudge against her former flame.",Thriller,      Seven-Sided Spy
76,Chrys Fey,"Beth and Donovan are now happily married, and what Beth wants more than anything is a baby. Her dream of starting a family is put on hold as fires burn dangerously close and Donovan becomes a victim of sabotage.Donovan escapes what could've been a deadly wreck. Their past enemies have been eliminated, so who is cutting brake lines and leaving bloody messages? He vows to find out, for the sake of the woman he loves and the life they're trying to build.Amidst a criminal mind game, a fire ignites next to their home. They battle the flames and fight to keep their house safe from the blaze pressing in on all sides, but neither of them expects to confront a psychotic adversary in the middle of the inferno.Their lives may just go up in flames…",Romance,"      Flaming Crimes
      
          (Disaster Crimes #4)"
