,author,description,genre,title
74,Lora Leigh,"Riordan “Rory” Malone is a force to be reckoned with. A member of the Brute Force Protection Agency and an operative working with the Elite Ops, Rory is the fiercest of warriors and protectors. Honed from the strong Irish stock of their grandfather and sharpened to a razor’s edge, Malone men live for one single purpose: to protect the women who own them, body and soul. From the moment he saw Amara Resnova, he knew she could be that woman.But Amara, daughter of an alleged notorious crime lord, is a force in her own right. When she betrays her father, she’s finds herself in the arms of a man who is dangerous for her body and soul.Can Rory keep Amara safe while protecting his own heart? Can Amara trust Rory not to break hers even as the danger mounts, threatening to take them and their passion to a breaking point?",Romance,"      Collision Point
      
          (Brute Force #1)"
75,Lisa Renee Jones,"I loved her. She left me. She betrayed me but now it's time to open the closed doors. I'll tell her my secret if she tells me hers. Our history, is more than lies. It's our story, and I will do whatever it takes to reveal it all. I'm the Assassin, She's The Poison Princess. We're going to kill the bad guys, but we're still deciding if we're enemies. The one thing for certain, is we're both going to strip down and get bare. ***Part two of the sexy, thrilling three part Poison Kisses serial****",Suspense,"      Poison Kisses: Part 2
      
          (Poison Kisses #2)"
76,Julia London,"Peril and passion on enemy seas…Lottie Livingstone bears the weight of an island on her shoulders. Under threat of losing their home, she and her clan take to the seas to sell a shipload of illegal whiskey. When an attack leaves them vulnerable, she transforms from a maiden daughter to a clever warrior. For survival, she orchestrates the siege of a rival’s ship and now holds the devilish Scottish captain Aulay Mackenzie under her command.Tied, captive and forced to watch a stunning siren commandeer the Mackenzie ship, Aulay burns with the desire to seize control—of the ship and Lottie. He has resigned himself to a life of solitude on the open seas, but her beauty tantalizes him like nothing has before. As authorities and enemies close in, he is torn between surrendering her to justice and defending her from assailants. He’ll lose her forever, unless he’s willing to sacrifice the unimaginable…",Romance,"      Devil in Tartan
      
          (Highland Grooms #4)"
77,Jojo Moyes,"From the #1 New York Times bestselling author Jojo Moyes, a new book featuring her iconic heroine of Me Before You and After You, Louisa ClarkLouisa Clark arrives in New York ready to start a new life, confident that she can embrace this new adventure and keep her relationship with Ambulance Sam alive across several thousand miles. She steps into the world of the superrich, working for Leonard Gopnik and his much younger second wife, Agnes. Lou is determined to get the most out of the experience and throws herself into her new job and New York life. As she begins to mix in New York high society, Lou meets Joshua Ryan, a man who brings with him a whisper of her past. Before long, Lou finds herself torn between Fifth Avenue where she works and the treasure-filled vintage clothing store where she actually feels at home. And when matters come to a head, she has to ask herself: Who is Louisa Clark? And how do you reconcile a heart that lives in two places?Funny, romantic, and poignant, Still Me follows Lou as she navigates how to stay true to herself, while pushing to live boldly in her brave new world.",Fiction,"      Still Me
      
          (Me Before You #3)"
78,Jennifer L. Armentrout,"Whether or not you believe in fate, or luck, or love at first sight, every romance has to start somewhere. MEET CUTE is an anthology of original short stories featuring tales of ""how they first met"" from some of today’s most popular YA authors. Readers will experience Nina LaCour's beautifully written piece about two Bay Area girls meeting via a cranky customer service Tweet, Sara Shepard's glossy tale about a magazine intern and a young rock star, Nicola Yoon's imaginative take on break-ups and make-ups, Katie Cotugno's story of two teens hiding out from the police at a house party, and Huntley Fitzpatrick's charming love story that begins over iced teas at a diner. There’s futuristic flirting from Kass Morgan and Katharine McGee, a riveting transgender heroine from Meredith Russo, a subway missed connection moment from Jocelyn Davies, and a girl determined to get out of her small town from Ibi Zoboi. Jennifer Armentrout writes a sweet story about finding love from a missing library book, Emery Lord has a heartwarming and funny tale of two girls stuck in an airport, Dhonielle Clayton takes a thoughtful, speculate approach to pre-destined love, and Julie Murphy dreams up a fun twist on reality dating show contestants. This incredibly talented group of authors brings us a collection of stories that are at turns romantic and witty, epic and everyday, heartbreaking and real.",Young Adult,      Meet Cute: Some People Are Destined to Meet
79,A.C. Gaughen,"Shalia is a proud daughter of the desert, but after years of devastating war with the adjoining kingdom, her people are desperate for peace. Willing to trade her freedom to ensure the safety of her family, Shalia becomes Queen of the Bonelands.But she soon learns that her husband, Calix, is motivated only by his desire to exterminate the Elementae—mystical people who can control earth, wind, air, and fire. Even more unsettling are Shalia’s feelings for her husband’s brother, which unleash a power over the earth she never knew she possessed—a power that could get her killed. As rumors of a rebellion against Calix spread, Shalia must choose between the last chance for peace and her own future as an Elementae.This intense, richly drawn high-fantasy by the author of Scarlet will hold readers spellbound.",Fantasy,"      Reign the Earth
      
          (The Elementae #1)"
80,Jasmine Guillory,"A groomsman and his last-minute guest are about to discover if a fake date can go the distance in a fun and flirty debut novel.Agreeing to go to a wedding with a guy she gets stuck with in an elevator is something Alexa Monroe wouldn't normally do. But there's something about Drew Nichols that's too hard to resist.On the eve of his ex's wedding festivities, Drew is minus a plus one. Until a power outage strands him with the perfect candidate for a fake girlfriend...After Alexa and Drew have more fun than they ever thought possible, Drew has to fly back to Los Angeles and his job as a pediatric surgeon, and Alexa heads home to Berkeley, where she's the mayor's chief of staff. Too bad they can't stop thinking about the other... They're just two high-powered professionals on a collision course toward the long distance dating disaster of the century--or closing the gap between what they think they need and what they truly want...",Romance,      The Wedding Date
81,Alwyn Hamilton,"When gunslinging Amani Al'Hiza escaped her dead-end town, she never imagined she'd join a revolution, let alone lead one. But after the bloodthirsty Sultan of Miraji imprisoned the Rebel Prince Ahmed in the mythical city of Eremot, she doesn't have a choice. Armed with only her revolver, her wits, and her untameable Demdji powers, Amani must rally her skeleton crew of rebels for a rescue mission through the unforgiving desert to a place that, according to maps, doesn't exist. As she watches those she loves most lay their lives on the line against ghouls and enemy soldiers, Amani questions whether she can be the leader they need or if she is leading them all to their deaths.",Fantasy,"      Hero at the Fall
      
          (Rebel of the Sands #3)"
82,Katie McGarry,"When Drix was convicted of a crime--one he didn't commit--he thought his life was over. But opportunity came with the new Second Chance Program, the governor's newest pet project to get delinquents off the streets, rehabilitated and back into society. Drix knows this is his chance to get his life back on track, even if it means being paraded in front of reporters for a while.Elle knows she lives a life of privilege. As the governor's daughter, she can open doors with her name alone. But the expectations and pressure to be someone she isn't may be too much to handle. She wants to follow her own path, whatever that means.When Drix and Elle meet, their connection is immediate, but so are their problems. Drix is not the type of boy Elle's parents have in mind for her, and Elle is not the kind of girl who can understand Drix's messy life.But sometimes love can breach all barriers.Fighting against a society that can't imagine them together, Drix and Elle must push themselves--Drix to confront the truth of the robbery, and Elle to assert her independence--and each other to finally get what they deserve.",Young Adult,      Say You'll Remember Me
83,Amanda Bouchet,"The riveting conclusion to the Kingmaker Chronicles, available January 2018!Who is Catalia Fisa?With the help of pivotal figures from her past, Cat begins to understand the root of her exceptional magic, her fated union with Griffin Sinta, and Griffin's role in shaping her destiny.Only Cat holds the key to unlocking her own power, and that means finally accepting herself, her past, and her future in order to protect her loved ones, confront her murderous mother, and taking a final, terrifying step--reuniting all three realms and taking her place as the Queen of Thalyria.What doesn't kill her will only make her stronger...we hope.",Fantasy,"      Heart on Fire
      
          (Kingmaker Chronicles  #3)"
84,K.A. Tucker,"Making a Murderer meets Scandal in this story of police corruption, family secrets, and illicit affairs from bestselling author K.A. Tucker, celebrated for her “propulsive plot twists and searing seduction” (USA TODAY).Noah Marshall has known a privileged and comfortable life thanks to his mother, the highly decorated chief of the Austin Police Department. But all that changes the night she reveals a skeleton that's been rattling in her closet for years, and succumbs to the guilt of destroying an innocent family's life. Reeling with grief, Noah is forced to carry the burden of this shocking secret.Gracie Richards wasn't born in a trailer park, but after fourteen years of learning how to survive in The Hollow, it's all she knows anymore. At least here people don't care that her dad was a corrupt Austin cop, murdered in a drug deal gone wrong. Here, she and her mother are just another family struggling to survive...until a man who clearly doesn't belong shows up on her doorstep.Despite their differences, Noah and Gracie are searching for answers to the same questions, and together, they set out to uncover the truth about the Austin Police Department's dark and messy past. But the scandal that emerges is bigger than they bargained for, and goes far higher up than they ever imagined.Complex, gritty, sexy, and thrilling, Keep Her Safe solidifies K.A. Tucker's reputation as one of today's most talented new voices in romantic suspense.",Romance,      Keep Her Safe
85,Jennifer L. Armentrout,"New York Times bestselling author Jennifer L. Armentrout delivers the unforgettable story of a woman whose new life has just begun—but may end in murder...  Julia Hughes has always played it safe until she learned a very painful lesson. Now Julia’s starting over with a job in the Louisiana bayou—and a scorching encounter with a stranger, only to discover he’s Lucian de Vincent... her new employer. The de Vincent brothers share a massive fortune and a dark reputation. Julia cares for their troubled sister, but a menacing presence in the mansion—and the ever-present temptation of Lucian—prove dangerously distracting.Lucian’s grandmother claimed de Vincent men fall in love once—and hard. Apparently, it’s Lucian’s turn. Julia’s compassionate care of his twin makes Lucian want to lay himself bare. But some secrets are better for Julia not to know.The recent “suicide” of Lucian’s father is the latest in a string of deaths on the estate. Someone is eliminating the de Vincents. And the best way to get to Lucian may be through Julia...",Romance,"      Moonlight Sins
      
          (de Vincent #1)"
86,Roni Loren,"Liv's words cut off as Finn got closer. The man approaching was nothing like the boy she'd known. The bulky football muscles had streamlined into a harder, leaner package and the look in his deep green eyes held no trace of boyish innocence.It's been twelve years since tragedy struck the senior class of Long Acre High School. Only a few students survived that fateful night—a group the media dubbed The Ones Who Got Away.Liv Arias thought she'd never return to Long Acre—until a documentary brings her and the other survivors back home. Suddenly her old flame, Finn Dorsey, is closer than ever, and their attraction is still white-hot. When a searing kiss reignites their passion, Liv realizes this rough-around-the-edges cop might be exactly what she needs...",Romance,"      The Ones Who Got Away
      
          (The Ones Who Got Away #1)"
87,Claire Kann,"Alice had her whole summer planned. Non-stop all-you-can-eat buffets while marathoning her favorite TV shows (best friends totally included) with the smallest dash of adulting--working at the library to pay her share of the rent. The only thing missing from her perfect plan? Her girlfriend (who ended things when Alice confessed she's asexual). Alice is done with dating--no thank you, do not pass go, stick a fork in her, done.But then Alice meets Takumi and she can’t stop thinking about him or the rom com-grade romance feels she did not ask for (uncertainty, butterflies, and swoons, oh my!).When her blissful summer takes an unexpected turn, and Takumi becomes her knight with a shiny library employee badge (close enough), Alice has to decide if she’s willing to risk their friendship for a love that might not be reciprocated—or understood.",Contemporary,      Let's Talk About Love
88,Olivia A. Cole,"Octavia has only ever had one goal: to follow in the footsteps of her parents and become a prestigious whitecoat, one of the scientists who study the natural wonders of Faloiv. The secrets of the jungle’s exotic plants and animals are protected fiercely in the labs by the Council of N’Terra, so when the rules suddenly change, allowing students inside, Octavia should be overjoyed.But something isn’t right. The newly elected leader of the Council has some extremist views about the way he believes N’Terra should be run, and he’s influencing others to follow him. When Octavia witnesses one of the Faloii—the indigenous people of Faloiv—attacked in front of her in the dark of night, she knows the Council is hiding something. They are living in separate worlds on a shared planet, and their fragile peace may soon turn into an all-out war.With the help of Rondo, a quiet boy in class with a skill for hacking, and her inquisitive best friend, Alma, Octavia is set on a collision course to discover the secrets behind the history she’s been taught, the science she’s lived by, and the truth about her family.",Young Adult,"      A Conspiracy of Stars
      
          (Faloiv #1)"
89,J.D. Robb,"It was a stab in the dark.On a chilly February night, during a screening of Psycho in midtown, someone sunk an ice pick into the back of Chanel Rylan’s neck, then disappeared quietly into the crowds of drunks and tourists in Times Square. To Chanel’s best friend, who had just slipped out of the theater for a moment to take a call, it felt as unreal as the ancient black-and-white movie up on the screen. But Chanel’s blood ran red, and her death was anything but fictional.Then, as Eve Dallas puzzles over a homicide that seems carefully planned and yet oddly personal, she receives a tip from an unexpected source: an author of police thrillers who recognizes the crime—from the pages of her own book. Dallas doesn’t think it’s coincidence, since a recent strangulation of a sex worker resembles a scene from her writing as well. Cops look for patterns of behavior: similar weapons, similar MOs. But this killer seems to find inspiration in someone else’s imagination, and if the theory holds, this may be only the second of a long-running series.The good news is that Eve and her billionaire husband Roarke have an excuse to curl up in front of the fireplace with their cat, Galahad, reading mystery stories for research. The bad news is that time is running out before the next victim plays an unwitting role in a murderer’s deranged private drama—and only Eve can put a stop to a creative impulse gone horribly, destructively wrong.",Mystery,"      Dark in Death
      
          (In Death #46)"
90,Tia Louise,"From USA TODAY bestselling author Tia Louise comes a sexy new tale of love, loss, and survival in sultry New Orleans...UNDER THE LIGHTS
Heroes don't last long around here...
Fall in love with the sexiest girl in New Orleans?
Check.
Prepare to die for her?
Double-check.
Larissa is the most beautiful woman I've ever seen.She's the rising star of the Pussycat Angels, the hottest burlesque show in the French Quarter.I'll never forget the first time I saw her.The curve of her breast outlined by sparkling rhinestones.Slim hips wrapped in black fishnets.Long, dark hair...She's 
the Dark Angel
 who stole my heart.Her body is intoxicating, our love overwhelming.Cat eyes and blood red lips.Sizzling fingers on white-hot skin.I couldn't keep my hands off her...But her fame had a dark side,A sinister shadow lurking 
under the lights.
I would do anything to save her...He would do anything to see me dead.(A CONTEMPORARY ROMANCE.)",Romance,"      Under the Lights
      
          (Bright Lights Duet #1)"
91,K. Bromberg,"From New York Times Bestselling author, K. Bromberg, comes a new standalone book. Just how hot will firefighter Grady Malone turn up the heat?Songwriter Dylan McCoy has been burned.By her boyfriend she found in her bed . . . with someone else. By the contract she signed that obligates her to work with him until the songs for his new album are complete.By her agent when she asked Dylan to keep their breakup on the down-low.When she finds herself in Sunnyville, she refuses to let her new roommate burn her too. Still . . . a rebound has never looked so good.That’s her first thought when she sees firefighter Grady Malone. Sexy. Charismatic. Unapologetic. He’s a man who carries his own scars—the ones on his back, the survivor’s guilt on his soul, and the fear in his heart.When an unexpected visitor puts their roommate status to the test, will their undeniable attraction burn out, or will they both take a chance and play with fire?",Romance,      Combust
92,Lesley Livingston,"The darling of the Roman Empire is in for the fight of her life.Be brave, gladiatrix… And be wary. Once you win Caesar’s love, you’ll earn his enemies’ hate.Fallon was warned.Now she is about to pay the price for winning the love of the Roman people as Caesar’s victorious gladiatrix.In this highly anticipated sequel to THE VALIANT, Fallon and her warrior sisters find themselves thrust into a vicious conflict with a rival gladiator academy, one that will threaten not only Fallon’s heart – and her love for Roman soldier Cai – but the very heart of the ancient Roman Empire.When dark treachery and vicious power struggles threaten her hard-won freedom, the only thing that might help the girl known as Victrix save herself and her sisters is a tribe of long-forgotten mythic Amazon warriors.The only trouble is, they might just kill her themselves first.",Fantasy,"      The Defiant
      
          (The Valiant #2)"
93,Jill Shalvis,"When love drives you crazy . . .When sexy Joe Malone never calls after their explosive kiss, Kylie shoves him out of her mind. Until she needs a favor, and it’s a doozy. Something precious to her has been stolen and there’s only one person with unique finder-and-fixer skills that can help—Joe. It means swallowing her pride and somehow trying to avoid the temptation to throttle him—or seduce him.the best thing to do . . .No, Joe didn’t call after the kiss. He’s the fun time guy, not the forever guy. And Kylie, after all she’s been through, deserves a good man who will stay. But everything about Kylie makes it damned hard to focus, and though his brain knows what he has to do, his heart isn’t getting the memo.… is enjoy the ride.As Kylie and Joe go on the scavenger hunt of their lives, they discover surprising things about each other. Now, the best way for them to get over “that kiss” might just be to replace it with a hundred more.",Romance,"      About That Kiss
      
          (Heartbreaker Bay #5)"
94,Melissa de la Cruz,"Constantly in the spotlight thanks to her politician father's rising star, Olivia Blakely feels the pressure to be perfect. As the youngest girl in her class, she tries hard to keep up and to seem mature to the older boy she's crushing on, even as she catches his eye. But the need to look good on camera and at school soon grows into an all-consuming struggle with bulimia. As Liv works toward her goal of gaining early admission to art school, including taking part in an upcoming student show, her life spirals out of control. Swept up in demands to do more than she's ready for, to always look perfect and to succeed, Liv doesn't know who she is anymore. It will take nearly losing her best friend and even her life for Liv to learn that loving herself is far more important than earning the world's approval.",Young Adult,      Someone to Love
95,Aurora Rose Reynolds,"Mackenzie Reed has officially been stood up. Not only has she wasted two years on Mr. So Not Interested but now she doesn’t even have pizza and the Mets to keep her company. Then he walks into her life—more than six feet of rugged, hot stranger. Maybe, just for tonight, Mac can pretend to be a girl she’s not. After all, she deserves a little no-strings fun…As far as Wesley Porter is concerned, one night with Mackenzie isn’t nearly enough. She’s a mystery he wants to solve—if he can keep her from running for the door every time they touch. There’s obviously some serious chemistry between them, so why is she fighting it?As one sexy hookup turns into another (and another), Wesley is determined to prove they were made for each other. But Mac has been hurt before, and she refuses to fall for this sexy, ridiculously perfect guy. In fact, she has every intention of fighting it…unless he can convince her otherwise.",Romance,"      Stumbling Into Love
      
          (Fluke My Life #2)"
96,Angelo Surmelis,"Seventeen-year-old Evan Panos doesn’t know where he fits in. His strict Greek mother refuses to see him as anything but a disappointment. His quiet, workaholic father is a staunch believer in avoiding any kind of conflict. And his best friend Henry has somehow become distractingly attractive over the summer. Tired, isolated, scared—Evan’s only escape is drawing in an abandoned church that feels as lonely as he is. And, yes, he kissed one guy over the summer. But it’s his best friend Henry who’s now proving to be irresistible. It’s Henry who suddenly seems interested in being more than friends. And it’s Henry who makes him believe that he’s more than his mother’s harsh words and terrifying abuse. But as things with Henry heat up, and his mother’s abuse escalates, Evan has to decide how to find his voice in a world where he has survived so long by avoiding attention at all costs.",Young Adult,      The Dangerous Art of Blending In
97,Annika Martin,"I NEVER KNEW WHEN HE'D COME TO ME. ONLY THAT HE WOULD. I’d never even kissed a boy the night I met Stone. The night I saw him kill. The night he spared my life. That was only the beginning.He turns up in my car again and again, dangerous and full of raw power. “Drive,” he tells me, and I have no choice. He’s a criminal with burning green eyes, invading my life and my dreams.The police say he’s dangerously obsessed with me, but I’m the one who can’t stop thinking about him. Maybe it’s wrong to let him touch me. Maybe it’s wrong to touch him back. Maybe these twisted dates need to stop. Except he feels like the only real thing in my world of designer labels and mansions.So I drive us under threat, until it’s hard to remember I don’t want to be there.Until it’s too late to turn back.HOSTAGE is a dangerous standalone romance by New York Times bestselling authors Skye Warren and Annika Martin. It’s set in the same world as PRISONER, but can read separately!",Dark,"      Hostage
      
          (Criminals & Captives #2)"
98,Leah Konen,"A twenty-four-hour romance about two teens who meet—and perhaps change their minds about love—on a train ride to Upstate New York in the middle of a snowstormOne train ride. Two strangers.Noah is a hopeless romantic. He’s heading back home for one last chance with his first love, whom he broke up with when he went off to college.Ammy doesn’t believe in true love—her parents being prime examples. She’s escaping from a mom who can’t take care of her to a dad who may not even want her. That is, until one winter night when Noah and Ammy find themselves in the same Amtrak car heading to Upstate New York.After a train-wreck first encounter between the two of them, the Amtrak train suddenly breaks down due to a snowstorm. Desperate to make it to their destinations, Noah and Ammy have no other option but to travel together. What starts off as a minor detour turns into the whirlwind journey of a lifetime, and over the course of the night they fall in love. But come morning their adventure takes an unexpected turn for the worst. Can one night can really change how they feel about love...and the course of their lives forever?",Young Adult,      Love and Other Train Wrecks
99,Jennifer Castle,"What does it really mean to be kind . . . and why does it sometimes feel like the hardest thing in the world to do? High school senior Kendall, who just returned from a life-changing semester in Europe, and Max, who is drifting his way through a gap year before college, struggle with these questions when they witness a tragic accident in New York City during the holiday season. Racked with guilt, the two accept a dare to perform random acts of kindness to strangers. The challenge pulls these two teens, who have a history together from back home, closer and closer as they explore a vibrant city filled with other people’s stories and secrets.Kendall and Max can’t deny their growing bond, even though they both have other romantic entanglements and uncertain futures. As the clock counts down on New Year’s Eve, will they find themselves together at midnight?",Contemporary,      Together at Midnight
