,author,description,genre,title
71,Michael Moreci,"Cade Sura holds the future of the galaxy in his hands: the ultimate weapon that will bring total peace. He didn’t ask for it, he doesn’t want it, and there’s no worse choice to wield it in all of space, but if he doesn’t, everyone’s totally screwed. The evil Praxis kingdom is on the cusp of having every star system under its control, and if that happens, there’ll be no contesting their cruel reign. Especially if its fanatical overlord, Ga Halle, manages to capture Cade and snag the all-powerful weapon for herself.Cade can’t hide from Praxis, and he can’t run from the destiny that’s been shoved into his hands. So he only has one option:He has to fight.Cade’s not going to let destiny send him on a suicide run, though. With some help from his friends—rebels and scoundrels alike—Cade’s going to use this weapon to chart a new destiny for the galaxy, and for himself. He just has to do so before everyone around him discovers that he’s a complete and total fraud.",Science Fiction,      Black Star Renegades
72,Charles Stross,"Dark State is the second book in an exciting series in the same world as Charles Stross' Merchant Princes series, following Empire Games.In the near-future, the collision of two nuclear superpowers across timelines, one in the midst of a technological revolution and the other a hyper-police state, is imminent. In Commissioner Miriam Burgeson’s timeline, her top level agents run a high risk extraction of a major political player. Meanwhile, a sleeper cell activated in Rita's, the Commissioner's adopted daughter and newly-minted spy, timeline threatens to unravel everything.",Science Fiction,"      Dark State
      
          (Empire Games #2)"
73,Tim Wirkus,"An exhilarating, original novel, set in Brazil, Idaho, and outer space, about an obsessive librarian, a down-at-heel author, and a disgraced historian who go on the hunt for a mystical, life-changing book--and find it.The Infinite Future is a mindbending novel that melds two page-turning tales in one. In the first, we meet three broken people, joined by an obsession with a forgotten Brazilian science-fiction author named Salgado-MacKenzie. There's Danny, a writer who's been scammed by a shady literary award committee; Sergio, journalist turned sub-librarian in São Paulo; and Harriet, an excommunicated Mormon historian in Salt Lake City, who years ago corresponded with the reclusive Brazilian writer. The motley trio sets off to discover his identity, and whether his fabled masterpiece--never published--actually exists. Did his inquiries into the true nature of the universe yield something so enormous that his mind was blown for good?In the second half, Wirkus gives us the lost masterpiece itself--the actual text of The Infinite Future, Salgado-MacKenzie's wonderfully weird magnum opus. The two stories merge in surprising and profound ways. Part science-fiction, part academic satire, and part book-lover's quest, this wholly original novel captures the heady way that stories inform and mirror our lives.",Fiction,      The Infinite Future
74,Jo Walton,"An intimate first flight of short fiction from award-winning novelist Jo Walton (Among Others, The King’s Peace).A strange Eritrean coin travels from lovers to thieves, gathering stories before meeting its match. Google becomes sentient and proceeds toward an existential crisis. An idealistic dancer on a generation ship makes an impassioned plea for creativity and survival. Three Irish siblings embark on an unlikely quest, stealing enchanted items via bad poetry, trickery, and an assist from the Queen of Cats. With these captivating initial glimpses into her storytelling psyche, Jo Walton shines through subtle myths and wholly reinvented realities. Through eclectic stories, subtle vignettes, inspired poetry, and more, Walton soars with humans, machines, and magic—rising from the everyday into the universe itself.",Short Stories,      Starlings
75,Pedro Barrento,"A society run by an operating system...A world without politicians...Digital Alternative is a new movement that intends to revolutionise politics... by doing away with politics.From its humble origins as a buggy strategy game developed by a geeky teenager, Epochs evolves to become The Network, the operating system that will rule over the whole planet with chilling efficiency.Split between the 21st and the 24th centuries The Algorithm of Power is a new type of dystopia. One in which the future that awaits us is not democratic and where the government has no use for torture, gulags or a secret police - because no one even notices there is a government.Welcome to the reign of software!",Science Fiction,      The Algorithm of Power
76,Jeff Lemire,The first major DESCENDER event is here. This is what it has all been building to. The Robot Resistance rises up and tightens its iron grip in the universe as the origins of the Harvesters are finally revealed and the galaxy is thrown into all-out war! A new chapter of the sci-fi epic begins here by superstar creators JEFF LEMIRE and DUSTIN NGUYEN. Collects DESCENDER #22-26,Sequential Art,"      Descender, Vol. 5: Rise of the Robots
      
          (Descender #5)"
77,C.J. Cherryh,"The nineteenth book in C.J. Cherryh's beloved Foreigner space opera series begins a new era for diplomat Bren Cameron, as he navigates the tenuous peace he has struck between human refugees and the alien atevi.Alpha Station, orbiting the world of the atevi, has taken aboard five thousand human refugees from a destroyed station in a distant sector of space. With supplies and housing stretched to the breaking point, it is clear that the refugees must be relocated down to the planet, and soon. But not to the atevi mainland: rather to the territory reserved for human, the island of Mospheira. Tabini-aiji, the powerful political head of the atevi, tasks his brilliant human diplomat, Bren Cameron, to negotiate with the Mospheiran government. For the Alpha Station refugees represent a political faction that the people of Mospheira broke from two centuries ago, and these Mospheirans are not enthusiastic about welcoming these immigrants from space.",Science Fiction,"      Emergence
      
          (Foreigner #19)"
78,Sharon Lee,"Menace from Back Space Looming out of the Dust of TimeThe Complex Logic Laws were the result of a war waged hundreds of years in the past, when two human powers threw massive AI navies at each other and nearly annihilated themselves.  Being human, they blamed their tools for this near miss; destroyed what was left of the sentient ships, and made it illegal to be, manufacture, or shelter an independent logic.Strangely, however, the Free Ships and other AIs did not turn themselves in or suicide, they merely became wary of humans, and stayed under their scans.  A clandestine support network grew up, including hidden yards where smart ships were manufactured, and mentors, humans specially trained to ease a new intelligence into the universe, socialize them, and teach them what they needed to know to survive.Among those with a stake in the freedom of Independent Logics is Theo Waitley, who is somewhat too famously the captain of intelligent ship Bechimo. Theo's brother, Val Con yos'Phelium, presides over a household that has for a generation employed an AI butler.  Recently, he approved the ""birth"" of the butler's child, who was sent, with human mentor Tolly Jones, to rescue or destroy an orphaned AI abandoned at a remote space station.Then there's Uncle, the shadowy mastermind from the Old Universe, whose many projects often skirt the boundaries of law, both natural and man-made – and the puppet-masters at the Lyre Institute, whose history is just as murky – and a good deal less honorable.All have an interest in the newly-awakening Self-Aware Logic that is rumored to have the power to destroy universes.The question is:  Who will get to it first?About Dragon in Exile: “[S]prawling and satisfying. . . . Space opera mixes with social engineering, influenced by Regency-era manners and delicate notions of honor. . . . [I]t’s like spending time with old friends . . .”—Publishers WeeklyAbout Necessity's Child: “Compelling and wondrous, as sharp and graceful as Damascus steel, Necessity's Child is a terrific addition to Lee & Miller's addictive series.”—#1 New York Times best seller, Patricia Briggs About the Liaden Universe® series: “Every now and then you come across an author, or in this case, a pair, who write exactly what you want to read, the characters and personalities that make you enjoy meeting them. . . . I rarely rave on and on about stories, but I am devoted to Lee and Miller novels and stories.”—Anne McCaffrey “These authors consistently deliver stories with a rich, textured setting, intricate plotting, and vivid, interesting characters from fully-realized cultures, both human and alien, and each book gets better.”—Elizabeth Moon “[D]elightful stories of adventure and romance set in a far future. . .space opera milieu. It’s all a rather heady mix of Gordon R. Dickson, the Forsythe Saga, and Victoria Holt, with Lee and Miller’s own unique touches making it all sparkle and sizzle. Anyone whose taste runs toward SF in the true romantic tradition can’t help but like the Liaden Universe.”—Analog “[T]he many fans of the Liaden universe will welcome the latest…continuing young pilot Theo Waitley’s adventures.”—Booklist on Saltation “[A]ficionados of intelligent space opera will be thoroughly entertained. . .[T]he authors' craftsmanship is top-notch.”—Publishers Weekly on Lee and Miller’s popular Liaden Universe® thriller, I Dare",Science Fiction,"      Neogenesis
      
          (Liaden Universe Publication Order #21)"
79,Zoey Draven,"A human female who unleashes his forbidden desires. A wicked alien mercenary. A desire hotter than the stars. Being abducted by aliens wasn’t exactly on Cara Call’s bucket list...and while her caged prison threatened to break her, it didn’t extinguish her fight. When she’s taken captive again by a massive, overbearing alien warrior, she comes out with fists blazing. Too bad her new captor is about as wicked and delicious as they come…nipple piercings, scars, and all. Devix was once a proud warrior of Luxiria—impossibly strong, universally feared, and full of carnal lusts and desires befitting his race. Until he was exiled, punished for a crime he didn’t commit. Now, working as a ruthless mercenary in the Quadrants, his final job is delivering a feisty human pleasure mate to his employer. But when he realizes the female is his fated mate, with her lush curves and sharp tongue, he risks everything to keep her. Trapped on a small spaceship, journeying to who-knows-where, alone with an alien who awakens her darkest lusts, Cara begins to realize her strange attraction to her captor might be the least of her problems...especially with vengeful aliens hot on their tail. Features a spirited and sassy human female and a seven-foot-tall alien warrior with naughty fantasies and even naughtier -ahem- equipment. Full-length (65,000+ words), standalone Sci-Fi Romance novel!",Science Fiction,"      Wicked Captor
      
          (Warrior of Rozun  #1)"
80,Grace  Goodwin,"Once a commander with the Intelligence Core for the Coalition Fleet, a mission gone wrong forced Chloe to return to Earth injured and dishonored. But she's seen too much and is restless in civilian life. This drives her to do whatever it takes to return to space, to where she belongs, so she volunteers as an Interstellar Bride. She's shocked to discover her mate is human, but he's like no one else she's ever met...and he's taken a second, a huge Prillon warrior equally determined to seduce her body and win her heart. ReCon Captain, Seth Mills, lost both of his brothers to the Hive, and vows to continue fighting. His bride is an unwelcome shock, and he agrees to the Prillon custom of taking a second to protect the innocent woman destined to be his. No matter how determined he is to resist her allure, one touch, one kiss, and he knows he can never let her go. Although she surrenders to their dominant touch, Chloe is no innocent. She's a commander with secrets she can't share. And when the entire Battlegroup is caught in a deadly Hive trap, she's the only one who can save them all, no matter the cost. But Chloe's mates won't let her go into battle alone. No matter the risk, they're willing to sacrifice everything...and fight for their mate.",Science Fiction,"      Fighting For Their Mate
      
          (Interstellar Brides #12)"
81,Sara Baysinger,"
Stand up.
When Lark is stolen from Earth to be a slave on the planet Tavdora, she’s determined to find her way back home to her family, no matter the cost. Placed in the household of a notorious slave trader, Lark quickly learns her best assets are her eyes and ears. And if she’s brave enough, her voice.
Be heard.
Kalen is the Tavdorian son of a slave trader and in line to inherit his father’s business. But his growing feelings for Lark, the new house slave who dares to speak of freedom, compel him to reveal his new plan for the slave ships returning to Earth—escape. Together, they just might spark a change that flares across the universe.
Fight back.
",Science Fiction,      The Vanishing Spark of Dusk
82,Rod Duncan,"Only one woman can stop the world from descending into endless war.The year is 2012. The nations of the world are bound together in an alliance of collective security, overseen by the International Patent Office.When airships start disappearing in the middle of the Atlantic, the Patent Office is desperate to discover what has happened. Forbidden to operate beyond the territorial waters of member nations, they send spies to investigate in secret.One of those spies is Elizabeth Barnabus. She must overcome her dislike of the controlling Patent Office, disguise herself as a man, and take to the sea in search of the floating nation of pirates who threaten the world order.",Science Fiction,"      The Queen of All Crows
      
          (The Map of Unknown Things #1)"
83,Megan Hart,"
A female bodyguard with enhanced abilities. A billionaire playboy committed to destroying people like her. A romance they didn’t expect…
Dive into the first book in the fantastic new Protector series set in the near future from New York Times bestselling author Megan Hart!Nina Bronson used to be all human -- until the experimental surgeries and internal technology that saved her life and enhanced her as a soldier also forced her to leave the army for private service. Now she and her peers are facing slow, painful deaths unless their technology is upgraded, and the one man keeping those upgrades illegal and unavailable is an obnoxious billionaire. A man too gorgeous for his own good.A man she’s supposed to guard with her life.Ewan Donahue is the public voice speaking out against the enhancement procedures of injured soldiers. But when his lobbying leads to death threats, he needs someone to protect him around the clock. He doesn’t want to rely on an enhanced soldier—Nina’s tech goes against everything he stands for. But he really doesn’t want her to be beautiful like she is. Doesn’t want her to suffer like she will.Doesn’t want to succumb to the searing desire he feels for her. As a series of attacks on his life send them to a remote cabin, their close proximity brings them together in ways they never imagined. They know they must prevent the need simmering between them, resist each other at all costs. But when tensions are high and danger is close, passion burns hottest of all…",Romance,"      Dangerous Promise
      
          (The Protector #1)"
84,Frankie Rose,"“I am not the man you think I am,” I tell him.“Probably not. But isn’t that wonderful? There’s every possibility you could be so much MORE.”Jass has been the Construct’s creature for years. A sinister prince. A man of shadows and fear. People cower at his feet. They cater to his every dark desire. Who would dare defy the most dangerous man ever created?No one…Except for her.Reza’s been on the run for seven years. She’s found peace on her hidden planet. Managed to build some semblance of a life for herself there. But when the man she fears most in all the galaxy finally learns of her location, she must face him in order to escape his wrath once and for all.A sea of stars separates them, but even that won’t keep them apart.Black Moon Rising is a full-length science fiction romance by USA Today bestselling author, Callie Hart, writing as Frankie Campbell.",Science Fiction,      Black Moon Rising
85,Jenny Foster,"His name is Khazaar Drasurq, and he is different from all the other men she knows. He is dangerous. He is unpredictable. To Cassie, he is the most desirable man she has ever laid eyes on. For Khazaar, on the other hand, she exists only to secure the survival of his race. She is a little cog in the big plan the possessive Alien lord is following. As Cassie is thrown into his dangerous world, she soon realizes that she desperately needs something only he can give her. His protection. If you like steamy alpha alien romance novels, you'll devour Jenny Foster's witty, imaginative ""Betania Breed"" series. This will be a ride you won't want to miss. * * * The Captive is Book 1 of the Betania Breed Series. * * * Warning: This Alien SciFi Romance is intended for mature audiences only.",Science Fiction,"      The Captive
      
          (Betania Breed #1)"
86,Judd Winick,"DJ and Gina are TOTALLY ordinary kids. But Hilo isn't! Has Hilo finally met his match? Not if D.J. and Gina can help it! ALERT! ALERT! ALERT! Mega Robot Monsters are suddenly waking up all over and they're TOO BIG and TOO STRONG for Hilo to fight on his own! Luckily, he doesn't have to! He has GINA and some brand new SUPER POWERS on his side! Being heroes can be super fun - but it can also be SUPER dangerous! And the closer Hilo and Gina get to saving their world from the monsters - the closer Hilo gets to the dark secret of his past. Does he really want to know? Do WE?!",Sequential Art,"      Waking the Monsters
      
          (HiLo #4)"
87,Sadie Carter,"Sometimes it’s a very fine line between love and hate. Humans were inferior and troublesome creatures, and unlike his fellow warriors, Moroco had no intention of ever mating one. Trust a female again? Never. Not when he knew how easily they could betray you. So why did he care so much about a certain prickly, irritating female who seemed to take great delight in rousing his temper? And his need. Saffron hadn’t come to Zerconia to find a mate among these overbearing, overprotective aliens. All she cared about was keeping her sister safe, and now that Sophie had found her mate, well, it was probably time to leave. Except, she couldn’t leave without seeing Moroco once more. If only to tell him exactly what she thought of him. Only problem was she didn’t know whether she was going to tell him that she disliked him…Or desired him.",Science Fiction,"      Alien Explosions
      
          (Zerconian Warriors #12)"
88,H.G. Bells,"For fans of the oral history genre phenomenon World War Z, a worldwide plague of insomnia creates a devastating new apocalypse.Remember what it’s like to last an entire night without sleep? That dull but constant headache. The feeling of your brain on edge. How easily irritated you were. How difficult it was to concentrate, even on seemingly menial tasks. It was just a single restless night, but everything felt just a little bit harder to do, and the only real comfort was knowing your head would finally hit the pillow at the end of the day, and when you awoke the next morning everything would return to normal.But what if sleep didn’t come the next night? Or the night after? What might happen if you, your friends and family, your coworkers, the strangers you pass on the street, all slowly began to realize that rest might not ever come again?How slowly might the world fall apart? How long would it take for a society without sleep to descend into chaos?Sleep Over is collection of waking nightmares, a scrapbook of the haunting and poignant stories from those trapped in a world where the pillars of society are crumbling, and madness is slowly descending on a planet without rest.Online vigilantism turns social media into a deadly gamble.A freelance journalist grapples with the ethics of turning in footage of mass suicide.A kidnapped hypnotist is held hostage by those at wit’s end for a cure.In Sleep Over, these stories are just the beginning. Before the Longest Day, the world record was eleven days without sleep. It turns out most of us can go much longer.",Horror,      Sleep Over: An Oral History of the Apocalypse
89,F. Paul Wilson,"Rick Hayden and Laura Fanning of Panacea return in this next thriller by F. Paul Wilson and come across another impossible medical scenario--the gene that makes us human. Or does it?Rick's brother, Keith, a prominent zoologist at NYU, suddenly liquidates his assets and walks out of his job never to be seen again.The only clues they have are his brother's book which mentions ""the God Gene""--a gene found only in primates that spontaneously appears in the evolutionary record and controls brain development--and the mysterious death of odd, blue-eyed primate brought back from East Africa.Rick and Laura's search takes them to an uncharted island off the coast of Mozambique and the edge of evolutionary science.The ICE Sequence Series1. Panacea2. The God Gene",Thriller,"      The God Gene
      
          (The ICE Sequence #2)"
90,Rob Rosen,"In this riotously funny romantic adventure, Randy and his younger brother, Craig, find themselves in a different universe, on a strange planet, desperately searching for Milo, a handsome stranger in imminent danger, all while being chased by the heavily armed local authorities. And that's just the start of this epic journey. But what else does fate have in store for our brave heroes? And can one human save two worlds, the handsome alien he's fallen in love with, his entire family, and a self-aware watch? Read on, dear Earthlings, to find out!",Science Fiction,      And God Belched
91,Rhett C.  Bruno,"The universe is dangerous, wondrous—a vast canvas upon which humanity sketches its hopes for the future. In this anthology, you’ll find seventeen tales of conflict and heroism, exploration and discovery, endurance and triumph. Flee the apocalypse of modern-day Earth, fly a fighter in the cold emptiness of deep space, and find new life on the distant shores of an alien world. You might even discover something about yourself as each author opens a window on the soul of mankind. Who are we, really? Should we survive? How do we become something greater without losing what makes us human? Open this collection and take your first steps into tomorrow. Travel the cosmos to find amazing adventure. Walk beside unforgettable characters on the bridge across the stars… Featuring a Foreword by Kevin J. Anderson – David VanDyke – “As the Sparks Fly Upward” – Ann Christy – “Peace Force” – Felix R. Savage – “Guardians of Earth” – Lindsay Buroker – “Here Be Dragons” – Chris Dietzel – “The Gordian Asteroid” – Craig Martelle – “The Trenches of Centauri Prime” – Josi Russell – “Broken One” – Chris Pourteau – “The Erkennen Job” – Daniel Arenson – “The Firebug and the Pharaoh” – Rhett C. Bruno – “Interview for the End of the World” – Steve Beaulieu – “Night Shift” – Lucas Bale – “A Friend to Man” – Jason Anspach – “…Space Pirates” – Will McIntosh – “Drive” – Maya Kaathryn Bohnhoff – “Water Babies” – David Bruns – “Take Only Memories” – Patty Jansen – “This Deceitful State of Truth”",Anthologies,      Bridge Across the Stars: A Sci-Fi Bridge Original Anthology
92,Sharon Lee,"Life. Luck. Love. Lowport. Life, so the wags tell us, is what happens while we're making other plans. Luck. . .or, as some have it, chance. . .Luck is what makes Life interesting; introducing spicy bits of chaos – good, bad, and neutral. Without Luck, there is no savor – no adventure – in Life. Love. Ah, Love. The yeast of Life, Love expands our horizons, deepens our understanding, and opens our eyes. Love makes us daring. And Lowport? Lowport tries and tests Life, and Luck. And, most especially, Love. So here is small tale of Lives in progress, plans made and altered – and altered again. A tale of bread, and Luck, and Love . . . . . . and Lowport. We start with two people – a baker, Don Eyr; Serana, a captain of the Watch. Two people who have not much in common, until Luck brings them together, and they see each other. What, you say? There are no adventures here? Are you certain? Remember that Luck is involved. Degrees of Separation: Adventures in the Liaden Universe® Number 27 * * * * * * * * * ""Degrees of Separation"" is a perfect gem, both alone and with ""Block Party"" as a sequel. Once again, Lee and Miller show themselves able to create intriguing new characters, as well as interesting clues to enlighten the re-reads of the earlier books and new ones. (Who knew the depths of subtlety a qe'andra might employ within the Code? ) Read fast or savored in a second or fourth reading, it's a modest but sustaining masterpiece, like Don Eyr's breads and pastries. --Elizabeth Moon, author of Into the Fire",Science Fiction,"      Degrees of Separation
      
          (Adventures in the Liaden Universe #27)"
93,Bradley Horner,"All they want is love. Now they wonder if they'll be able to survive it.Axel Stahl wants to marry, have kids. Maybe not today, but he sure has eyes on one girl. Between massively immersive virtuals, games to entertain nearly eighteen billion people in the Solar System, living aboard a 41 thousand kilometer long space station encircling the Earth, and highly-placed parents in the Spacer organization, you'd think he had it made, but things are never as simple as it seems.Most ""normal"" people see Axel as a failure, a lost hope for having children in space. A failure even though he actually did survive his birth. His childhood was full of so much pain.Helen Kenostaphos doesn't care about failures or, indeed, what anyone else thinks. Nano infusions for speeded perceptions isn't everything. Neither is surviving the pure harshness of space.Life is precious. It's so much more than that. Life is for the living.Unfortunately, war has come to haunt them all. The invasion of the Ring, driven by an unimaginable exodus, has got the teens caught on two sides of the conflict. This is their horrible reality. Soon it will be filled with lies, fear, and desperate hope.",Science Fiction,"      Darkside Earther
      
          (Darkside Earther #1)"
94,Jessie Donovan,"Twenty-three years ago, Azalyn Rippak Sulani had the misfortune of falling in love with a prince. It wasn’t long before she was chased away and forced to live a quiet life, working for a merchant family and trying her best to start over. However, after a group of aliens kidnap her and knock her unconscious, Azalyn wakes up in the Kelderan palace and comes face-to-face with the man who broke her heart. Because of certain circumstances, she has no choice but to stay in the palace. But to protect her heart and those she loves, she’s determined to find ways to resist the powerful prince and his secrets. Prince Keltor tro el Vallen is heir to the Kelderan throne and must put duty above all else. Social connections, especially those with love involved, are dangerous. So when the only female who ever treated him as a man instead of a prince comes storming back into his life, it takes everything Keltor has to keep his distance and resist the lively, straightforward woman. Otherwise, he might start to wish for what he can’t have. As Keltor and Azalyn start to realize that they fit better together now than in the past, they face a bigger problem. Namely, if a prince marries a commoner, there could be war. Can they find a way to recapture their love and start over? Or, will Keltor’s duty to Keldera trump all?",Science Fiction,"      The Heir
      
          (Kelderan Runic Warriors  #3)"
95,Tamsin Ley,"Their home world is destroyed. Their women are gone. Can an alien pirate without a future find a mate?Wanted by the black market cartel, Lisa has come out of hiding to find her missing twin brother. She's been implanted with top-secret biotechnology that has both the cartel and the corporation hot on her tail, and her only hope for escape is a sexy alien pirate with a grudge.Yet one scorching kiss from this copper-skinned captain could lead to disaster...Captain Qaiyaan's species is doomed. The evil galactic corporation destroyed his home world, and with no females left, his fleet has turned to piracy and revenge. The last thing he expects to find on a derelict passenger ship is an alluring human female carrying a solution to his race's salvation. And he definitely never expected the feisty ex-con to worm her way into his heart.Together, they fight to stay out of both cartel and corporate hands, but when the biotechnology Lisa carries becomes unstable, she must make a drastic choice about her future.Content warning: Explicit love scenes, superhero aliens, and heart-pounding action. This sexy sci-fi thriller is intended for mature audiences.",Science Fiction,"      Rescued by Qaiyaan
      
          (Galactic Pirate Brides #1)"
96,Robert Kroese,"Trapped in 9th century Iceland, they have one chance to save humanity: teach the Vikings to build a ship capable of reaching the stars.It is the year 2207. After a decades-long war with an alien race known as the Cho-ta’an, Earth has been rendered uninhabitable and the human race has been driven to the brink of extinction. Humanity survives in a handful of colonies scattered across the galaxy, connected by hyperspace gates. Things look dim for the human race when the crew of the scientific survey ship Andrea Luhman comes into possession of an incredibly destructive “planet-killer” bomb left behind by a long-extinct alien race. With this weapon, the human alliance could threaten to destroy the Cho-ta’an homeworld, changing the balance of the conflict.But as Andrea Luhman travels through a hyperspace gate to deliver the bomb to the alliance command, a fluke warping of spacetime send them 1300 years into the past. Stuck in 885 A.D., its engines damaged, Andrea Luhman is powerless to deliver the bomb to the human alliance. While the rest of the ship’s crew remains in stasis, a small landing craft, led by an engineer named Carolyn Reyes, is sent to Earth to fabricate a part needed to repair Andrea Luhman‘s engines. But the craft is intercepted by the Cho-ta’an ship and shot down. It crash lands in a snowy, mountainous region and the crew is beset by a band of people wearing primitive clothing and wielding weapons made from iron and wood.Reyes’s crew barely escapes, and their landing craft is torn apart. The newcomers finds themselves embroiled in the local politics, and soon join a group of locals fleeing the tyrannical rule of a king named Harald Fairhair. But Reyes is not content merely to survive. Knowing that humanity’s future depends on repairing Andrea Luhman, she determines to complete their mission. Thus begins a decades-long effort to build a craft capable of returning to Andrea Luhman—a ship that will come to be known as the Iron Dragon.",Science Fiction,      The Dream of the Iron Dragon
97,Joshua   Reynolds,"The sixth title in The Horus Heresy: Primarchs series, focusing on Fulgrim, primarch of the Emperor's Children Legion.Lord of Chemos and bearer of the Palatine Aquila, Fulgrim, primarch of the Emperor’s Children, is determined to take his rightful place in the Great Crusade, whatever the cost. A swordsman without equal, the Phoenician has long studied the art of war and grows impatient to put his skills, and those of his loyal followers, to a true test. Now, accompanied by only seven of his finest warriors, he seeks to bring a rebellious world into compliance, by any means necessary. But Fulgrim soon learns that no victory come without cost, and the greater the triumph, the greater the price one must pay...",40k,"      Fulgrim: The Palatine Phoenix
      
          (The Horus Heresy: Primarchs #6)"
98,Rebecca Royce,"Time isn’t kind…Waverly Sandler is nothing like her mad father. She’s a nurse. She takes care of people. She is fighting to live down her name. She’s also a sister, a friend, and someday, if the universe is kind, she hopes to be a lover and a wife. Life at The Farm is one of constant activity, because freedom exacts a high price. When Waverly is tapped for a special assignment, she’s eager to rise to the task of being useful, but the last thing she expected was the attention of four of the strongest, most united group of men she’s ever met. Ari, the doctor who sees things.Jackson, the man determined to live down his past.Rohan, the Super Soldier who longs to be a person.Canyon, the Super Soldier who sees the possibilities of a better life. They need her more than she could ever know, and will change her life in ways she could never anticipate. All they have to do is survive war, disease, and time…",Science Fiction,"      Dark Demise
      
          (Wings of Artemis #7)"
99,Rebecca Langham,"When a change in collective conscious sends the Outsiders, a group of aliens, to the shadows below the city, humans reason that the demonization of their peers is simply more “humane.” There’s no question, nor doubt. Just acceptance.Lydia had embraced that sense of “truth” for as long as she can remember. The daughter of a powerful governor, she has been able to live her life with more comforts than most. Comforts can be suffocating, though, and when the opportunity to teach Outsider children in their private, “humane” community becomes available, she takes it.What she finds beneath the city is far from the truth she had grown to know. There she meets Alessia, an Outsider with the knowledge and will to shake the foundation of all those who walk above ground. The two find a new and unexpected connection despite a complete disconnect from the technological world. Or perhaps in spite of it.Still, it takes a lot more than an immutable connection to change the world. Lydia, Alessia, and a small group of Outsiders must navigate a system of corruption, falsehoods, and twists none of them ever saw coming, all while holding on to the hope to come out alive in the end. But it’s a risk worth taking, and a future worth fighting for.",Lgbt,      Beneath the Surface
