,author,description,genre,title
66,Melba Pattillo Beals,"From the legendary civil rights activist and author of the million-copy selling Warriors Don't Cry comes an ardent and profound childhood memoir of growing up while facing adversity in the Jim Crow South. Long before she was one of the Little Rock Nine, Melba Pattillo Beals was a warrior. Frustrated by the laws that kept African-Americans separate but very much unequal to whites, she had questions. Why couldn’t she drink from a ""whites only"" fountain? Why couldn’t she feel safe beyond home—or even within the walls of church?  Adults all told her: Hold your tongue. Be patient. Know your place. But Beals had the heart of a fighter—and the knowledge that her true place was a free one. Combined with emotive drawings and photos, this memoir paints a vivid picture of Beals’ powerful early journey on the road to becoming a champion for equal rights, an acclaimed journalist, a best-selling author, and the recipient of this country’s highest recognition, the Congressional Gold Medal.  ",Nonfiction,"      March Forward, Girl: From Young Warrior to Little Rock Nine"
67,Gina Linko,"Tempest and Tally Jo Trimble are mirror twins—so alike they were almost born the same person—and they've been inseparable since birth. But it's the summer they turn thirteen, and it seems like everyone can tell something is changing between them. Pa Charlie, whose traveling carnival is the best part of every summer, is watching them closer than ever. Digger, who sneaks poor kids onto the carnival rides for free and smiles faster than anyone, seems to be fixing for a fight. Even Mama is acting different, refusing to travel with the carnival this year even though her own twin, who she hasn't seen since childhood, will be there.And Tally and Tempest are the most different of all. There's a strangeness between them, a thickness to the air, an unseen push and pull, and it's getting stronger. It starts as a feeling, but soon it's sputtering and sparking, hurling them backwards, threatening to explode.When Tally learns that she and Tempest may not be the first twins in their family to be separated by whatever this force is, she realizes she'll have to find a way to stop it—or she might lose not only her sister, but everyone she loves.",Childrens,      Flower Moon
68,Judd Winick,"DJ and Gina are TOTALLY ordinary kids. But Hilo isn't! Has Hilo finally met his match? Not if D.J. and Gina can help it! ALERT! ALERT! ALERT! Mega Robot Monsters are suddenly waking up all over and they're TOO BIG and TOO STRONG for Hilo to fight on his own! Luckily, he doesn't have to! He has GINA and some brand new SUPER POWERS on his side! Being heroes can be super fun - but it can also be SUPER dangerous! And the closer Hilo and Gina get to saving their world from the monsters - the closer Hilo gets to the dark secret of his past. Does he really want to know? Do WE?!",Sequential Art,"      Waking the Monsters
      
          (HiLo #4)"
69,Ian Lendler,"In this charming and accessible picture book, Ian Lendler and Xanthe Bouma offer a heart-warming account of the childhood of the Buddha.A spoiled young prince, Siddhartha got everything he ever asked for, until he asked for what couldn’t be given ­― happiness.Join Little Sid as he sets off on a journey of discovery and encounters mysterious wise-folk, terrifying tigers, and one very annoying mouse.With Lendler’s delightful prose and Bouma’s lyrical artwork, Little Sid weaves traditional Buddhist fables into a classic new tale of mindfulness, the meaning of life, and an awakening that is as profound today as it was 2,500 years ago.",Childrens,      Little Sid: The Tiny Prince Who Became Buddha
70,Lisa   Thompson,"Nate and his mother are running away, hiding out in a tumbledown cottage in the middle of a forest. When Mum heads off for provisions, and then doesn't return, Nate is left alone and afraid, with the dark closing in all around him.But comfort can come from the most unexpected of places - a mysterious girl trying to solve the clues of a treasure hunt and the reappearance of an old friend from his past.Will Nate find the bravery needed to face the troubles of his present and ultimately illuminate the future?A story of fear and hope, loneliness and friendship - full of the heart, engaging characters and propulsive, page-turning mystery that has made THE GOLDFISH BOY the breakout children's books hit of 2017.",Childrens,      The Light Jar
71,Laura Gehl,"
A lonely man tries to buy a pillow . . . and ends up with a new best friend in this silly and sweet doggy tale, perfect for fans of 

Officer Buckle and Gloria

.
Dogs make good pillows, don't they?A clever pup ends up in a cozy home, and she'll do anything to stay there. She impersonates everything the lonely homeowner needs--a pillow, a footstool, a jacket. But in the end, being herself works best. Laura Gehl's spare, humorous text and New Yorker cartoonist Christopher Weyant's expressive characters will leave young readers giggling and begging for more.",Childrens,      My Pillow Keeps Moving
72,Kieran Larwood,"The Peculiars are a band of misfits, trapped in a nightly Victorian sideshow. There's Wolfgirl, Sheba; Sister Moon, who can move at the speed of light; and Monkey Boy, ace climber and human stink bomb. But during the day, in a world of childsnatchers, grave robbers and dastardly doctors, they solve the mysteries no one else cares about - including why London's poorest children are being snatched from the banks of the Thames...",Childrens,      The Peculiars
73,Kyo Maclear,"A witty picture book, starring an adorable panda, that celebrates relaxing, stopping to smell the roses, and being yourself!Meet Flo! Flo is the littlest panda. She likes to explore, relax, and enjoy everything around her. She is never in a hurry. But . . . sometimes she takes too much time, and the other pandas get impatient. One day they find themselves in trouble. Can Flo’s floppy ways save the day? With Kyo Maclear’s sweet, spare text and Jay Fleck’s bold, bright illustrations, Flo is sure to be a favorite for even the busiest little pandas!",Childrens,      Flo
74,Eric Walters,"A collection of African wisdom gorgeously illustrated by artists from Ghana, South Africa, Zimbabwe, Canada, the United States and more.Aphorisms are universal. They give guidance, context and instruction for life's issues, and they help us understand each other and the world around us. We use them every day, yet never think about where they came from or why they exist. In this beautifully illustrated collection, Eric Walters brings us classic sayings from the places where this shared wisdom began. Ashanti, Sukuma, Akan and Kikuyu: all of these cultures use the portable and easily shared knowledge contained in aphorisms, and from these cultures and more this communal knowledge spread. This book is a celebration of art, of community and of our common history.",Childrens,      From the Heart of Africa: A Book of Wisdom
75,John Himmelman,"Blah! Mr. Raisin is a bit of a grump. He lives all alone in a little house, and he likes it that way just fine.One day, a mysterious basket appears on Mr. Raisin’s doorstep. When he opens it up, it seems there’s nothing inside . . . until he notices a floating dog bobbing along his ceiling.What follows is a heartwarming, hilarious tale about embracing the unexpected—and finding friendship that takes you to new heights.",Childrens,      Floaty
76,Jill Esbaum,"Big brother dinosaur can't wait to teach the new baby everything he knows in this funny, sweet, surprisingly practical ""guide"" for big siblings, from the celebrated artist of I Don't Want to be a FrogGood news: Your mom's hatching a baby! Bad news: Babies take their sweet time. And when the baby finally hatches? He's too little to play! He mostly screeches, eats, burps, sleeps, and poops. He doesn't even know he's a dinosaur! That's where you come in. You can teach the baby just about everything--from peek-a-boo to roaring to table manners to bedtime. Growing a dinosaur is a big job, but you're perfect for it. Why? Because one thing your baby brother wants more than anything . . . is to be just like you.With silly kid-humor and sincere, moving moments, this new-sibling book is a perfect combination of funny, reassuring, and truly useful. It captures the excitement and joy of getting to guide a little brother or sister through life, and uses big laughs, great surprises, and gentle lessons to empower kids in how to be a great sibling and role-model to littler ones. Great for family reading and reading aloud.",Childrens,      How to Grow a Dinosaur
77,Jean Kim,"Bedtime wishes take flight on paper airplanes, traveling all the way to the moon. There Rabbit gathers the night's haul, grinds the wishes into stardust, and fills the sky with their starlight. It is a beautiful sight to behold, but lonely work. So one night, Rabbit takes a wish and makes it float down to earth; when it comes true, he makes new friends and the star work takes a back seat to some well-earned fun. But as each day fades, so do the night stars. And with the first starless sky, Rabbit realizes it's time to make the journey home. It is a sad departure, but Rabbit's friends make one last wish, and send an astronomical gift.",Childrens,      Rabbit Moon
78,Jordan Stratford,"
The history-mystery-science series concludes as the Wollstonecraft Detectives--Ada Byron Lovelace and Mary Shelley--take on a case by royal request.
Ada's imperious grandmother has absolutely shut the Wollstonecraft Detective Agency down--until they get a case from a princess, that is.The princess Alexandrina Victoria, age 9 (who will grow up to be Queeen Victoria), is the most closely watched girl in England. She is never alone. Every morsel she eats is catalogued. Every visitor overseen. Every move noted down. She has but one thing of her own--a sketchbook she uses as a secret diary, where she records her private thoughts in code. But now, somehow, that sketchbook has disappeared.And so the princess enlists Ada and Mary to figure out what has happened to the sketchbook without arousing the suspicions of her minders. A most clandestine case indeed! One that will involve breaking into Kensington Palace and uncovering a host of surprising royal secrets...This funny, Christmas-time romp of a caper will delight history and mystery fans alike.",Childrens,"      The Case of the Perilous Palace
      
          (The Wollstonecraft Detective Agency #4)"
79,Christine Pym,"Hungry Little Mouse is looking for some breakfast and he knows just where he can find it. Scampering into the kitchen, he finds a bright blue blueberry - that will do nicely! But hold on a minute, just before he leaves, he spots a rosy red apple! Little Mouse loves rosy red apples! And as if that's not enough, then he finds big brown biscuits, a chunk of cheese, a plump pickle ...the list goes on and on! Delicious! But as he finally finds something that's just perfect, Little Mouse quickly discovers he's not the only one looking for breakfast!",Childrens,      Little Mouse's Big Breakfast
80,Alastair Heim,"In Hello, Door, kids can follow a thieving fox as he greets everything he sees in a home that isn't his.Hello, door.          Hello, house.                    Hello, mat.                              Hello, mouse! In this ode to the classic ""Goldilocks and the Three Bears"" story, kids can follow a thieving fox as he greets everything he sees in a home that isn't his. He collects fine art and jewelry, practices his golf swing, and devours a tasty snack along the way. But just when he thinks he’s in the clear to leave with all the goods, the owners of the house—a mama bear, papa bear, and baby bear—come home. They chase him through the house, and when the mama bear catches him, she promptly throws him out. But she throws him so far that he ends up in a much nicer neighborhood—in front of a mansion, in fact—where he can begin his mischievous adventure again!",Childrens,"      Hello, Door"
81,Ziggy Zezsyazeoviennazabrizkie,"Her illustration is indeed SO great. I've been in love with her illustration style ever since I read ""Semua Ikan di Langit"". It's so beautiful, with the colors and everything.About the story itself, I'm not the type who likes a kind of story with too many methaphor whereas I have to think a lot about ""what she's talking about"". (Well I do love Semua Ikan di Langit since the message and all was actually so clear- compared to this.) So... it's kind of not suited me? But I have to admit that the language is also beautiful. It's just that sometimes I can't catch what she's talking about.Overall rating: 3/5",Poetry,      Continuum
82,Flora Ahn,"A hilarious, highly-illustrated chapter book from debut author illustrator, Flora Ahn.Two pugs. One beloved toy bunny. What could go wrong?Sunny's new little sister, Rosy, is getting her paws into everything. When Rosy takes Sunny's favorite toy, Mr. Bunny, and loses him, Sunny is barking mad.But when Rosy sets off on her own to find and rescue Mr. Bunny, Sunny starts to worry. Rosy's never been outside by herself before. Sunny will have to gather all the canine courage she has and go after them-before Rosy and Mr. Bunny are both lost fur-ever!",Animals,"      Two's a Crowd
      
          (Pug Pals #1)"
83,Sherri Duskey Rinker,"Sniff! Sniff-sniff!I smell a bone. A bone that's BIG.I'll get it out, I'll dig and dig.A big, BIG bone! I know it's there!It will take work, but I don't care!Tiny may be a small dog, but don't let that fool you. He's a pooch with power who knows what he wants. And he's going for it. But oh, those pesky pessimists -- they're trying to rain on Tiny's dig-parade! Thank goodness for one special boy who believes in Tiny, because in the end, this dog's grit proves that he's the little pup who could . . . dig up some giant surprises!",Childrens,      Tiny and the Big Dig
