,author,description,genre,title
64,Tracy Weber,"""Weber's yoga-inspired series regulars (A Fatal Twist, 2017, etc.) hit the road...light on yoga and heavy on complex relationship dynamics."" --Kirkus ""Lots of red herrings and potential motives eventually lead Kate to a surprising killer. Cozy fans will cheer her every step of the way.""--Publishers WeeklyIf Kate Doesn't Act Fast, the Only ""I Do"" in Michael's Future Will Be at His TrialYoga instructor Kate Davidson is ready to marry her boyfriend Michael, so she's disappointed when a special dinner doesn't end with a proposal. But disappointment turns to dismay and outrage as she learns the real problem: Michael is already married and his estranged wife is blackmailing him.When his wife's body is found--by Kate and her dog, no less--Michael is strangely unable to remember where he was the night she died. Since Michael has no alibi, Kate steps up to uncover what happened. What she walks into is a tangled web of deceit, obsession, and immigration fraud . . . with Michael trapped in the middle.Praise for the Downward Dog Mystery SeriesA Fatal Twist""If you're a fan of yoga, dogs, childbirth and murder cases, then Tracy Weber's A Fatal Twist is just what the fertility doctor ordered.""--The Seattle TimesKarma' s a Killer""Weber's clever assemblage of suspects is eliminated one by one in her entertaining novel.""--RT Book Reviews ""Karma's a Killer continues Tracy Weber's charming series.""--The Seattle Times""[Weber's] characters are likeable and amusing, the background is interesting, and the story is ultimately satisfying.""--Ellery Queen Mystery Magazine ""Weber keeps readers guessing and populates the action with plenty of kooky characters.""--Mystery Scene""Crazy, quirky critters and their odd yet utterly relatable human counterparts make Karma's a Killer an appealing story. But when you add the keep-you-guessing mystery with both laugh-out- loud one-liners and touching moments of pure poignancy, the result is a truly great book!""--Laura Morrigan, national bestselling author of the Call of the Wilde Mystery Series""Tracy Weber's Karma's a Killer delivers on all fronts--a likably feisty protagonist, a great supporting cast, a puzzler of a mystery and, best of all, lots of heart. This book has more snap than a brand-new pair of yoga capris. Pure joy for yoga aficionados, animal lovers ... heck, for anyone who loves a top-notch mystery.""--Laura DiSilverio, national bestselling author of The Readaholics Book Club Mysteries, two-time Lefty finalist for best humorous mystery, and Colorado Book Award finalist""Yogatta love this latest in the series when Kate exercises her brain cells trying to figure out who deactivated an animal rights activist.""--Mary Daheim, author of the Bed-and-Breakfast and Emma Lord Alpine MysteriesA Killer Retreat""Cozy readers will enjoy the twist-filled plot.""--Publishers Weekly""[Kate's] path to enlightenment is a fresh element in cozy mysteries . . . [A]n entertaining read.""--Library Journal""Weber's vegan yoga teacher is a bright, curious sleuth with a passion for dogs. A well-crafted whodunit with an intriguing mystery and a zinger of a twist at the end!""--Krista Davis, New York Times bestselling author of the Domestic Diva and Paws and Claws Mysteries""An engaging mystery full of fun and fascinating characters and unexpected twists. An intriguing read that includes yoga lessons and feisty dogs.""--Linda O. Johnston, author of the Pet Rescue Mystery Series""Weber's second yoga mystery, A Killer Retreat, is as delightful as her first. Readers will love the setting, the complex mystery, and the romance of Kate's second adventure. Especially noteworthy in this popular series is the appealing combination of strength and vulnerability that Kate and Bella share. Enjoy!""--Susan Conant, author of the Dog Lover's Mystery Series""Whether yoga instructor Kate Davidson is wrestling her hundred-pound dog, her new love life, or trying to solve a murder, A Killer Retreat is simply a killer read! Witty, fun, and unpredictable, this is one cozy mystery worth barking about!""--Shannon Esposito, author of the Pet Psychic Mystery Series""Fun characters, a gorgeous German Shepherd dog, and a murder with more suspects than you can shake a stick at. A Killer Retreat is a must-read for cozy fans!""--Sparkle Abbey, author of the Pampered Pet Mystery SeriesMurder Strikes a Pose""Cozy fans will eagerly await the next installment.""--Publishers Weekly""Murder Strikes a Pose, by Tracy Weber, is a delightful debut novel featuring Kate Davidson, a caring but feisty yoga teacher . . . Namaste to Weber and her fresh new heroine!""--Penny Warner, author of How to Dine on Killer Wine""[T]his charming debut mystery ... pieces together a skillful collage of mystery, yoga, and plenty of dog stories against the unique backdrop of Seattle characters and neighborhoods. The delightful start of a promising new series. I couldn't put it down!""--Waverly Fitzgerald, author of Dial C for Chihuahua""Three woofs for Tracy Weber's first Downward Dog Mystery, Murder Strikes a Pose. Great characters, keep-you-guessing plot, plenty of laughs, and dogs--what more could we want? Ah, yes--the next book!""--Sheila Webster Boneham, award-winning author of Drop Dead on Recall",Mystery,"      Pre-Meditated Murder
      
          (Downward Dog Mystery #5)"
65,Will Dean,An isolated Swedish town. A deaf reporter terrified of nature. A dense spruce forest overdue for harvest. A pair of eyeless hunters found murdered in the woods.It’s week one of the Swedish elk hunt and the sound of gunfire is everywhere. When Tuva Moodyson investigates the story that could make her career she stumbles on a web of secrets that knit Gavrik town together. Are the latest murders connected to the Medusa killings twenty years ago? Is someone following her? Why take the eyes? Tuva must face her demons and venture deep into the woods to stop the killer and write the story. And then get the hell out of Gavrik.,Mystery,      Dark Pines
66,Amber Hart,"Nothing good comes from living in the Devil's swamp.Willow Bell thinks moving to the Okefenokee area isn't half bad, but nothing prepares her for what awaits in the shadows of the bog.Girls are showing up dead in the swamp. And she could be next.Everyone warns Willow to stay away from Beau Cadwell—the bad boy at the top of their suspect list as the serial killer tormenting the small town.But beneath his wicked, depthless eyes, there's something else that draws Willow to him.When yet another girl he knew dies, though, Willow questions whether she can trust her instincts…or if they're leading to her own death.",Young Adult,      Wicked Charm
67,Aimee Hix,"
A favor for a friend turns into a murder investigation, drawing apprentice PI Willa Pennington into a labyrinth of lies and deception in the shadows of Washington, D.C.
Willa Pennington thought that becoming a PI would be better than being a cop. She thought she'd never have to make another death notification or don a bulletproof vest again. She thought she could move past the pain of losing her best friend. She thought she'd be safe.But she couldn't have been more wrong.Now, agreeing to do a simple favor has brought her to a dead body, a missing person, and a battle of wits with an old friend who has dangerous secrets. If Willa can keep her focus, she could solve the murder, find the missing girl, and figure out if the person she's trusted with her life is the one trying to end it.Praise: ""One of the best debut efforts I've ever seen. Tight plotting, edge-of-your-seat suspense and a protagonist in PI Willa Pennington you'll want to read about again and again. I couldn't put this book down.""--Maggie Barbieri, author of Once Upon a Lie""A debut that saddles tough-girl noir with the heart of a cozy.""--Kirkus Reviews""This is a solid beginning to a character and setting that could go on to very good things.""--RT Book Reviews""Aimee Hix is an up-and-coming author everyone should watch.""--Crimespree Magazine",Mystery,      What Doesn't Kill You
68,Kristen Orlando,"Going rogue in an effort to rescue her kidnapped parents has cost Reagan Hillis her automatic ticket to the Training Academy. But becoming a Black Angel is the only way Reagan will be able to exact revenge on her mother’s merciless killer, Santino Torres.When Reagan is given a chance to prove that she’s worthy of training to be a Black Angel, she also gets the first chance she’s ever had to be her true self. No aliases. No disguises.But when her friend Luke joins her at the Black Angels training compound, Reagan finds herself once again torn between the person she was and the person she wants to be. Reagan has to prove that she's as good as her parents trained her to be, because she’ll never find Torres without the Black Angels’ help.",Young Adult,"      You Won't Know I'm Gone
      
          (The Black Angel Chronicles #2)"
69,Robin  Stevens,"Please please please read this if you are aged 9 and upwards. And maybe below 9 if you are mature enough. Just READ IT. But read the other 4 before this one as you’ll understand it better. But honestly, one of the best books I’ve ever read. I love the way Robin Stevens writes and I think she is very talented. Just READ IT, OK??!!!",Childrens,"      A Spoonful of Murder
      
          (Murder Most Unladylike Mysteries #6)"
70,Lola Dodge,"Anise Wise loves three things: baking, potion making, and reading her spellbooks in blissful silence. She might not be the most powerful witch, but enchantment is a rare skill, and her ability to bake with magic is even rarer. Too bad no one wants witchcraft on their campus. Anise’s dream of attending pastry school crumbles with rejection letter after rejection letter.Desperate to escape her dead-end future, Anise contacts the long-lost relative she’s not supposed to know about. Great Aunt Agatha owns the only magic bakery in the US, and she suddenly needs a new apprentice. Anise is so excited she books it to New Mexico without thinking to ask what happened to the last girl.The Spellwork Syndicate rules the local witches in Taos, but as “accidents” turn into full-out attacks on Anise’s life, their promises to keep her safe are less and less reassuring. Her cranky bodyguard is doing his best, but it’s hard to fight back when she has no idea who’s the enemy. Or why she became their target.If Anise can’t find and stop whoever wants her dead, she’ll be more toasted than a crème brûlée.Who knew baking cakes could be so life or death?",Fantasy,"      Deadly Sweet
      
          (The Spellwork Syndicate #1)"
71,Wendy Roberts,"Julie Hall is finally adjusting to her new career: locating dead bodies with dowsing rods.The crime scene is drenched with blood, but the body is nowhere to be found.When a grieving mother requests Julie’s help tracking the body of her missing daughter, Julie is hesitant. Not only do the circumstances sound disturbing, the job is in her hometown, a place steeped in upsetting memories and unresolved trauma. But her interest is piqued, and she takes the case, knowing she’ll have the support of her FBI agent boyfriend along the way.Soon, Julie finds herself exactly where she doesn’t want to be—trapped in the dangerous spotlight created to keep the story in the media. And as she digs deeper into the mystery of the young woman’s death, she uncovers secrets about her own past she thought were buried forever.And don’t miss the first installment in the Bodies of Evidence series. A Grave Calling is available now from Wendy Roberts and Carina Press!",Mystery,"      A Grave Search
      
          (Bodies of Evidence #2)"
72,Kieran Larwood,"The Peculiars are a band of misfits, trapped in a nightly Victorian sideshow. There's Wolfgirl, Sheba; Sister Moon, who can move at the speed of light; and Monkey Boy, ace climber and human stink bomb. But during the day, in a world of childsnatchers, grave robbers and dastardly doctors, they solve the mysteries no one else cares about - including why London's poorest children are being snatched from the banks of the Thames...",Childrens,      The Peculiars
73,Maddy Hunter,"Hoping to reach an expanded clientele of senior travellers, Emily Miceli, travel agency owner and tour escort, offers discounted fares to a handful of bloggers in exchange for highlighting her group’s tour of Cornwall, England. But when the quarrelsome host of their historic inn dies under suspicious circumstances, Emily worries that the bloggers’ coverage of the situation will torpedo her travel agency. To make matters worse, Emily is roped into running the inn, and not even a team effort from her friends can prevent impending disaster. As one guest goes missing and another turns up dead, Emily discovers that well-kept secrets and family treasure can provide more than enough motive for murder.",Mystery,"      Say No Moor
      
          (Passport to Peril #11)"
74,Jordan Stratford,"
The history-mystery-science series concludes as the Wollstonecraft Detectives--Ada Byron Lovelace and Mary Shelley--take on a case by royal request.
Ada's imperious grandmother has absolutely shut the Wollstonecraft Detective Agency down--until they get a case from a princess, that is.The princess Alexandrina Victoria, age 9 (who will grow up to be Queeen Victoria), is the most closely watched girl in England. She is never alone. Every morsel she eats is catalogued. Every visitor overseen. Every move noted down. She has but one thing of her own--a sketchbook she uses as a secret diary, where she records her private thoughts in code. But now, somehow, that sketchbook has disappeared.And so the princess enlists Ada and Mary to figure out what has happened to the sketchbook without arousing the suspicions of her minders. A most clandestine case indeed! One that will involve breaking into Kensington Palace and uncovering a host of surprising royal secrets...This funny, Christmas-time romp of a caper will delight history and mystery fans alike.",Childrens,"      The Case of the Perilous Palace
      
          (The Wollstonecraft Detective Agency #4)"
75,Hannah Carmack,"In the midst of the cold war, the CIA’s finest and most fatal female agent, Diana Riley, vanishes. Kidnapped by the KGB and taken to the backcountry of North Carolina, she and her team of unsavory partners are forced to undergo illegal experimentation.But, when the experiments leave them horribly deformed and unable to reenter society without someone crying monster, the previously glamorous and high-maintenance spies must escape KGB captivity and avoid recapture at the hands of Nikola, a ruthless KGB agent with an intense and well-justified grudge against her former flame.",Thriller,      Seven-Sided Spy
76,T.S. Nichols,"So many memories. So little time. In an astounding thriller ripped from tomorrow’s headlines, cutting-edge technology and a pulse-pounding manhunt lead to a conspiracy of money, power, and sex.Cole remembers what it’s like to be murdered. That’s how he does his job. The operation takes eight hours with a dead body on the table next to his; when it’s over, he’s flooded with images, thoughts, recollections, some hazy, some crystal clear. They all come straight from the victim’s brain—right up until his or her final chilling moments.Cole’s career in homicide has wreaked havoc on his personal life. As usual, his new case—a young runaway battered to death with a hammer—consumes all his waking moments . . . and then some. Haunted by the Jane Doe’s hopes, desires, and fears, Cole mentally retraces her every move, from Kansas to New York City, to track down a killer.But Cole has a terrible suspicion that someone is using the same memory-transfer science for a very different purpose. In fact, he’s already being watched. Because Cole’s the only one standing in the way of a ruthless corporation that’s harvesting people for their most intimate memories—and eliminating anyone who stands in the way.",Mystery,      The Memory Detective
77,Jeffrey Siger,"The beautiful island of Lesvos, birthplace of the poet Sappho, for centuries an agrarian paradise famed for its anise-flavored ouzo and tasty sardines, has become a flashpoint for the crisis driven by refugees fleeing daily out of Turkey across the narrow Mytilini Strait into Greece. Lesvos, once so serene, has become chaos.Mihalis Volandes is one of Lesvos' elite, a patriarch of a shipping clan. Living in one of Mytilini's old aristocratic neighborhoods, he's weathered many changes in his long life. When a government policy accelerated the surge of refugees in 2015, he rose to a prominent role in relief efforts which grew increasingly ineffectual.One evening after working to stir up support for his breakthrough idea striking at the heart of the lucrative human trafficking trade, he returned to his home from the neighboring island of Chios in darkness - only to be sliced in half in his garden by a sword.A local aid worker is found at the scene, splattered with the victim's blood, and swiftly arrested. Case closed - or would be, if young Ali Sera were not working with SafePassage, an NGO (non-government organization). The American in charge of SafePassage's Lesvos operations is having none of Ali's arrest. Within hours the phone rings in Athens at the office of Chief Inspector Andreas Kaldis. Instead of enjoying her few days of R&R in Mykonos, Dana McLaughlin has obtained his number from the Mytilini Harbormaster and requests that the Central Police run its own investigation.Volandes was a prominent citizen. The crime was particularly gruesome. Was it a personal attack? Does it smell of terrorism? Andreas' minister might become involved. Whether Ali is guilty or being framed, Andreas can't ignore a powerful motive for Volandes' murder. His daring plan, if implemented, would soon shut down the cash pipeline in Lesvos and in Turkey.And soon a phone call with the Mytilini police commander tips the balance. Kaldis and his team take over. And we're off on a nail-biting ride through Byzantine island politics, deteriorating diplomatic relations, and a world on fire with intrigues and brutal deaths.This ninth Andreas Kaldis thriller once again links modern Greece to a storied past characterized by the same Byzantine politics, warring factions and sympathies, and the powerful grip of myths on its people.",Mystery,"      An Aegean April
      
          (Andreas Kaldis #9)"
78,Chrys Fey,"Beth and Donovan are now happily married, and what Beth wants more than anything is a baby. Her dream of starting a family is put on hold as fires burn dangerously close and Donovan becomes a victim of sabotage.Donovan escapes what could've been a deadly wreck. Their past enemies have been eliminated, so who is cutting brake lines and leaving bloody messages? He vows to find out, for the sake of the woman he loves and the life they're trying to build.Amidst a criminal mind game, a fire ignites next to their home. They battle the flames and fight to keep their house safe from the blaze pressing in on all sides, but neither of them expects to confront a psychotic adversary in the middle of the inferno.Their lives may just go up in flames…",Romance,"      Flaming Crimes
      
          (Disaster Crimes #4)"
