,author,description,genre,title
72,Ronen Bergman,"The first definitive history of the Mossad, Shin Bet, and the IDF’s targeted killing programs, from the man hailed by David Remnick as “arguably [Israel’s] best investigative reporter” The Talmud says: “If someone comes to kill you, rise up and kill him first.” This instinct to take every measure, even the most aggressive, to defend the Jewish people is hardwired into Israel’s DNA. From the very beginning of its statehood in 1948, protecting the nation from harm has been the responsibility of its intelligence community and armed services, and there is one weapon in their vast arsenal that they have relied upon to thwart the most serious threats: Targeted assassinations have been used countless times, on enemies large and small, sometimes in response to attacks against the Israeli people and sometimes preemptively. In this page-turning, eye-opening book, journalist and military analyst Ronen Bergman offers a riveting inside account of the targeted killing programs—their successes, their failures, and the moral and political price exacted on the men and women who approved and carried out the missions.Bergman has gained the exceedingly rare cooperation of many current and former members of the Israeli government, including Prime Ministers Shimon Peres, Ehud Barak, Ariel Sharon, and Benjamin Netanyahu, as well as high-level figures in the country’s military and intelligence services: the IDF (Israel Defense Forces), the Mossad (the world’s most feared intelligence agency), Caesarea (a “Mossad within the Mossad” that carries out attacks on the highest-value targets), and the Shin Bet (an internal security service that implemented the largest targeted assassination campaign ever, in order to stop what had once appeared to be unstoppable: suicide terrorism).Including never-before-reported, behind-the-curtain accounts of key operations, and based on hundreds of on-the-record interviews and thousands of files to which Bergman has gotten exclusive access over his decades of reporting, Rise and Kill First brings us deep into the heart of Israel’s most secret activities. Bergman traces, from statehood to the present, the gripping events and thorny ethical questions underlying Israel’s targeted killing campaign, which has shaped the Israeli nation, the Middle East, and the entire world.",History,      Rise and Kill First: The Inside Story and Secret Operations of Israel's Assassination Program
73,Shoba Narayan,"
The elevator door opens. A cow stands inside, angled diagonally to fit. It doesn’t look uncomfortable, merely impatient. “It is for the housewarming ceremony on the third floor,” explains the woman who stands behind the cow, holding it loosely with a rope. She has the sheepish look of a person caught in a strange situation who is trying to act as normal as possible. She introduces herself as Sarala and smiles reassuringly. The door closes. I shake my head and suppress a grin. It is good to be back.
 When Shoba Narayan—who has just returned to India with her husband and two daughters after years in the United States—asks whether said cow might bless her apartment next, it is the beginning of a beautiful friendship between our author and Sarala, who also sells fresh milk right across the street from that thoroughly modern apartment building. The two women connect over not only cows but also family, food, and life. When Shoba agrees to buy Sarala a new cow, they set off looking for just the right heifer, and what was at first a simple economic transaction becomes something much deeper, though never without a hint of slapstick.The Milk Lady of Bangalore immerses us in the culture, customs, myths, religion, sights, and sounds of a city in which the twenty-first century and the ancient past coexist like nowhere else in the world. It’s a true story of bridging divides, of understanding other ways of looking at the world, and of human connections and animal connections, and it’s an irresistible adventure of two strong women and the animals they love.",Nonfiction,      The Milk Lady of Bangalore: An Unexpected Adventure
74,David Cay Johnston,"The Trump administration is remaking the government. It's Even Worse Than You Think: What the Trump Administration Is Doing to America tells readers exactly how it is making America worse again.Bestselling author and longtime Trump observer David Cay Johnston shines a light on the political termites who have infested our government under the Trump Administration, destroying it from within and compromising our jobs, safety, finances, and more.No journalist knows Donald Trump better than David Cay Johnston, who has been following him since 1988. It's Even Worse Than You Think: What the Trump Administration Is Doing to America goes inside the administration to show how the federal agencies that touch the lives of all Americans are being undermined. Here is just some of what you will learn:The Wall. Mexican President Enrique Pena Nieto told President Trump that Mexico will never pay for the border wall. So, Trump is proposing putting a tariff on Mexican imports. But a tariff will simply raise the price of Mexican goods in the US, meaning American consumers will end up paying for the wall—if it ever gets built.Climate Change. Welcome to the new EPA, run by Scott Pruitt, a lawyer who has spent much of his career trying to destroy the agency he now heads. Secrecy reigns at the new EPA because Pruitt meets with industry executives to find out which clean air and clean water provisions they most want to roll back, and keeps staffers in the dark to make sure these pro-pollution plans don’t leak prematurely.Stocking the Swamp. Contrary to his promise to “drain the swamp” in Washington, DC, Trump has filled his cabinet with millionaires and billionaires, from Treasury Secretary Steven Mnuchin, a Goldman Sachs and hedge fund veteran who made much of his fortune foreclosing on homeowners to billionaire heiress Education Secretary Betsy DeVos, who has already put the interests of bankers ahead of debt-burdened students and their families.The Kleptocracy. Under Donald Trump conflict of interest is passé. When Trump isn’t in Washington, he stays at one of his properties, where the taxpayers pick up the tab for staffers, Secret Service, and so on, all at full price. And back in Washington, everyone now knows that the Trump International Hotel is the only place to stay if you want to do business with the administration. Meanwhile sons Donald Jr. and Eric run an eyes-wide-open blind trust of Trump holdings to avoid the appearance of conflict of interest—but not the reality.",Politics,      It's Even Worse Than You Think: What the Trump Administration Is Doing to America
75,Virginia Eubanks,"A powerful investigative look at data-based discrimination—and how technology affects civil and human rights and economic equityThe State of Indiana denies one million applications for healthcare, foodstamps and cash benefits in three years—because a new computer system interprets any mistake as “failure to cooperate.” In Los Angeles, an algorithm calculates the comparative vulnerability of tens of thousands of homeless people in order to prioritize them for an inadequate pool of housing resources. In Pittsburgh, a child welfare agency uses a statistical model to try to predict which children might be future victims of abuse or neglect.Since the dawn of the digital age, decision-making in finance, employment, politics, health and human services has undergone revolutionary change. Today, automated systems—rather than humans—control which neighborhoods get policed, which families attain needed resources, and who is investigated for fraud. While we all live under this new regime of data, the most invasive and punitive systems are aimed at the poor.In Automating Inequality, Virginia Eubanks systematically investigates the impacts of data mining, policy algorithms, and predictive risk models on poor and working-class people in America. The book is full of heart-wrenching and eye-opening stories, from a woman in Indiana whose benefits are literally cut off as she lays dying to a family in Pennsylvania in daily fear of losing their daughter because they fit a certain statistical profile.The U.S. has always used its most cutting-edge science and technology to contain, investigate, discipline and punish the destitute. Like the county poorhouse and scientific charity before them, digital tracking and automated decision-making hide poverty from the middle-class public and give the nation the ethical distance it needs to make inhumane choices: which families get food and which starve, who has housing and who remains homeless, and which families are broken up by the state. In the process, they weaken democracy and betray our most cherished national values.This deeply researched and passionate book could not be more timely.Naomi Klein: ""This book is downright scary.""Ethan Zuckerman, MIT: ""Should be required reading.""Dorothy Roberts, author of Killing the Black Body: ""A must-read for everyone concerned about modern tools of inequality in America.""Astra Taylor, author of The People's Platform: ""This is the single most important book about technology you will read this year.""",Nonfiction,"      Automating Inequality: How High-Tech Tools Profile, Police, and Punish the Poor"
76,Simon Baatz,"From New York Times bestselling author Simon Baatz, the first comprehensive account of the murder that shocked the world.In 1901 Evelyn Nesbit, a chorus girl in the musical Florodora, dined alone with the architect Stanford White in his townhouse on 24th Street in New York. Nesbit, just sixteen years old, had recently moved to the city. White was forty-seven and a principal in the prominent architectural firm McKim, Mead & White. As the foremost architect of his day, he was a celebrity, responsible for designing countless landmark buildings in Manhattan. That evening, after drinking champagne, Nesbit lost consciousness and awoke to find herself naked in bed with White. Telltale spots of blood on the bed sheets told her that White had raped her.She told no one about the rape until, several years later, she confided in Harry Thaw, the millionaire playboy who would later become her husband. Thaw, thirsting for revenge, shot and killed White in 1906 before hundreds of theatergoers during a performance in Madison Square Garden, a building that White had designed.The trial was a sensation that gripped the nation. Most Americans agreed with Thaw that he had been justified in killing White, but the district attorney expected to send him to the electric chair. Evelyn Nesbit's testimony was so explicit and shocking that Theodore Roosevelt himself called on the newspapers not to print it verbatim. The murder of White cast a long shadow: Harry Thaw later attempted suicide, and Evelyn Nesbit struggled for many years to escape an addiction to cocaine. The Girl on the Velvet Swing, a tale of glamour, excess, and danger, is an immersive, fascinating look at an America dominated by men of outsize fortunes and by the the women who were their victims.",Nonfiction,"      The Girl on the Velvet Swing: Sex, Murder, and Madness at the Dawn of the Twentieth Century"
77,Nichi Hodgson,"'A new approach to romance... The heroines of Regency novels could teach today's young women a trick or two' Sunday TimesDating has never been easy. The road to true love has always been rutted with heartbreak, but do we have it any easier today? How did Victorians 'come out'? How did love blossom in war-torn Europe? And why did 80s video-dating never take off?Bursting with little-known facts and tantalizing tales of lovelorn men and besotted women, Nichi Hodgson's intriguing history of amorous relationships, from enamoured Georgians to frenziedly swiping millennials (and everyone in between) may leave you grateful that you live - and love - today.",Nonfiction,      The Curious History of Dating: From Jane Austen to Tinder
78,Jeanne Theoharis,"Explodes the fables that have been created about the civil rights movementThe civil rights movement has become national legend, lauded by presidents from Reagan to Obama to Trump, as proof of the power of American democracy. This fable, featuring dreamy heroes and accidental heroines, has shuttered the movement firmly in the past, whitewashed the forces that stood in its way, and diminished its scope. And it is used perniciously in our own times to chastise present-day movements and obscure contemporary injustice.In A More Beautiful and Terrible History award-winning historian Jeanne Theoharis dissects this national myth-making, teasing apart the accepted stories to show them in a strikingly different light. We see Rosa Parks not simply as a bus lady but a lifelong criminal justice activist and radical; Martin Luther King, Jr. as not only challenging Southern sheriffs but Northern liberals, too; and Coretta Scott King not only as a ""helpmate"" but a lifelong economic justice and peace activist who pushed her husband's activism in these directions.Moving from ""the histories we get"" to ""the histories we need,"" Theoharis challenges nine key aspects of the fable to reveal the diversity of people, especially women and young people, who led the movement; the work and disruption it took; the role of the media and ""polite racism"" in maintaining injustice; and the immense barriers and repression activists faced. Theoharis makes us reckon with the fact that far from being acceptable, passive or unified, the civil rights movement was unpopular, disruptive, and courageously persevering. Activists embraced an expansive vision of justice--which a majority of Americans opposed and which the federal government feared.By showing us the complex reality of the movement, the power of its organizing, and the beauty and scope of the vision, Theoharis proves that there was nothing natural or inevitable about the progress that occurred. A More Beautiful and Terrible History will change our historical frame, revealing the richness of our civil rights legacy, the uncomfortable mirror it holds to the nation, and the crucial work that remains to be done.",History,      A More Beautiful and Terrible History: The Uses and Misuses of Civil Rights History
79,Tavi Gevinson,"A single-subject anthology about the heart's most powerful emotion, edited by Tavi Gevinson. Featuring exclusive, never-before-seen essays, poems, comics, and interviews from contributors like Jenny Zhang, Emma Straub, Hilton Als, Janet Mock, John Green, Rainbow Rowell, Gabourey Sidibe, Mitski, Alessia Cara, Etgar Keret, Margo Jefferson, Sarah Manguso, Durga Chew-Bose, and many more!",Nonfiction,      Rookie on Love
80,Erica Garza,"A fiercely courageous account of one woman's unflinching, raw, and ultimately hopeful journey through sex and porn addiction.For almost two decades, Erica Garza was consumed by a singular, secret, shame-fueled pursuit that threw her life into chaos: orgasm. Back-braced, isolated, and teased in adolescence, and ambivalent about her Catholic upbringing, Garza found a secret solace in masturbation and porn--first by way of the limited softcore viewing offered by late-night cable, and, later, with the booming proliferation of online porn.In this wrenching, vivid account, Garza explores her sexual fixations and relives the series of disastrous relationships and one-night stands that haunt her as she runs from one side of the world to the other in a futile attempt to break free of her habits―from East Los Angeles to Hawaii and Southeast Asia, through the brothels of Bangkok and the yoga studios of Bali to disappointing stabs at twelve-steps, therapy, and rehab back home.Garza's terror at digging so deeply into her history to understand her anxieties is palpable, as is her exhilaration when she begins to believe she might just be free of them. And yet there is no false hope or prepackaged sense of redemption. Even her relationship to the man she will ultimately marry is credibly rocky as it finds its legs with several false starts, making her increasing sense of self-acceptance and peace by journey's end feel utterly earned.In exploring the cultural taboos surrounding sex and porn from a female perspective, Garza offers a brave and necessary voice to our evolving conversations about addiction and the impact that Internet culture has had on young women.",Nonfiction,      Getting Off: One Woman's Journey Through Sex and Porn Addiction
81,Dawn  Davies,"Discovered by Michael Ondaatje, Davies’ dazzling literary memoir has shades of Mary Karr, Anne Lamott, and Jenny Lawson.Some women are born mothers, some achieve motherhood, others have motherhood thrust upon them. Dawn Davies is in the third category. A six-foot-tall divorcee, she isn’t chatty, couldn’t care less about anyone’s potty training progress, doesn’t care to share her own children’s milestones with people who don’t love them. But even if she has never fit in with other moms, she has raised three children with her own particular brand of fierce, unflagging love. In stories that cut to the quick, we see Davies grow from a young girl who moves to a new town every couple of years; to a misfit teenager who finds solace in a local music scene; to an adrift twenty-something who summons inner strength as she holds the hand of a dying stranger; to a woman dealing with difficult pregnancies and post-partum depression. And in her powerful titular story, we see Davies struggling with the weight of knowing that her son is deeply troubled.Mothers of Sparta is not a blow-by-blow of Davies’ life but rather an examination of the exquisite and often painful moments of a life, the moments we look back on and say, That one, that one mattered. Straddling the fence between humor and, well…not humor, Davies has written a book about what it’s like to be a woman trying to carve a place for herself in the world, no matter how unyielding the rock can be.",Autobiography,      Mothers of Sparta: A Memoir in Pieces
82,Molly Caro May,"""This book is an ancient call from our first mothers to connect to our bodies―for our own good and for the good of humanity . . . It is healing, illuminated."" ―Laura Munson, New York Times bestselling author of This Is Not The Story You Think It Is... What if labor does not end with pregnancy but continues into a mother's postpartum life? How can the fiercest love for your child and the deepest wells of grief coexist in the same moment? How has society neglected honest conversation around the significant physical changes new mothers experience? Could real healing occur if generations of women were fluent in the language of their bodies? Molly Caro May grapples with these questions as she undergoes several unexpected health issues after the birth of her first child Eula: pelvic floor dysfunction, incontinence, hormonal imbalance. As she and her husband navigate new parenthood, May also moves between shock, sadness, and anger over her body’s betrayal. She finally identifies the roots of her anguish as Premenstrual Dysphoric Disorder and what she calls female rage. The process leads May to a long-desired conversation with her body in an attempt to balance the physical changes she experiences with the emotional landscape opening up before her. Body Full of Stars is one woman's story―dark and tender, honest and corporeal― that reveals deeper truths about how disconnected many modern women are from their bodies. It is her ""postpartum awakening."" It is also a joyful and tenderhearted celebration of the greatest story of all time: mothers and daughters, partners and co-parents, and the feminine power surging beneath it all.",Autobiography,      Body Full of Stars: Female Rage and My Passage into Motherhood
83,Patience Ibrahim,"The inspirational story of a pregnant young Nigerian woman and the horrors she endured to save her unborn child when she was kidnapped by Boko Haram.When she was nineteen, Patience Ibrahim's first husband was murdered by Boko Haram. She fled to the safety of her village and remarried several months later. Having prayed for a child for years, Patience is overjoyed when she discovers she is pregnant. But her joy is short-lived: Boko Haram soldiers are at her door. Brutally abducted and forced to convert to Islam, she lives in constant terror of what her kidnappers have in store for her. She finds herself alone in the world and fears her life is over. For two months, Patience hides her pregnancy while facing the brutalities meted out by Boko Haram. By the sheer force of her determination to protect her baby, she and her child are able to survive. Now, she has entrusted journalist Andrea C. Hoffmann with her story, a powerful first-person account of Boko Haram's atrocities in Nigeria and Cameroon.One of the first testimonies on the terrorist group's war crimes in Western Africa, A Gift from Darkness poignantly shows the human toll of a crisis that demands attention.",Autobiography,      A Gift From Darkness: How I Escaped with My Daughter from Boko Haram
84,Paul Ortiz,"An intersectional history of the shared struggle for African American and Latinx civil rights Spanning more than two hundred years, An African American and Latinx History of the United States is a revolutionary, politically charged revisionist history, arguing that Latin America, the Caribbean, Africa--otherwise known as ""The Global South""--were crucial to the development of America as we know it. Ortiz challenges the notion of westward progress, as exalted by widely-taught formulations like ""Manifest Destiny"" and ""Jacksonian Democracy,"" and shows how placing African American, Latinx, and Indigenous voices unapologetically front and center transforms American history into one of the working class organizing themselves against imperialism.In precise detail, Ortiz traces this untold history from the Jim Crow-esque racial segregation of the Southwest, the rise and violent fall of a powerful tradition of Mexican labor organizing in the 20th century, to May 1, 2006, International Workers' Day, when migrant laborers--Chicana/os, Afrocubanos, and immigrants from every continent on earth--united in the first ""Day Without Immigrants"" to prove the value of their labor.Incisive and timely, An African American and Latinx History is a bottom-up history told from the viewpoint of African American and Latinx activists revealing the radically different ways that brown and black people of the diaspora addressed issues plaguing the United States today.",History,      An African American and Latinx History of the United States
85,Max Boot,"In chronicling the adventurous life of legendary CIA operative Edward Lansdale, The Road Not Taken definitively reframes our understanding of the Vietnam War.In this epic biography of Edward Lansdale (1908– 1987), the man said to be the fictional model for Graham Greene’s The Quiet American, best-selling historian Max Boot demonstrates how Lansdale pioneered a “hearts and mind” diplomacy, first in the Philippines, then in Vietnam. It was a visionary policy that, as Boot reveals, was ultimately crushed by America’s giant military bureaucracy, steered by elitist generals and blueblood diplomats who favored troop build-ups and napalm bombs over winning the trust of the people. Through dozens of interviews and access to neverbefore-seen documents―including long-hidden love letters―Boot recasts this cautionary American story, tracing the bold rise and the crashing fall of the roguish “T. E. Lawrence of Asia” from the battle of Dien Bien Phu to the humiliating American evacuation in 1975. Bringing a tragic complexity to this so-called “ugly American,” this “engrossing biography” (Karl Marlantes) rescues Lansdale from historical ignominy and suggests that Vietnam could have been different had we only listened. With reverberations that continue to play out in Iraq and Afghanistan, The Road Not Taken is a biography of profound historical consequence.",History,      The Road Not Taken: Edward Lansdale and the American Tragedy in Vietnam
86,Bill Minutaglio,"
From Bill Minutaglio and Steven L. Davis, authors of the PEN Center USA award-winning Dallas 1963, comes a madcap narrative about Timothy Leary's daring prison escape and run from the law.
On the moonlit evening of September 12, 1970, an ex-Harvard professor with a genius I.Q. studies a twelve-foot high fence topped with barbed wire. A few months earlier, Dr. Timothy Leary, the High Priest of LSD, had been running a gleeful campaign for California governor against Ronald Reagan. Now, Leary is six months into a ten-year prison sentence for the crime of possessing two marijuana cigarettes.Aided by the radical Weather Underground, Leary's escape from prison is the counterculture's union of ""dope and dynamite,"" aimed at sparking a revolution and overthrowing the government. Inside the Oval Office, President Richard Nixon drinks his way through sleepless nights as he expands the war in Vietnam and plots to unleash the United States government against his ever-expanding list of domestic enemies. Antiwar demonstrators are massing by the tens of thousands; homemade bombs are exploding everywhere; Black Panther leaders are threatening to burn down the White House; and all the while Nixon obsesses over tracking down Timothy Leary, whom he has branded ""the most dangerous man in America.""Based on freshly uncovered primary sources and new firsthand interviews, THE MOST DANGEROUS MAN IN AMERICA is an American thriller that takes readers along for the gonzo ride of a lifetime. Spanning twenty-eight months, President Nixon's careening, global manhunt for Dr. Timothy Leary winds its way among homegrown radicals, European aristocrats, a Black Panther outpost in Algeria, an international arms dealer, hash-smuggling hippies from the Brotherhood of Eternal Love, and secret agents on four continents, culminating in one of the trippiest journeys through the American counterculture.",History,"      The Most Dangerous Man in America: Timothy Leary, Richard Nixon and the Hunt for the Fugitive King of LSD"
87,Jonathan Kauffman,"An enlightening narrative history—an entertaining fusion of Tom Wolfe and Michael Pollan—that traces the colorful origins of once unconventional foods and the diverse fringe movements, charismatic gurus, and counterculture elements that brought them to the mainstream and created a distinctly American cuisine.Food writer Jonathan Kauffman journeys back more than half a century—to the 1960s and 1970s—to tell the story of how a coterie of unusual men and women embraced an alternative lifestyle that would ultimately change how modern Americans eat. Impeccably researched, Hippie Food chronicles how the longhairs, revolutionaries, and back-to-the-landers rejected the square establishment of President Richard Nixon’s America and turned to a more idealistic and wholesome communal way of life and food.From the mystical rock-and-roll cult known as the Source Family and its legendary vegetarian restaurant in Hollywood to the Diggers’ brown bread in the Summer of Love to the rise of the co-op and the origins of the organic food craze, Kauffman reveals how today’s quotidian whole-foods staples—including sprouts, tofu, yogurt, brown rice, and whole-grain bread—were introduced and eventually became part of our diets. From coast to coast, through Oregon, Texas, Tennessee, Minnesota, Michigan, Massachusetts, and Vermont, Kauffman tracks hippie food’s journey from niche oddity to a cuisine that hit every corner of this country.A slick mix of gonzo playfulness, evocative detail, skillful pacing, and elegant writing, Hippie Food is a lively, engaging, and informative read that deepens our understanding of our culture and our lives today.",Food and Drink,"      Hippie Food: How Back-to-the-Landers, Longhairs, and Revolutionaries Changed the Way We Eat"
88,David Stevenson,"1917 was a year of calamitous events, and one of pivotal importance in the development of the First World War. In 1917: War, Peace, and Revolution, leading historian of World War One, David Stevenson, examines this crucial year in context and illuminates the century that followed. He shows how in this one year the war was transformed, but also what drove the conflict onwards and how it continued to escalate. Two developments in particular - the Russian Revolution and American intervention - had worldwide repercussions. Offering a close examination of the key decisions, David Stevenson considers Germany's campaign of 'unrestricted' submarine warfare, America's declaration of war in response, and Britain's frustration of German strategy by adopting the convoy system, as well as why (paradoxically) the military and political stalemate in Europe persisted. Focusing on the abdication of Tsar Nicholas II, on the disastrous spring offensive that plunged the French army into mutiny, on the summer attacks that undermined the moderate Provisional Government in Russia and exposed Italy to national humiliation at Caporetto, and on the British decision for the ill-fated Third Battle of Ypres (Passchendaele), 1917 offers a truly international understanding of events. The failed attempts to end the war by negotiation further clarify the underlying forces that kept it going. David Stevenson also analyses the global consequences of the year's developments, showing how countries such as Brazil and China joined the belligerents, Britain offered 'responsible government' to India, and the Allies promised a Jewish national home in Palestine. Blending political and military history, and moving from capital to capital and between the cabinet chamber and the battle front, the book highlights the often tumultuous debates through which leaders entered and escalated the war, and the paradox that continued fighting could be justified as the shortest road towards regaining peace.",History,"      1917: War, Peace, and Revolution"
89,Joanne Lipman,"First things first: There will be no man shaming in That’s What She Said. A recent Harvard study found that corporate “diversity training” has actually made the gender gap worse—in part because it makes men feel demonized. Women, meanwhile, have been told closing the gender gap is up to them: they need to speak up, to be more confident, to demand to be paid what they’re worth. They discuss these issues amongst themselves all the time.  What they don’t do is talk to men about it. It’s time to end that disconnect. More people in leadership roles are genuinely trying to transform the way we work together, because there's abundant evidence that companies with more women in senior leadership perform better by virtually every measure. Yet despite good intentions, men often lack the tools they need, leading to fumbles, missteps, frustration and misunderstanding that continue to inflict real and lasting damage on women's careers.That's What She Said solves for that dilemma.  Filled with illuminating anecdotes, data from the most recent studies, and stories from Joanne Lipman’s own journey to the top of a male-dominated industry, it shows how we can win by reaching across the gender divide. What can the Enron scandal teach us about the way men and women communicate professionally? How does brain chemistry help explain men’s fear of women’s emotions at work? Why did Kimberly Clark have an all-male team of executives in charge of their Kotex tampon line? What can we learn from Iceland’s campaign to “feminize” an entire nation? That’s What She Said shows why empowering women as true equals is an essential goal for women and men—and offers a roadmap for getting there.
That’s What She Said 
solves for:·         The respect gap·         Unconscious bias·         Interruptions·         The pay and promotion gap·         Being heard·         The motherhood penalty·         “Bropropriation” and “mansplaining”·         And more….   ",Nonfiction,      That's What She Said: What Men Need to Know (and Women Need to Tell Them) about Working Together
90,Sara Zaske,"In the tradition of Bringing Up Bebe and Battle Hymn of the Tiger Mother, a clarion call and practical guide for a return to rational parenting, from an American woman who learned how to raise strong, self-reliant children by following the common sense approach of German parenting. When Sara Zaske moved from Oregon to Berlin with her husband and toddler, she knew the transition would be multi-layered, adding parenting and then the birth of another child into the mix. She was surprised to discover that German parents give their children a great deal of freedom--much more than Americans. In Berlin, kids walk to school by themselves, ride the subway alone, climb giant play structures, cut food with sharp knives, even play with fire. But what she didn't realize was that German parents did not share her fears and their children were thriving. Was she doing the opposite of what she intended, which was to raise capable children? Why was parenting culture so different in the States? Through her own family's often funny experiences as well as interviews with other parents, teachers, and experts, Zaske shares the many unexpected parenting lessons she learned from living in Germany. Achtung Baby reveals that today's Germans know something that American parents don't (or have perhaps forgotten) about raising kids with ""selbstandigkeit"" (self-reliance), and provides many new and practical ideas American parents can use to give their own children the freedom they need to grow into responsible, independent adults. A blend of memoir, research, and reporting, this book calls for a return to rational parenting and an exploration of the cultural shift that has occurred over the past few generations. Zaske illustrates how our American anxiety is a culturally specific rather than a globally shared modern stumbling block--which readers can overcome using Zaske's crucial insights into the German perspective on parenting.",Parenting,      Achtung Baby: An American Mom on the German Art of Raising Self-Reliant Children
91,Gary J. Byrne,"From the author of the #1 New York Times bestseller CRISIS OF CHARACTER comes an explosive new exposé of the Secret Service.
The United States Secret Service is tasked with protecting our Presidents, their families, and the complex in which they live and work. Given this important mission, world stability rests upon the shoulders of its agents. In his new book, former Secret Service officer Gary Byrne takes readers behind the scenes to understand the agency's history and today's security failings that he believes put Americans at risk The American public knows the stories of Secret Service heroism, but they don't know about the hidden legacy of problems that have plagued the agency ever since its creation.Gary Byrne says that decades of catastrophic public failures, near misses, and bureaucratic and cultural rot threaten to erode this critical organization from the inside out.Today, as it works to protect President Trump, the Secret Service stands at a crossroads, and the time needed to choose the right course is running out. Agents and officers are leaving the Secret Service in droves, or they're being overworked to the point where they lose focus on the job. Management makes decisions based on politics, not the welfare of their employees. Byrne believes that this means danger for the men and women of the Secret Service, danger for the President they protect, and danger for the nation. In this book, he shares what he has witnessed and learned about the Secret Service with the hope that the problems of this most important agency can be fixed before it's too late.",Nonfiction,      Secrets of the Secret Service: The History and Uncertain Future of the U.S. Secret Service
92,James  Rhodes,"For many of us who suffer from depression or anxiety, the simple act of endurance, of having to appear ""normal"" is a daunting, painful, and heroic task. Getting out of bed, packing the kids off to school, showing up for work, preparing dinner... These can be astonishing achievements when it sometimes takes a superhuman effort simply to stand upright.How do you keep going? How do you do what you do, day in, day out, conforming to people's idea of you and functioning in the way society expects you to, when all you want to do is disappear and hide?In Fire On All Sides, Rhodes attempts to find how to make the unbearable bearable in the most exposing circumstances imaginable. As he embarks on a grueling five-month concert tour, performing in front of thousands of people, the torturous voices in his mind his constant companions, he has no choice but to face these wild, mad ramblings head on. Luckily, there is the music. There is always the music. Bach, Chopin, Beethoven--they are his holy grail, his mechanism for survival. This is an important, urgent book. It's about going through your day feeling like you can't find a way out of the crazy, it's about not setting the happiness bar too high, it's about accepting the messy imperfection that is life.Rhodes explodes the myths surrounding depression, anxiety and stress--the plagues of our society--into a million pieces, then sticks them back together again with his characteristic thought-provoking, laser sharp, and humorous style.",Nonfiction,      Fire on All Sides
93,Michael Shermer,"A scientific exploration into humanity’s obsession with the afterlife and quest for immortality from the bestselling author and skeptic Michael ShermerIn his most ambitious work yet, Shermer sets out to discover what drives humans’ belief in life after death, focusing on recent scientific attempts to achieve immortality along with utopian attempts to create heaven on earth.For millennia, religions have concocted numerous manifestations of heaven and the afterlife, and though no one has ever returned from such a place to report what it is really like—or that it even exists—today science and technology are being used to try to make it happen in our lifetime. From radical life extension to cryonic suspension to mind uploading, Shermer considers how realistic these attempts are from a proper skeptical perspective.Heavens on Earth concludes with an uplifting paean to purpose and progress and how we can live well in the here-and-now, whether or not there is a hereafter.",Science,"      Heavens on Earth: The Scientific Search for the Afterlife, Immortality, and Utopia"
94,Shomari Wills,"“By telling the little-known stories of six pioneering African American entrepreneurs, Black Fortunes makes a worthy contribution to black history, to business history, and to American history.”—Margot Lee Shetterly, Author of the New York Times Bestseller Hidden FiguresThe astonishing untold history of America’s first black millionaires—former slaves who endured incredible challenges to amass and maintain their wealth for a century, from the Jacksonian period to the Roaring Twenties—self-made entrepreneurs whose unknown success mirrored that of American business heroes such as Henry Ford, John D. Rockefeller, and Thomas Edison.While Oprah Winfrey, Jay-Z, Beyoncé, Michael Jordan, and Will Smith are among the estimated 35,000 black millionaires in the nation today, these famous celebrities were not the first blacks to reach the storied one percent. Between the years of 1830 and 1927, as the last generation of blacks born into slavery was reaching maturity, a small group of smart, tenacious, and daring men and women broke new ground to attain the highest levels of financial success.Black Fortunes is an intriguing look at these remarkable individuals, including Napoleon Bonaparte Drew—author Shomari Wills’ great-great-great-grandfather—the first black man in Powhatan County (contemporary Richmond) to own property in post-Civil War Virginia. His achievements were matched by five other unknown black entrepreneurs including:Mary Ellen Pleasant, who used her Gold Rush wealth to further the cause of abolitionist John Brown;Robert Reed Church, who became the largest landowner in Tennessee;Hannah Elias, the mistress of a New York City millionaire, who used the land her lover gave her to build an empire in Harlem;Orphan and self-taught chemist Annie Turnbo-Malone, who developed the first national brand of hair care products;Madam C. J Walker, Turnbo-Malone’s employee who would earn the nickname America’s ""first female black millionaire;""Mississippi school teacher O. W. Gurley, who developed a piece of Tulsa, Oklahoma, into a ""town"" for wealthy black professionals and craftsmen"" that would become known as ""the Black Wall Street.""A fresh, little-known chapter in the nation’s story—A blend of Hidden Figures, Titan, and The Tycoons—Black Fortunes illuminates the birth of the black business titan and the emergence of the black marketplace in America as never before.",History,      Black Fortunes: The Story of the First Six African Americans Who Escaped Slavery and Became Millionaires
