,author,description,genre,title
68,Moriel Rothman-Zecher,"In this lyrical and searing debut novel written by a rising literary star and MacDowell Fellow, a young man is preparing to serve in the Israeli army while also trying to reconcile his close relationship to two Palestinian siblings with his deeply ingrained loyalties to family and country.The story begins in an Israeli military jail, where — four days after his nineteenth birthday — Jonathan stares up at the fluorescent lights of his cell, and recalls the series of events that led him there.Two years earlier: Moving back to Israel after several years in Pennsylvania, Jonathan is ready to fight to preserve and defend the Jewish state, which his grandfather — a Salonican Jew whose community was wiped out by the Nazis — helped establish. But he is also conflicted about the possibility of having to monitor the occupied Palestinian territories, a concern that grows deeper and more urgent when he meets Nimreen and Laith — the twin daughter and son of his mother’s friend.From that winter morning on, the three become inseparable: wandering the streets on weekends, piling onto buses toward new discoveries, laughing uncontrollably. They share joints on the beach, trading snippets of poems, intimate secrets, family histories, resentments, and dreams. But with his draft date rapidly approaching, Jonathan wrestles with the question of what it means to be proud of your heritage and loyal to your people, while also feeling love for those outside of your own tribal family. And then that fateful day arrives, the one that lands Jonathan in prison and changes his relationship with the twins forever.Powerful, important, and timely, Sadness Is a White Bird explores one man’s attempts to find a place for himself, discovering in the process a beautiful, against-the-odds love that flickers like a candle in the darkness of a never-ending conflict.",Fiction,      Sadness Is a White Bird
69,Jess Kidd,"The spellbinding tale of a lonely caregiver and a cranky hoarder with a house full of secrets.Maud Drennan is a dedicated caregiver whose sunny disposition masks a deep sadness. A tragic childhood event left her haunted, in the company of a cast of prattling saints who pop in and out of her life like tourists. Other than visiting her agoraphobic neighbor, Maud keeps to herself, finding solace in her work and in her humble existence–until she meets Mr. Flood.Cathal Flood is a menace by all accounts. The lone occupant of a Gothic mansion crawling with feral cats, he has been waging war against his son’s attempts to put him into an old-age home and sent his last caretaker running for the madhouse. But Maud is this impossible man’s last chance: if she can help him get the house in order, he just might be able to stay. So the unlikely pair begins to cooperate, bonding over their shared love of Irish folktales and mutual dislike of Mr. Flood’s overbearing son.Still, shadows are growing in the cluttered corners of the mansion, hinting at buried family secrets, and reminding Maud that she doesn’t really know this man at all. When the forgotten case of a missing schoolgirl comes to light, she starts poking around, and a full-steam search for answers begins.Packed with eccentric charms, twisted comedy, and a whole lot of heart, Mr. Flood’s Last Resort is a mesmerizing tale that examines the space between sin and sainthood, reminding us that often the most meaningful forgiveness that we can offer is to ourselves.",Fiction,      The Hoarder
70,Marie Marquardt,"Back when they were still strangers, TJ Carvalho witnessed the only moment in Vivi Flannigan’s life when she lost control entirely. Now, TJ can’t seem to erase that moment from his mind, no matter how hard he tries. Vivi doesn’t remember any of it, but she’s determined to leave it far behind. And she will.But when Vivi returns home from her first year away at college, her big plans and TJ’s ambition to become a nurse land them both on the heart ward of a university hospital, facing them with a long and painful summer together – three months of glorified babysitting for Ángel, the problem patient on the hall. Sure, Ángel may be suffering from a life-threatening heart infection, but that doesn’t make him any less of a pain.As it turns out, though, Ángel Solís has a thing or two to teach them about all those big plans, and the incredible moments when love gets in their way.",Contemporary,      Flight Season
71,Sarah Sundin,"In 1944, American naval officer Lt. Wyatt Paxton arrives in London to prepare for the Allied invasion of France. He works closely with Dorothy Fairfax, a ""Wren"" in the Women's Royal Naval Service. Dorothy pieces together reconnaissance photographs with thousands of holiday snapshots of France--including those of her own family's summer home--in order to create accurate maps of Normandy. Maps that Wyatt will turn into naval bombardment plans.As the two spend concentrated time together in the pressure cooker of war, their deepening friendship threatens to turn to love. Dorothy must resist its pull. Her bereaved father depends on her, and her heart already belongs to another man. Wyatt too has much to lose. The closer he gets to Dorothy, the more he fears his efforts to win the war will destroy everything she has ever loved.The tense days leading up to the monumental D-Day landing blaze to life under Sarah Sundin's practiced pen with this powerful new series.",Historical,"      The Sea Before Us
      
          (Sunrise at Normandy #1)"
72,Walter Mosley,"From trailblazing novelist Walter Mosley: a former NYPD cop once imprisoned for a crime he did not commit must solve two cases: that of a man wrongly condemned to die, and his own.
Joe King Oliver was one of the NYPD's finest investigators, until, dispatched to arrest a well-heeled car thief, he is framed for assault by his enemies within the NYPD, a charge which lands him in solitary at Rikers Island.A decade later, King is a private detective, running his agency with the help of his teenage daughter, Aja-Denise. Broken by the brutality he suffered and committed in equal measure while behind bars, his work and his daughter are the only light in his solitary life. When he receives a card in the mail from the woman who admits she was paid to frame him those years ago, King realizes that he has no choice but to take his own case: figuring out who on the force wanted him disposed of--and why.Running in parallel with King's own quest for justice is the case of a Black radical journalist accused of killing two on-duty police officers who had been abusing their badges to traffic in drugs and women within the city's poorest neighborhoods.Joined by Melquarth Frost, a brilliant sociopath, our hero must beat dirty cops and dirtier bankers, craven lawyers, and above all keep his daughter far from the underworld in which he works. All the while, two lives hang in the balance: King's client's, and King's own.",Mystery,      Down the River Unto the Sea
73,Danielle Lazarin,"From an award-winning debut writer, a beautiful and unapologetic collection of stories about women’s unexpressed desires and needs, and the unexpected ways they resurfaceIn “Floor Plans,” a woman at the end of her marriage tests her power when she inadvertently befriends the neighbor trying to buy her apartment. In “Appetite,” a sixteen-year old grieving her mother’s death experiences first love and questions how much more heartbreak she and her family can endure. In “Dinosaurs,” a recent widower and a young babysitter help each other navigate how much they have to give—and how much they can take—from the people around them. Through stories that are at once empathetic and unexpected, these women and girls defiantly push the boundaries between selfishness and self-possession. Fantastically written with a fresh voice and bold honesty, Back Talk examines the cultural narrowness of what it means to want as a woman.",Short Stories,      Back Talk
74,Rita Herron,"The predators become prey in a breathless novel of revenge from a USA Today bestselling author.Still haunted by his wife’s murder—and stained by the blood of avenging it—FBI special agent Hatcher McGee can’t believe he’s being teamed up with rookie agent Korine Davenport. She is his most guilty secret—the one-night stand who almost cost him everything.Korine has her own demons. As a child, she witnessed her father’s murder, and she’s spent her life waiting for the killer’s return. She and Hatcher are both looking for closure, but the disturbing case that draws them together could be their last.When the mutilated body of a corrupt Savannah judge surfaces, Hatcher and Korine find themselves on the trail of a vigilante who is showing no mercy. Not for the predators who’ve gone free. And not for anyone who gets in the way.As the body count rises, and as Hatcher’s and Korine’s own pasts unfold, they must risk their lives tracking a killer they’ve come to understand all too well. After all, the ends justify the means.",Romance,"      Pretty Little Killers
      
          (The Keepers #1)"
75,Lauren Gibaldi,"A contemporary “clean teen” coming-of-age story about a small-town girl who opens her eyes to life’s endless possibilitiesWhen Penny wins a scholarship to a prestigious theater camp, she thinks it’s the start of a perfect summer. But when she arrives at camp, Penny is thrust into a world of competition and self-doubt. And as she meets new friends, including Chase, a talented young actor with big-city dreams, she begins to realize that her own dreams may be bigger than she ever imagined.",Contemporary,      This Tiny Perfect World
76,Kaela Coble,"It has been ten years since Ruby left her hometown behind. Since then she's built a life away from her recovering alcoholic mother and her first love, Murphy. But when Danny, one of her estranged friends from childhood, commits suicide, guilt draws Ruby back into the tumultuous world she escaped all those years ago.She's dreading the funeral - and with good reason. Danny has left a series of envelopes addressed to his former friends. Inside each envelope is a secret about every person in the group. Ruby's secret is so explosive, she will fight tooth-and-nail to keep it hidden from those she once loved so deeply, even if that means risking everything...",Fiction,      Friends and Liars
77,James L. Rubart,"""Rubart will leave readers inspired . . ."" --Publishers Weekly STARRED review for The Long Journey to Jake PalmerWhat if You Woke up One Morning and the Darkest Parts of Yourself Were Gone?Toren Daniels vanished eight months back, and his wife and kids have moved on--with more than a little relief. Toren was a good man but carried a raging temper that often exploded without warning. So when he shows up on their doorstep out of the blue, they're shocked to see him alive. But more shocked to see he's changed. Radically.His anger is gone. He's oddly patient. Kind. Fun. The man he always wanted to be. Toren has no clue where he's been but knows he's been utterly transformed. He focuses on three things: Finding out where he's been. Finding out how it happened. And winning back his family.But then shards of his old self start to rise from deep inside--like the man kicked out of the NFL for his fury--and Toren must face the supreme battle of his life.In this fresh take on the classic Dr. Jekyll and Mr. Hyde, James L. Rubart explores the war between the good and evil within each of us--and one man's only chance to overcome the greatest divide of the soul.",Christian Fiction,      The Man He Never Was: A Modern Reimagining of Jekyll and Hyde
78,E.J. Swift,"The  Time Machine  meets  Midnight In Paris Determined to escape her old life, misfit and student geologist Hallie packs up her life in England and heads to Paris. She falls in with the eclectic expat community as a bartender at the notorious Millie’s, located next to the Moulin Rouge.Here she meets Gabriela, a bartender who guides her through this strange nocturnal world, and begins to find a new family. But Millie’s is not all that it seems: a bird warns Hallie to get her feathers in order, a mysterious woman shows up claiming to be a chronometrist, and Gabriela is inexplicably unable to leave Paris.Then Hallie discovers a time portal located in the keg room. Over the next nine months, irate customers will be the least of her concerns, as she navigates time-faring through the city’s turbulent past and future, falling in love, and coming to terms with her own precarious sense of self.",Science Fiction,      Paris Adrift
79,Janel Kolby,"Rain is a homeless teen living with her father in the woods outside Seattle, near a community of other homeless people called the Winterfolk. She finds safety and sanctuary in this hidden world—until the day that safety is shattered when she learns the city plans to clear the woods of everyone who lives there. Now she’s forced to confront Seattle, which is full of strange sights, sounds, people—and memories...",Contemporary,      Winterfolk
80,Anjali Sachdeva,"A haunting, diverse debut story collection that explores the isolation we experience in the face of the mysterious, often dangerous forces that shape our livesAnjali Sachdeva's debut collection spans centuries, continents, and a diverse set of characters but is united by each character's epic struggle with fate: A workman in Andrew Carnegie's steel mills is irrevocably changed by the brutal power of the furnaces; a fisherman sets sail into overfished waters and finds a secret obsession from which he can't return; an online date ends with a frightening, inexplicable disappearance. Her story ""Pleiades"" was called ""a masterpiece"" by Dave Eggers. Sachdeva has a talent for creating moving and poignant scenes, following her highly imaginative plots to their logical ends, and depicting how one small miracle can affect everyone in its wake.",Short Stories,      All the Names They Used for God
81,Elizabeth   Crook,"The poignant odyssey of a tenacious young girl who braves the dangers of the Texas frontier to avenge her mother’s deathEarly one morning in the remote hill country of Texas, a panther savagely attacks a family of homesteaders, mauling a young girl named Samantha and killing her mother, whose final act is to save her daughter’s life. Samantha and her half brother, Benjamin, survive, but she is left traumatized, her face horribly scarred.	Narrated in Benjamin’s beguilingly plainspoken voice, The Which Way Tree is the story of Samantha’s unshakeable resolve to stalk and kill the infamous panther, rumored across the Rio Grande to be a demon, and avenge her mother’s death. In their quest she and Benjamin, now orphaned, enlist a charismatic Tejano outlaw and a haunted, compassionate preacher with an aging but relentless tracking dog. As the members of this unlikely posse hunt the panther, they are in turn pursued by a hapless but sadistic Confederate soldier with troubled family ties to the preacher and a score to settle. In the tradition of the great pursuit narratives, The Which Way Tree is a breathtaking saga of one steadfast girl’s revenge against an implacable and unknowable beast. Yet with the comedic undertones of Benjamin’s storytelling, it is also a timeless tale full of warmth and humor, and a testament to the enduring love that carries a sister and brother through a perilous adventure with all the dimensions of a legend.",Fiction,      The Which Way Tree
82,Julia  Day,"Fade To Us is a story about found families, the bond of sisterhood, and the agony and awe of first love.Brooke’s summer is going to be EPIC--having fun with her friends and a job that lets her buy a car. Then her new stepfather announces his daughter is moving in. Brooke has always longed for a sibling, so she’s excited about spending more time with her stepsister. But she worries, too. Natalie has Asperger’s--and Brooke’s not sure how to be the big sister that Natalie needs.After Natalie joins a musical theater program, Brooke sacrifices her job to volunteer for the backstage crew. She’s mostly there for Natalie, but Brooke soon discovers how much she enjoys being part of the show. Especially sweet is the chance to work closely with charming and fascinating Micah--the production’s stage manager. If only he wasn’t Natalie’s mentor…When summer comes to an end, will Brooke finally have the family she so desperately wants–and the love she’s only dreamed about?",Young Adult,      Fade to Us
83,David Pedreira,"A realistic and chilling vision of life on the Moon, where dust kills as easily as the vacuum of space…but murder is even quicker—a fast-paced, cinematic science fiction thriller, this debut novel combines the inventiveness of The Martian, the intrigue of The Expanse, and the thrills of Red Rising.The Moon smells like gunpowder. Every lunar walker since Apollo 11 has noticed it: a burnt-metal scent that reminds them of war. Caden Dechert, the chief of the U.S. mining operation on the edge of the Sea of Serenity, thinks the smell is just a trick of the mind—a reminder of his harrowing days as a Marine in the war-torn Middle East back on Earth.It’s 2072, and lunar helium-3 mining is powering the fusion reactors that are bringing Earth back from environmental disaster. But competing for the richest prize in the history of the world has destroyed the oldest rule in space: Safety for All. When a bomb kills one of Dechert’s diggers on Mare Serenitatis, the haunted veteran goes on the hunt to expose the culprit before more blood is spilled.But as Dechert races to solve the first murder in the history of the Moon, he gets caught in the crosshairs of two global powers spoiling for a fight. Reluctant to be the match that lights this powder-keg, Dechert knows the lives of him and his crew are meaningless to the politicians. Even worse, he knows the killer is still out there, hunting.In his desperate attempts to save his crew and prevent the catastrophe he sees coming, the former Marine uncovers a dangerous conspiracy that, with one spark can ignite a full lunar war, wipe out his team . . . and perhaps plunge the Earth back into darkness.",Science Fiction,      Gunpowder Moon
84,Amanda Flower,"Too many sweets spoil the murder . . .Harvest, Ohio, is a long way from New York City, where Bailey King left a coveted job as a head chocolatier to take over Swissmen Sweets, her Amish grandparents’ candy shop. Now, while caring for her recently widowed grandmother, she plans to honor her grandfather’s memory by entering the annual Amish Confectionery Competition. But between lavender blueberry fudge and chocolate cherry ganache truffles, Bailey may have bitten off more than she can chew when the search for a missing pot-bellied pig turns up a body suffering from sugar overload—the fatal kind . . .A candy maker from a neighboring town who wanted Englischer Bailey disqualified for being an outsider, Josephine Weaver died from an allergy to an essential licorice ingredient. The suspects include: Josephine’s niece, a young woman going through her rumspringa, or running around time, and Bailey herself. Now it falls to Bailey, who’s sweet on the local sheriff’s deputy, to clear their names and entice a killer with a cast-iron stomach for cold-blooded murder . . .Recipe Included!",Mystery,"      Lethal Licorice
      
          (Amish Candy Shop Mystery #2)"
85,S.J. Morden,"ONE WAY opens at the dawn of a new era – one in which we’re ready to colonise Mars. But the contract to build the first ever Martian base has been won by the lowest bidder, so they need to cut a lot of corners. The first thing to go is the automatic construction… the next thing they’ll have to deal with is the eight astronauts they’ll sent up to build it, when there aren’t supposed to be any at all.Frank – father, architect, murderer – is recruited for the mission with the promise of a better life, along with seven of his most notorious fellow inmates. As his crew sets to work, the accidents mount up, and Frank begins to suspect they might not be accidents at all. As the list of suspects grows shorter, it’s up to Frank to uncover the terrible truth before it’s too late.",Science Fiction,      One Way
86,Gareth L. Powell,"The warship Trouble Dog was built and bred for calculating violence, yet following a brutal war, she finds herself disgusted by conflict and her role in a possible war crime. Seeking to atone, she joins the House of Reclamation, an organisation dedicated to rescuing ships in distress.But, stripped of her weaponry and emptied of her officers, she struggles in the new role she’s chosen for herself. When a ship goes missing in a disputed system, Trouble Dog and her new crew of misfits and loners, captained by Sal Konstanz, an ex-captain of a medical frigate who once fought against Trouble Dog, are assigned to investigate and save whoever they can.Meanwhile, light years away, intelligence officer Ashton Childe is tasked with locating and saving the poet, Ona Sudak, who was aboard the missing ship, whatever the cost. In order to do this, he must reach out to the only person he considers a friend, even if he’s not sure she can be trusted. What Childe doesn’t know is that Sudak is not the person she appears to be.Quickly, what appears to be a straightforward rescue mission turns into something far more dangerous, as Trouble Dog, Konstanz and Childe, find themselves at the centre of a potential new conflict that could engulf not just mankind but the entire galaxy.If she is to survive and save her crew, Trouble Dog is going to have to remember how to fight.",Science Fiction,"      Embers of War
      
          (Embers of War #1)"
87,Rachel  Lyon,"A compulsively readable and electrifying debut about an ambitious young female artist who accidentally photographs a boy falling to his death—an image that could jumpstart her career, but would also devastate her most intimate friendship.Lu Rile is a relentlessly focused young photographer struggling to make ends meet. Working three jobs, responsible for her aging father, and worrying that the crumbling warehouse she lives in is being sold to developers, she is at a point of desperation. One day, in the background of a self-portrait, Lu accidentally captures on film a boy falling past her window to his death. The photograph turns out to be startlingly gorgeous, the best work of art she’s ever made. It’s an image that could change her life…if she lets it. But the decision to show the photograph is not easy. The boy is her neighbors’ son, and the tragedy brings all the building’s residents together. It especially unites Lu with his beautiful grieving mother, Kate. As the two forge an intense bond based on sympathy, loneliness, and budding attraction, Lu feels increasingly unsettled and guilty, torn between equally fierce desires: to use the photograph to advance her career, and to protect a woman she has come to love. Set in early 90s Brooklyn on the brink of gentrification, Self-Portrait with Boy is a provocative commentary about the emotional dues that must be paid on the road to success, a powerful exploration of the complex terrain of female friendship, and a brilliant debut from novelist Rachel Lyon.",Fiction,      Self-Portrait with Boy
88,Meghan Kenny,"As her community suffers a long season of drought, sixteen-year-old Cielle endures a more personal calamity: the unexpected death of her father. On a balmy summer afternoon, she finds him hanging in the barn—the start of a dark secret that threatens her family’s livelihood. A war rages elsewhere, while in the deceptive calm of the American heartland, Cielle’s family contends with a new reality and fights not to be undone.Based on an award-winning short story, The Driest Season creates a moving portrait of Cielle’s struggle to make sense of her father’s time on earth, and of her own. Debut novelist Meghan Kenny tells, with wisdom and grit, a deeply affecting story of a young woman discovering loss, heartache, and—finally—hope.",Fiction,      The Driest Season
89,Shannon Watters,"Five best friends at summer camp take friendship to the max when they team up to defeat the strange forces lurking within the surrounding forest.Excited to have Barney starting their first week at the camp, the Roanokes run over to the Zodiac cabin, only to find everyone turned to stone! Between strange shadows and Diane being back, it looks like April, Jo, Mal, Molly, and Ripley are going to have their hands full trying to find a cure for their friends . . . as long as they don’t look the wrong thing in the eye first.    This New York Times bestseller and multiple Eisner Award-winning series is a story of friendship, hardcore lady-types, and kicking a lot of butt. Don’t miss out on the continued adventures of the Lumberjanes written by Shannon Watters and Kat Leyh (Super Cakes) with stories illustrated by Carey Pietsch (Adventure Time: Marceline Gone Adrift).",Sequential Art,"      Lumberjanes, Vol. 8: Stone Cold
      
          (Lumberjanes (Collected Editions) #8)"
90,Jasmine Gower,"Daisy's starting a new job and stylish city life, but mage-hunters out for her dark magic threaten to destroy her vogue image.  In the flourishing metropolis of Soot City (a warped version of 1920s Chicago), progressive ideals reign and the old ways of magic and liquid mana are forbidden. Daisy Dell is a Modern Girl - stylish, educated and independent - keen to establish herself in the city but reluctant to give up the taboo magic inherited from her grandmother.Her new job takes her to unexpected places, and she gets more attention than she had hoped for. When bounty hunters start combing the city for magicians, Daisy must decide whether to stay with her new employer - even if it means revealing the grim source of her occult powers.File Under: Fantasy",Fantasy,      Moonshine
91,Chloe  Benjamin,"If you were told the date of your death, how would it shape your present?It's 1969 in New York City's Lower East Side, and word has spread of the arrival of a mystical woman, a traveling psychic who claims to be able to tell anyone the day they will die. The Gold children—four adolescents on the cusp of self-awareness—sneak out to hear their fortunes.Their prophecies inform their next five decades. Golden-boy Simon escapes to the West Coast, searching for love in '80s San Francisco; dreamy Klara becomes a Las Vegas magician, obsessed with blurring reality and fantasy; eldest son Daniel seeks security as an army doctor post-9/11, hoping to control fate; and bookish Varya throws herself into longevity research, where she tests the boundary between science and immortality.",Fiction,      The Immortalists
92,Jojo Moyes,"From the #1 New York Times bestselling author Jojo Moyes, a new book featuring her iconic heroine of Me Before You and After You, Louisa ClarkLouisa Clark arrives in New York ready to start a new life, confident that she can embrace this new adventure and keep her relationship with Ambulance Sam alive across several thousand miles. She steps into the world of the superrich, working for Leonard Gopnik and his much younger second wife, Agnes. Lou is determined to get the most out of the experience and throws herself into her new job and New York life. As she begins to mix in New York high society, Lou meets Joshua Ryan, a man who brings with him a whisper of her past. Before long, Lou finds herself torn between Fifth Avenue where she works and the treasure-filled vintage clothing store where she actually feels at home. And when matters come to a head, she has to ask herself: Who is Louisa Clark? And how do you reconcile a heart that lives in two places?Funny, romantic, and poignant, Still Me follows Lou as she navigates how to stay true to herself, while pushing to live boldly in her brave new world.",Fiction,"      Still Me
      
          (Me Before You #3)"
93,Melissa Albert,"Seventeen-year-old Alice and her mother have spent most of Alice’s life on the road, always a step ahead of the uncanny bad luck biting at their heels. But when Alice’s grandmother, the reclusive author of a cult-classic book of pitch-dark fairy tales, dies alone on her estate, the Hazel Wood, Alice learns how bad her luck can really get: her mother is stolen away―by a figure who claims to come from the Hinterland, the cruel supernatural world where her grandmother's stories are set. Alice's only lead is the message her mother left behind: “Stay away from the Hazel Wood.”Alice has long steered clear of her grandmother’s cultish fans. But now she has no choice but to ally with classmate Ellery Finch, a Hinterland superfan who may have his own reasons for wanting to help her. To retrieve her mother, Alice must venture first to the Hazel Wood, then into the world where her grandmother's tales began―and where she might find out how her own story went so wrong.",Fantasy,"      The Hazel Wood
      
          (The Hazel Wood #1)"
94,Leni Zumas,"Five women. One question. What is a woman for?In this ferociously imaginative novel, abortion is once again illegal in America, in-vitro fertilization is banned, and the Personhood Amendment grants rights of life, liberty, and property to every embryo. In a small Oregon fishing town, five very different women navigate these new barriers alongside age-old questions surrounding motherhood, identity, and freedom.Ro, a single high-school teacher, is trying to have a baby on her own, while also writing a biography of Eivør, a little-known 19th-century female polar explorer. Susan is a frustrated mother of two, trapped in a crumbling marriage. Mattie is the adopted daughter of doting parents and one of Ro's best students, who finds herself pregnant with nowhere to turn. And Gin is the gifted, forest-dwelling homeopath, or ""mender,"" who brings all their fates together when she's arrested and put on trial in a frenzied modern-day witch hunt.",Fiction,      Red Clocks
95,Samira Ahmed,"A searing #OwnVoices coming-of-age debut in which an Indian-American Muslim teen confronts Islamophobia and a reality she can neither explain nor escape--perfect for fans of Angie Thomas, Jacqueline Woodson, and Adam Silvera.American-born seventeen-year-old Maya Aziz is torn between worlds. There’s the proper one her parents expect for their good Indian daughter: attending a college close to their suburban Chicago home, and being paired off with an older Muslim boy her mom deems “suitable.” And then there is the world of her dreams: going to film school and living in New York City—and maybe (just maybe) pursuing a boy she’s known from afar since grade school, a boy who’s finally falling into her orbit at school.There’s also the real world, beyond Maya’s control. In the aftermath of a horrific crime perpetrated hundreds of miles away, her life is turned upside down. The community she’s known since birth becomes unrecognizable; neighbors and classmates alike are consumed with fear, bigotry, and hatred. Ultimately, Maya must find the strength within to determine where she truly belongs.",Young Adult,"      Love, Hate & Other Filters"
96,Maureen Johnson,"
Author Maureen Johnson weaves a tale of murder and mystery in the first book of a new series.
Ellingham Academy is a famous private school in Vermont for the brightest thinkers, inventors, and artists. It was founded by Albert Ellingham, an early twentieth century tycoon, who wanted to make a wonderful place full of riddles, twisting pathways, and gardens. ""A place"" he said, ""where learning is a game.""Shortly after the school opened, his wife and daughter were kidnapped. The only real clue was a mocking riddle listing methods of murder, signed with the frightening pseudonym, Truly Devious. It became one of the great unsolved crimes of American history. True-crime aficionado Stevie Bell is set to begin her first year at Ellingham Academy, and she has an ambitious plan: She will solve this cold case. That is, she will solve the case when she gets a grip on her demanding new school life and her housemates: the inventor, the novelist, the actor, the artist, and the jokester. But something strange is happening. Truly Devious makes a surprise return, and death revisits Ellingham Academy. The past has crawled out of its grave. Someone has gotten away with murder.",Mystery,"      Truly Devious
      
          (Truly Devious #1)"
97,Jasmine Guillory,"A groomsman and his last-minute guest are about to discover if a fake date can go the distance in a fun and flirty debut novel.Agreeing to go to a wedding with a guy she gets stuck with in an elevator is something Alexa Monroe wouldn't normally do. But there's something about Drew Nichols that's too hard to resist.On the eve of his ex's wedding festivities, Drew is minus a plus one. Until a power outage strands him with the perfect candidate for a fake girlfriend...After Alexa and Drew have more fun than they ever thought possible, Drew has to fly back to Los Angeles and his job as a pediatric surgeon, and Alexa heads home to Berkeley, where she's the mayor's chief of staff. Too bad they can't stop thinking about the other... They're just two high-powered professionals on a collision course toward the long distance dating disaster of the century--or closing the gap between what they think they need and what they truly want...",Romance,      The Wedding Date
98,Mira T. Lee,"Two sisters: Miranda, the older, responsible one, always her younger sister's protector; Lucia, the vibrant, headstrong, unconventional one, whose impulses are huge and, often, life changing. When their mother dies and Lucia starts to hear voices, it's Miranda who must fight for the help her sister needs — even as Lucia refuses to be defined by any doctor's diagnosis. Determined, impetuous, she plows ahead, marrying a big-hearted Israeli only to leave him, suddenly, to have a baby with a young Latino immigrant. She will move with her new family to Ecuador, but the bitter constant remains: she cannot escape her own mental illness. Lucia lives life on a grand scale, until inevitably, she crashes to earth. And then Miranda must decide, again, whether or not to step in — but this time, Lucia may not want to be saved. The bonds of sisterly devotion stretch across oceans, but what does it take to break them?Told from alternating perspectives, Everything Here Is Beautiful is, at its core, a heart-wrenching family drama about relationships and tough choices — how much we're willing to sacrifice for the ones we love, and when it's time to let go and save ourselves.",Fiction,      Everything Here Is Beautiful
99,Alwyn Hamilton,"When gunslinging Amani Al'Hiza escaped her dead-end town, she never imagined she'd join a revolution, let alone lead one. But after the bloodthirsty Sultan of Miraji imprisoned the Rebel Prince Ahmed in the mythical city of Eremot, she doesn't have a choice. Armed with only her revolver, her wits, and her untameable Demdji powers, Amani must rally her skeleton crew of rebels for a rescue mission through the unforgiving desert to a place that, according to maps, doesn't exist. As she watches those she loves most lay their lives on the line against ghouls and enemy soldiers, Amani questions whether she can be the leader they need or if she is leading them all to their deaths.",Fantasy,"      Hero at the Fall
      
          (Rebel of the Sands #3)"
