,author,description,genre,title
73,Karen Kincy,"Completely unrealistic and poorly inspired. The execution isn't bad, but there is not much to salvage to begin with.Ardis and Wendel are shadows of their former selves, even their bantering feels stretched and tired, and the attempt to compensate with bedroom activities falls quite short (or, positively superfluous). Overall an okay book because it's a quick read, but the perplexing plot didn't help any, nor did chapter 22.I would recommend this series only up to the second book, this last installment is just a filler and doesn't really contribute to the main storyline, I could have safely skipped it.1.5 stars.“How are you feeling?” he said. “Tired.” She grimaced. “One too many brushes with death.” He shrugged. “You haven’t brushed my hair yet.” She laughed. “You’re just a necromancer.” “Just?” “Not Death incarnate.” “My enemies would beg to differ.” She rolled her eyes. “Don’t put that on your résumé.”",Science Fiction,"      Specters of Nemesis
      
          (Shadows of Asphodel #3)"
74,Bec McMaster,"
Reading this as part of Myths and Magic: An Epic Fantasy and Speculative Fiction Boxed Set
Bec McMaster has been one of my favorite urban fantasy authors ever since I started reading her London Steampunk series back in 2014 -- and it was for my personal challenge too! I found her heroines to be superbly awesome, and her heroes to die for. I've pretty much enjoyed any stories that she released.
Burn Bright
 is definitely another winner for me. I was a bit weary at first because this was a young adult fantasy with blurb (from the box-set) that seemed to allude that this involved a love triangle -- a trope that I totally dislike. But I kept going because I trusted that McMaster would still satisfy me.Well, this did NOT involve a love triangle of any kind. I loved the myth of the universe -- the Darkness being trapped in the forest with five guardians -- was interesting. I also loved how McMaster took a different route for her werewolves/wolvren beings, making them more like selkies (they could change into a wolf form when they slipped inside their wolf skin). And of course Neva was awesome. And Casimir made me swoon.For sure, when this is released individually next month, I'll click that ""Buy Now with 1-Click"" button as fast as I can!",Fantasy,      Burn Bright
75,Nicola Mostyn,"Meet Frida. Divorce lawyer, cynic and secret descendant of the immortal love god Eros. She's about to have a really bad day . . .When a handsome but clearly delusional man named Dan bursts into Frida's office and insists that she is fated to save the world, she has him ejected faster than you can say 'prenup'.But a creepy meeting, a demon or three and one attempted kidnapping later, Frida is beginning to face the inconvenient truth: Dan is in fact The Oracle, the gods of Greek mythology are real and Frida herself appears to be everyone's only hope.The world is doomed.Bridget Jones by way of Neil Gaiman, this smart and quirky story will change the way you look at love forever.A warm, funny love story with a difference, this is truly a super-heroine story for the modern age.",Fantasy,      The Gods of Love
76,James Tynion IV,"All the world's a stage . . . but what happens behind the curtain is pure magic—literally!Jory and the rest of the Backstagers have one goal this semester: to put on the best show their town’s ever seen. But best laid plans aren’t easy to achieve when there’s an entire magical world that lives beyond the curtain! When one of the actors suddenly goes missing, the Backstagers must band together to save their comrade and maintain the natural balance of . . . theater.  James Tynion IV (Detective Comics, The Woods) and artist Rian Sygh (Munchkin, Stolen Forest) explore what it means to be an outcast looking to find one’s place in an earnest story of friendship and self-expression.",Sequential Art,"      The Backstagers Vol. 2
      
          (The Backstagers)"
77,Melissa McShane,"Helena Davies just wants a job that will get her out of her parents’ basement. Abernathy’s Bookstore is disorganized, out of the way, and smells funny, but it pays well and promises to at least be interesting. She has no idea how interesting her life will become. By the end of the first day, Helena has a dead boss in the basement, an unexpected promotion, and the news that she is now a part of an endless war against creatures from another reality.As Abernathy’s newest custodian, Helena is responsible for its secrets, including the most important one: Abernathy’s isn’t just a bookstore. It’s the world’s only living oracle, producing prophecies to help fight the war against alien invaders bent on draining this world of its magic. Helena’s job is to find books to answer questions put to the oracle by the Wardens, fighters in the Long War. It seems simple enough, but Helena’s new job is anything but.She has allies: her best friend Viv, from whom she has no secrets; Harry and Harriet Keller, elderly magi skilled at uncovering secrets; and the enigmatic Malcolm Campbell, warrior magus and one of the few who have faith in Helena’s abilities. But not everyone is thrilled that an outsider now has charge of one of the world’s most powerful magical entities. Helena must defend herself against the antagonism of Judy Rasmussen, who’d expected to be the next custodian of Abernathy’s, and her father William, powerful leader of the Wardens and someone with an agenda of his own.Without training, without any knowledge of the magical world, and facing the hostility of those who’d wanted someone else to be Abernathy’s custodian, Helena must navigate the treacherous waters of her new world and find a place for herself within it. But there’s still a murderer on the loose, someone who intended to control Abernathy’s by killing its custodian—and Helena might be next on his list.",Fantasy,"      The Book of Secrets
      
          (The Last Oracle #1)"
78,Gigi D.G.,"The quest to save Dreamside continues! After a surprise attack at sea, Cucumber finds himself in the Ripple Kingdom, home to white sand, blue waves . . . oh yeah, and the giant, terrible squid monster holding Almond and Sir Carrot captive. Can our so-called ""legendary hero"" rescue his companions from the nefarious Splashmaster?Nah, probably not.Good thing Princess Nautilus is here! With her wit, charm, and positive attitude, there's no way they can lose. But saving the day won't be as simple as it seems once a 500,000-year-old secret comes to light . . .Adapted from Gigi D.G.'s popular webcomic series of the same name, Cucumber Quest: The Ripple Kingdom is the second book of a clever, adorable, and hilarious four-volume heroic adventure that is sure to make you hungry for sweets and action.",Sequential Art,"      Cucumber Quest: The Ripple Kingdom
      
          (Cucumber Quest #2)"
79,Lauren Smith,"A dragon’s prisoner… or his deepest desire?  The fiercest of a royal line of Russian dragon shifters, Rurik Barinov spends most days defending his family’s homeland from rival clans. By night, sins of the flesh — drinking, dancing, and sex — keep his volatile warrior dragon in check. Barely. With his choice of mortal women to bed, he has no interest in changing his bad-boy ways — until a creature of molten sex poured into a tiny red satin dress steps into his nightclub. A jagged edge of raw desire nicks the impenetrable armor around his heart. Charlotte MacQueen has been told since childhood to stay in school, live a normal life. Leave the family business — hunting down dragons — to her brothers. But tonight, she’s shed her chemist’s lab coat and infiltrated enemy lines to bag a dragon of her own. She never expected sexy, all-too-wicked Rurik Barinov to capture her, body and soul — the perfect weapon to use against her brothers. Or that she’d fall for the brave, battle-scarred dragon shifter who covets her heart like the most precious of jewels. Twilight meets Games of Thrones in this hot new dragonshifter romance by USA Today Bestselling author Lauren Smith!",Fantasy,"      Rurik
      
          (Brothers of Ash and Fire #3)"
80,Laurie Lucking,"One person knows of the plot against the royal familyand cares enough to try to stop it -- the servant girl they banished.Leah spends her days scrubbing floors, polishing silver, and meekly curtsying to nobility. Nothing distinguishes her from the other commoners serving at the palace, except her red hair.And her secret friendship with Rafe, the Crown Prince of Imperia.But Leah's safe, ordinary world begins to splinter. Unexpected feelings for Rafe surface just as his parents announce his betrothal to a foreign princess. Then she unearths a plot to overthrow the royal family. Her life shatters completely when the queen banishes her for treason.Harbored by a mysterious group of nuns, Leah must secure Rafe's safety before it's too late. But her quest reveals a villain far more sinister than an ambitious nobleman with his eye on the throne.Can a common maidservant summon the courage to fight for her dearest friend?",Fantasy,"      Common
      
          (Tales of the Mystics #1)"
81,Holly Black,"Of course I want to be like them. They’re beautiful as blades forged in some divine fire. They will live forever.And Cardan is even more beautiful than the rest. I hate him more than all the others. I hate him so much that sometimes when I look at him, I can hardly breathe.Jude was seven years old when her parents were murdered and she and her two sisters were stolen away to live in the treacherous High Court of Faerie. Ten years later, Jude wants nothing more than to belong there, despite her mortality. But many of the fey despise humans. Especially Prince Cardan, the youngest and wickedest son of the High King.To win a place at the Court, she must defy him–and face the consequences.In doing so, she becomes embroiled in palace intrigues and deceptions, discovering her own capacity for bloodshed. But as civil war threatens to drown the Courts of Faerie in violence, Jude will need to risk her life in a dangerous alliance to save her sisters, and Faerie itself.",Fantasy,"      The Cruel Prince
      
          (The Folk of the Air #1)"
82,Chloe  Benjamin,"If you were told the date of your death, how would it shape your present?It's 1969 in New York City's Lower East Side, and word has spread of the arrival of a mystical woman, a traveling psychic who claims to be able to tell anyone the day they will die. The Gold children—four adolescents on the cusp of self-awareness—sneak out to hear their fortunes.Their prophecies inform their next five decades. Golden-boy Simon escapes to the West Coast, searching for love in '80s San Francisco; dreamy Klara becomes a Las Vegas magician, obsessed with blurring reality and fantasy; eldest son Daniel seeks security as an army doctor post-9/11, hoping to control fate; and bookish Varya throws herself into longevity research, where she tests the boundary between science and immortality.",Fiction,      The Immortalists
83,Pierce Brown,"They call him father, liberator, warlord, Reaper. But he feels a boy as he falls toward the pale blue planet, his armor red, his army vast, his heart heavy. It is the tenth year of war and the thirty-second of his life.A decade ago, Darrow was the hero of the revolution he believed would break the chains of the Society. But the Rising has shattered everything: Instead of peace and freedom, it has brought endless war. Now he must risk everything he has fought for on one last desperate mission. Darrow still believes he can save everyone, but can he save himself?And throughout the worlds, other destinies entwine with Darrow’s to change his fate forever: A young Red girl flees tragedy in her refugee camp and achieves for herself a new life she could never have imagined.An ex-soldier broken by grief is forced to steal the most valuable thing in the galaxy—or pay with his life.And Lysander au Lune, the heir in exile to the sovereign, wanders the stars with his mentor, Cassius, haunted by the loss of the world that Darrow transformed, and dreaming of what will rise from its ashes.Red Rising was the story of the end of one universe, and Iron Gold is the story of the creation of a new one. Witness the beginning of a stunning new saga of tragedy and triumph from masterly New York Times bestselling author Pierce Brown.",Science Fiction,"      Iron Gold
      
          (Red Rising Saga #4)"
84,Sara  Holland,"In the kingdom of Sempera, time is currency—extracted from blood, bound to iron, and consumed to add time to one’s own lifespan. The rich aristocracy, like the Gerlings, tax the poor to the hilt, extending their own lives by centuries.No one resents the Gerlings more than Jules Ember. A decade ago, she and her father were servants at Everless, the Gerlings’ palatial estate, until a fateful accident forced them to flee in the dead of night. When Jules discovers that her father is dying, she knows that she must return to Everless to earn more time for him before she loses him forever.But going back to Everless brings more danger—and temptation—than Jules could have ever imagined. Soon she’s caught in a tangle of violent secrets and finds her heart torn between two people she thought she’d never see again. Her decisions have the power to change her fate—and the fate of time itself.",Fantasy,"      Everless
      
          (Everless #1)"
85,Melissa Albert,"Seventeen-year-old Alice and her mother have spent most of Alice’s life on the road, always a step ahead of the uncanny bad luck biting at their heels. But when Alice’s grandmother, the reclusive author of a cult-classic book of pitch-dark fairy tales, dies alone on her estate, the Hazel Wood, Alice learns how bad her luck can really get: her mother is stolen away―by a figure who claims to come from the Hinterland, the cruel supernatural world where her grandmother's stories are set. Alice's only lead is the message her mother left behind: “Stay away from the Hazel Wood.”Alice has long steered clear of her grandmother’s cultish fans. But now she has no choice but to ally with classmate Ellery Finch, a Hinterland superfan who may have his own reasons for wanting to help her. To retrieve her mother, Alice must venture first to the Hazel Wood, then into the world where her grandmother's tales began―and where she might find out how her own story went so wrong.",Fantasy,"      The Hazel Wood
      
          (The Hazel Wood #1)"
86,Marie Lu,"Before he was Batman, he was Bruce Wayne. A reckless boy willing to break the rules for a girl who may be his worst enemy.The Nightwalkers are terrorizing Gotham City, and Bruce Wayne is next on their list.One by one, the city's elites are being executed as their mansions' security systems turn against them, trapping them like prey. Meanwhile, Bruce is turning eighteen and about to inherit his family's fortune, not to mention the keys to Wayne Enterprises and all the tech gadgetry his heart could ever desire. But after a run-in with the police, he's forced to do community service at Arkham Asylum, the infamous prison that holds the city's most brutal criminals.Madeleine Wallace is a brilliant killer . . . and Bruce's only hope.In Arkham, Bruce meets Madeleine, a brilliant girl with ties to the Nightwalkers. What is she hiding? And why will she speak only to Bruce? Madeleine is the mystery Bruce must unravel. But is he getting her to divulge her secrets, or is he feeding her the information she needs to bring Gotham City to its knees? Bruce will walk the dark line between trust and betrayal as the Nightwalkers circle closer.",Young Adult,"      Batman: Nightwalker
      
          (DC Icons #2)"
87,A.C. Gaughen,"Shalia is a proud daughter of the desert, but after years of devastating war with the adjoining kingdom, her people are desperate for peace. Willing to trade her freedom to ensure the safety of her family, Shalia becomes Queen of the Bonelands.But she soon learns that her husband, Calix, is motivated only by his desire to exterminate the Elementae—mystical people who can control earth, wind, air, and fire. Even more unsettling are Shalia’s feelings for her husband’s brother, which unleash a power over the earth she never knew she possessed—a power that could get her killed. As rumors of a rebellion against Calix spread, Shalia must choose between the last chance for peace and her own future as an Elementae.This intense, richly drawn high-fantasy by the author of Scarlet will hold readers spellbound.",Fantasy,"      Reign the Earth
      
          (The Elementae #1)"
88,Seanan McGuire,"
But children, ah, children. Children follow the foxes, and open the wardrobes, and peek beneath the bridge. Children climb the walls and fall down the wells and run the razor’s edge of possibility until sometimes, just sometimes, the possible surrenders and shows them the way to go home.
It's not often I give books in a series three five stars in a row, but these stories just speak to an inner part of me - the curious, feminist adventurer who longed for nothing more than to follow Lucy through that wardrobe into Narnia, or Harry through the barrier leading to Platform 9 3/4. This universe is brimming with the timeless magic of fairy tales, and it seems I just can't get enough.If you enjoyed the first two books - Every Heart a Doorway and Down Among the Sticks and Bones - I see no reason not to like this. McGuire is back with a new story, featuring some familiar faces and some newbies too. This latest adventure in the portal world sees the characters heading into the land of Confection (Candy Land, in other words), a place described in almost sickening sweetness, from its Strawberry Sea to spun sugar ropes. Given that this is only a novella, I won't give away too much about the story. I will say, though, that it is compelling, made ever more so by the gorgeous writing. And more than this, the diverse cast of characters come bounding off the pages. McGuire writes teens with diverse skin colours, ethnicities, sexualities, gender identities and disabilities. In this book, she also focuses on issues of weight and its accompanying anxiety, through Cora, who has always felt pressure from others to diet and assumptions that her size is due to lack of restraint or laziness.
Growing up fat had meant an endless succession of diets suggested by “helpful” relatives, and even more “helpful” suggestions from her classmates, ones that suggested starvation or learning to vomit on command.
Lots of authors are trying to break into the feminist fairy tale trend these days, but so far I don't think any of them have been as successful as McGuire. These stories are enchanting and hopeful, but underneath they are extremely important, too.Blog | Facebook | Twitter | Instagram | Youtube",Fantasy,"      Beneath the Sugar Sky
      
          (Wayward Children #3)"
89,Alwyn Hamilton,"When gunslinging Amani Al'Hiza escaped her dead-end town, she never imagined she'd join a revolution, let alone lead one. But after the bloodthirsty Sultan of Miraji imprisoned the Rebel Prince Ahmed in the mythical city of Eremot, she doesn't have a choice. Armed with only her revolver, her wits, and her untameable Demdji powers, Amani must rally her skeleton crew of rebels for a rescue mission through the unforgiving desert to a place that, according to maps, doesn't exist. As she watches those she loves most lay their lives on the line against ghouls and enemy soldiers, Amani questions whether she can be the leader they need or if she is leading them all to their deaths.",Fantasy,"      Hero at the Fall
      
          (Rebel of the Sands #3)"
90,Sarah Glenn Marsh,"Odessa is one of Karthia's master necromancers, catering to the kingdom's ruling Dead. Whenever a noble dies, it's Odessa's job to raise them by retrieving their souls from a dreamy and dangerous shadow world called the Deadlands. But there is a cost to being raised--the Dead must remain shrouded, or risk transforming into zombie-like monsters known as Shades. If even a hint of flesh is exposed, the grotesque transformation will begin.A dramatic uptick in Shade attacks raises suspicions and fears among Odessa's necromancer community. Soon a crushing loss of one of their own reveals a disturbing conspiracy: someone is intentionally creating Shades by tearing shrouds from the Dead--and training them to attack. Odessa is faced with a terrifying question: What if her necromancer's magic is the weapon that brings Karthia to its knees?",Fantasy,"      Reign of the Fallen
      
          (Reign of the Fallen #1)"
91,Marissa Meyer,"Iko – an audacious android and best friend to the Lunar Queen Cinder – has been tasked with hunting down Alpha Lysander Steele, the leader of a rogue band of bioengineered wolf-soldiers who threaten to undo the tenuous peace agreement between Earth and Luna. Unless Cinder can reverse the mutations that were forced on them years before, Steele and his soldiers plan to satisfy their monstrous appetites with a massacre of the innocent people of Earth.And to show he’s serious, Steele is taking hostages.Cinder and Kai, Scarlet and Wolf, Cress and Thorne, and Winter and Jacin all feature in this epic new battle. But it is Iko who must face her deepest fears when she uncovers the truth about her own unusual programming.",Sequential Art,"      Gone Rogue
      
          (Wires and Nerve #2)"
92,Amanda Bouchet,"The riveting conclusion to the Kingmaker Chronicles, available January 2018!Who is Catalia Fisa?With the help of pivotal figures from her past, Cat begins to understand the root of her exceptional magic, her fated union with Griffin Sinta, and Griffin's role in shaping her destiny.Only Cat holds the key to unlocking her own power, and that means finally accepting herself, her past, and her future in order to protect her loved ones, confront her murderous mother, and taking a final, terrifying step--reuniting all three realms and taking her place as the Queen of Thalyria.What doesn't kill her will only make her stronger...we hope.",Fantasy,"      Heart on Fire
      
          (Kingmaker Chronicles  #3)"
93,Rati Mehrotra,"Kyra is the youngest Markswoman in the Order of Kali, one of a handful of sisterhoods of highly trained elite warriors. Armed with blades whose metal is imbued with magic and guided by a strict code of conduct, the Orders are sworn to keep the peace and protect the people of Asiana. Kyra has pledged to do so—yet she secretly harbors a fierce desire to avenge her murdered family.When Tamsyn, the powerful and dangerous Mistress of Mental Arts, assumes control of the Order, Kyra is forced on the run. She is certain that Tamsyn committed murder in a twisted bid for power, but she has no proof.Kyra escapes through one of the strange Transport Hubs that are the remnants of Asiana’s long-lost past and finds herself in the unforgiving wilderness of a desert that is home to the Order of Khur, the only Order composed of men. Among them is Rustan, a disillusioned Marksman whose skill with a blade is unmatched. He understands the desperation of Kyra’s quest to prove Tamsyn’s guilt, and as the two grow closer, training daily on the windswept dunes of Khur, both begin to question their commitment to their Orders. But what they don’t yet realize is that the line between justice and vengeance is thin . . . as thin as the blade of a knife.",Fantasy,"      Markswoman
      
          (Asiana #1)"
94,Olivia A. Cole,"Octavia has only ever had one goal: to follow in the footsteps of her parents and become a prestigious whitecoat, one of the scientists who study the natural wonders of Faloiv. The secrets of the jungle’s exotic plants and animals are protected fiercely in the labs by the Council of N’Terra, so when the rules suddenly change, allowing students inside, Octavia should be overjoyed.But something isn’t right. The newly elected leader of the Council has some extremist views about the way he believes N’Terra should be run, and he’s influencing others to follow him. When Octavia witnesses one of the Faloii—the indigenous people of Faloiv—attacked in front of her in the dark of night, she knows the Council is hiding something. They are living in separate worlds on a shared planet, and their fragile peace may soon turn into an all-out war.With the help of Rondo, a quiet boy in class with a skill for hacking, and her inquisitive best friend, Alma, Octavia is set on a collision course to discover the secrets behind the history she’s been taught, the science she’s lived by, and the truth about her family.",Young Adult,"      A Conspiracy of Stars
      
          (Faloiv #1)"
95,Sasha Alsberg,"Most know Androma Racella as the Bloody Baroness, a powerful mercenary whose reign of terror stretches across the Mirabel Galaxy. To those aboard her glass starship, Marauder, however, she's just Andi, their friend and fearless leader.But when a routine mission goes awry, the Marauder's all-girl crew is tested as they find themselves in a treacherous situation and at the mercy of a sadistic bounty hunter from Andi's past.Meanwhile, across the galaxy, a ruthless ruler waits in the shadows of the planet Xen Ptera, biding her time to exact revenge for the destruction of her people. The pieces of her deadly plan are about to fall into place, unleashing a plot that will tear Mirabel in two.Andi and her crew embark on a dangerous, soul-testing journey that could restore order to their shipor just as easily start a war that will devour worlds. As the Marauder hurtles toward the unknown, and Mirabel hangs in the balance, the only certainty is that in a galaxy run on lies and illusion, no one can be trusted.",Science Fiction,"      Zenith
      
          (The Androma Saga #1)"
96,Amanda Hocking,"Between the Blade and the Heart is the first book in a brilliant new young adult fantasy duology inspired by Norse mythology by New York Times bestselling author Amanda Hocking.As one of Odin's Valkyries, Malin's greatest responsibility is to slay immortals and return them to the underworld. The balance of the world rests on her ability to carry out orders. But when Malin discovers that her mother spared the life of an immortal who was destined to die, her world is thrown into chaos.As Malin wrestles with the knowledge that her mother might not be who she thought, she’s also thrust into the path of a gorgeous blue-eyed guy named Asher who needs her help slaying the rogue immortal who destroyed his family. Malin, along with her best friend and her ex-girlfriend, must decide where her loyalties lie...and whether helping Asher enact his revenge is worth the risk—to the world and to her heart.",Fantasy,"      Between the Blade and the Heart
      
          (Valkyrie #1)"
97,Nnedi Okorafor,"The concluding part of the highly-acclaimed science fiction trilogy that began with Nnedi Okorafor's Hugo- and Nebula Award-winning BINTI.Binti has returned to her home planet, believing that the violence of the Meduse has been left behind. Unfortunately, although her people are peaceful on the whole, the same cannot be said for the Khoush, who fan the flames of their ancient rivalry with the Meduse.Far from her village when the conflicts start, Binti hurries home, but anger and resentment has already claimed the lives of many close to her.Once again it is up to Binti, and her intriguing new friend Mwinyi, to intervene--though the elders of her people do not entirely trust her motives--and try to prevent a war that could wipe out her people, once and for all.Don't miss this essential concluding volume in the Binti trilogy.",Science Fiction,"      The Night Masquerade
      
          (Binti #3)"
98,Lesley Livingston,"The darling of the Roman Empire is in for the fight of her life.Be brave, gladiatrix… And be wary. Once you win Caesar’s love, you’ll earn his enemies’ hate.Fallon was warned.Now she is about to pay the price for winning the love of the Roman people as Caesar’s victorious gladiatrix.In this highly anticipated sequel to THE VALIANT, Fallon and her warrior sisters find themselves thrust into a vicious conflict with a rival gladiator academy, one that will threaten not only Fallon’s heart – and her love for Roman soldier Cai – but the very heart of the ancient Roman Empire.When dark treachery and vicious power struggles threaten her hard-won freedom, the only thing that might help the girl known as Victrix save herself and her sisters is a tribe of long-forgotten mythic Amazon warriors.The only trouble is, they might just kill her themselves first.",Fantasy,"      The Defiant
      
          (The Valiant #2)"
99,Django Wexler,"Military might and arcane power clash in Django Wexler’s thrilling new Shadow Campaigns novel.The Beast, the ancient demon imprisoned beneath the fortress-city of Elysium for a thousand years, has been loosed on the world. It absorbs mind after mind, spreading like a plague through the north. The fell army it has raised threatens the heart of Vordan, and it is under the command of the Beast’s greatest prize: legendary general Janus bet Vhalnich.As Queen Raesinia Orboan and soldiers Marcus D’Ivoire and Winter Ihernglass grapple with the aftermath of a hard-fought military campaign, they soon discover a betrayal they never could have foreseen. The news arrives like a thunderbolt: Janus has declared himself the rightful Emperor of Vordan. Chaos grips the city as officers and regiments are forced to declare for queen or emperor.Raesinia must struggle to keep her country under control and risks becoming everything she fought against. Marcus must take the field against his old commander, a man who has seemed an unbeatable strategist. And as Winter recovers from her injuries and mourns her losses, she knows the demon she carries inside her might be the only thing standing between the Beast and the destruction of everything in its path....",Fantasy,"      The Infernal Battalion
      
          (The Shadow Campaigns #5)"
