,author,description,genre,title
80,Mark Twain,"""All modern American literature comes from one book by Mark Twain called Huckleberry Finn."" (Ernest Hemingway)Of all the contenders for the title of The Great American Novel, none has a better claim than The Adventures of Huckleberry Finn. Intended at first as a simple story of a boy's adventures in the Mississippi Valley—a sequel to Tom Sawyer—the book grew and matured under Twain's hand into a work of immeasurable richness and complexity. More than a century after its publication, the critical debate over the symbolic significance of Huck's and Jim's voyage is still fresh, and it remains a major work that can be enjoyed at many levels: as an incomparable adventure story and as a classic of American humor.",Fiction,"      The Adventures of Huckleberry Finn
      
          (The Adventures of Tom and Huck #2)"
81,John Steinbeck,"Cannery Row is a book without much of a plot. Rather, it is an attempt to capture the feeling and people of a place, the cannery district of Monterey, California, which is populated by a mix of those down on their luck and those who choose for other reasons not to live ""up the hill"" in the more respectable area of town. The flow of the main plot is frequently interrupted by short vignettes that introduce us to various denizens of the Row, most of whom are not directly connected with the central story. These vignettes are often characterized by direct or indirect reference to extreme violence: suicides, corpses, and the cruelty of the natural world.The ""story"" of Cannery Row follows the adventures of Mack and the boys, a group of unemployed yet resourceful men who inhabit a converted fish-meal shack on the edge of a vacant lot down on the Row.Sweet Thursday is the sequel to Cannery Row.",Classics,"      Cannery Row
      
          (Cannery Row #1)"
82,Anthony Burgess,"A vicious fifteen-year-old ""droog"" is the central character of this 1963 classic, whose stark terror was captured in Stanley Kubrick's magnificent film of the same title.In Anthony Burgess's nightmare vision of the future, where criminals take over after dark, the story is told by the central character, Alex, who talks in a brutal invented slang that brilliantly renders his and his friends' social pathology. A Clockwork Orange is a frightening fable about good and evil, and the meaning of human freedom. When the state undertakes to reform Alex—to ""redeem"" him—the novel asks, ""At what cost?""This edition includes the controversial last chapter not published in the first edition and Burgess's introduction ""A Clockwork Orange Resucked"".",Classics,      A Clockwork Orange
83,Kate Chopin,"When first published in 1899, The Awakening shocked readers with its honest treatment of female marital infidelity. Audiences accustomed to the pieties of late Victorian romantic fiction were taken aback by Chopin's daring portrayal of a woman trapped in a stifling marriage, who seeks and finds passionate physical love outside the confines of her domestic situation.Aside from its unusually frank treatment of a then-controversial subject, the novel is widely admired today for its literary qualities. Edmund Wilson characterized it as a work ""quite uninhibited and beautifully written, which anticipates D. H. Lawrence in its treatment of infidelity."" Although the theme of marital infidelity no longer shocks, few novels have plumbed the psychology of a woman involved in an illicit relationship with the perception, artistry, and honesty that Kate Chopin brought to The Awakening.",Classics,      The Awakening
84,Ayn Rand,"Anthem has long been hailed as one of Ayn Rand's classic novels, and a clear predecessor to her later masterpieces, The Fountainhead and Atlas Shrugged. In Anthem, Rand examines a frightening future in which individuals have no name, no independence, and no values. Equality 7-2521 lives in the dark ages of the future where all decisions are made by committee, all people live in collectives, and all traces of individualism have been wiped out. Despite such a restrictive environment, the spark of individual thought and freedom still burns in him--a passion which he has been taught to call sinful. In a purely egalitarian world, Equality 7-2521 dares to stand apart from the herd--to think and choose for himself, to discover electricity, and to love the woman of his choice. Now he has been marked for death for committing the ultimate sin. In a world where the great ""we"" reign supreme, he has rediscovered the lost and holy word--""I.""",Fiction,      Anthem
85,Joseph Heller,"The novel is set during World War II, from 1942 to 1944. It mainly follows the life of Captain John Yossarian, a U.S. Army Air Forces B-25 bombardier. Most of the events in the book occur while the fictional 256th Squadron is based on the island of Pianosa, in the Mediterranean Sea, west of Italy. The novel looks into the experiences of Yossarian and the other airmen in the camp, who attempt to maintain their sanity while fulfilling their service requirements so that they may return home.",Classics,"      Catch-22
      
          (Catch-22 #1)"
86,Tennessee Williams,"The Pulitzer Prize and Drama Critics Circle Award winning play—reissued with an introduction by Arthur Miller (Death of a Salesman and The Crucible), and Williams’ essay “The World I Live In.”It is a very short list of 20th-century American plays that continue to have the same power and impact as when they first appeared—57 years after its Broadway premiere, Tennessee Williams’ A Streetcar Named Desire is one of those plays. The story famously recounts how the faded and promiscuous Blanche DuBois is pushed over the edge by her sexy and brutal brother-in-law, Stanley Kowalski. Streetcar launched the careers of Marlon Brando, Jessica Tandy, Kim Hunter, and Karl Malden, and solidified the position of Tennessee Williams as one of the most important young playwrights of his generation, as well as that of Elia Kazan as the greatest American stage director of the ’40s and ’50s.",Plays,      A Streetcar Named Desire
87,Marcus Aurelius,"Written in Greek, without any intention of publication, by the only Roman emperor who was also a philosopher, the Meditations of Marcus Aurelius (AD 121-180) offer a remarkable series of challenging spiritual reflections and exercises developed as the emperor struggled to understand himself and make sense of the universe. Ranging from doubt and despair to conviction and exaltation, they cover such diverse topics as the nature of moral virtue, human rationality, divine providence, and Marcus' own emotions. But while the Meditations were composed to provide personal consolation and encouragement, in developing his beliefs Marcus Aurelius also created one of the greatest of all works of philosophy: a timeless collection of extended meditations and short aphorisms that has been consulted and admired by statesmen, thinkers and readers through the centuries.",Philosophy,      Meditations
88,Alexandre Dumas,"In 1815 Edmond Dantès, a young and successful merchant sailor who has just recently been granted the succession of his erstwhile captain Leclère, returns to Marseille to marry his Catalan fiancée Mercédès. Thrown in prison for a crime he has not committed, Edmond Dantès is confined to the grim fortress of If. There he learns of a great hoard of treasure hidden on the Isle of Monte Cristo and he becomes determined not only to escape, but also to unearth the treasure and use it to plot the destruction of the three men responsible for his incarceration.",Classics,      The Count of Monte Cristo
89,John Steinbeck,"Like his father and grandfather before him, Kino is a poor diver, gathering pearls from the gulf beds that once brought great wealth to the kings of Spain and now provide Kino, Juana, and their infant son with meager subsistence. Then, on a day like any other, Kino emerges from the sea with a pearl as large as a sea gull’s egg, as “perfect as the moon.” With the pearl comes hope, the promise of comfort and of security…A story of classic simplicity, based on a Mexican folk tale, The Pearl explores the secrets of man’s nature, greed, the darkest depths of evil, and the luminous possibilities of love.",Classics,      The Pearl
90,Virginia Woolf," Mrs. Dalloway chronicles a June day in the life of Clarissa Dalloway–a day that is taken up with running minor errands in preparation for a party and that is punctuated, toward the end, by the suicide of a young man she has never met. In giving an apparently ordinary day such immense resonance and significance–infusing it with the elemental conflict between death and life–Virginia Woolf triumphantly discovers her distinctive style as a novelist. Originally published in 1925, Mrs. Dalloway is Woolf’s first complete rendering of what she described as the “luminous envelope” of consciousness: a dazzling display of the mind’s inside as it plays over the brilliant surface and darker depths of reality. This edition uses the text of the original British publication of Mrs. Dalloway, which includes changes Woolf made that never appeared in the first or subsequent American editions.(Book Jacket Status: Jacketed)",Classics,      Mrs. Dalloway
91,Charles Dickens,"In what may be Dickens's best novel, humble, orphaned Pip is apprenticed to the dirty work of the forge but dares to dream of becoming a gentleman — and one day, under sudden and enigmatic circumstances, he finds himself in possession of ""great expectations."" In this gripping tale of crime and guilt, revenge and reward, the compelling characters include Magwitch, the fearful and fearsome convict; Estella, whose beauty is excelled only by her haughtiness; and the embittered Miss Havisham, an eccentric jilted bride.",Classics,      Great Expectations
92,Frederick Douglass,"Thank you Mr. Douglass…this was a life changer for me. You are a true American hero and the fact that there are not more monuments, government buildings, holidays or other commemorations of your life seems to me an oversight of epic proportions. How often is it that you can honestly say that you’ll never be the same after reading a book? Well, this life story of a singular individual has changed me....irrevocably. I will never be able to sufficiently express my gratitude to Mr. Douglass for that extraordinary gift of insight. I’m just not sure how to properly express how deeply this story impacted me both with its content and its delivery. Impressive seems such a shallow word. I guess I will call it a unique and special experience and simply state that this autobiography has been added to my list of All Time Favorites . Being a fan of history, in general, and American history, in particular, I was somewhat familiar with Frederick Douglass and his reputation for being a great orator and a tireless opponent of slavery. However, this is the first time I’ve actually read any of his writings and I was blown away, utterly, by the intellect, character and strength of this American hero. And make no mistake, this man was a HERO in every sense of the word. I can imagine few people in a generation with the combination of intelligence, strength of character, sense of morality, charity and indomitable will as Frederick Douglass.Here is a man who, as a slave with little or no free time to himself, spent every spare moment he had teaching himself to read and write. Think about that. In a very telling passage, Douglass says that he knew how important it was to educate himself because of how vehemently his master was opposed to it. I’m paraphrasing, but his message was, ‘What my master saw as the greatest evil, I knew to be a perfect good.’ Such determination and clarity of thought boggles the mind. Rarely have a come across a person whose moral fiber I admire more (John Adams being the other historical figure that jumps to mind). On the issue of slavery itself, I am resolved that there could be no better description of the horrendous evil of slavery than this book. I previously read Uncle Tom's Cabin and, while an important novel, that story had nowhere near the effect on me that this one did. Again, thank you Mr. Douglass. While there are many aspects of the narrative that are worthy of note (the quality of prose, the excellent balance between details and pace and the fascinating events described), the most memorably impressive thing to me was the tone used by Frederick Douglass to describe his life and the people he came in contact with during his time both as a slave and after securing his freedom. Despite having seen and personally endured staggering brutality at the hands of white slave owners, Douglass never, NEVER comes across as bitter or hate-filled towards all white people. Had I been in his position, I am not sure I could have been so charitable with my outlook. He speaks frankly and in stark terms about the evil and brutality suffered by himself and his fellow slaves. He sees great wrong and he confronts it boldly with his writing. However, he never generalizes people beyond his indictment of slavery and slave holders. He doesn’t stereotype or extend his anger beyond those whom he rightfully condemns. That is a person of great strength and even greater charity. The dignity of the man is humbling to behold. After finishing this inspirational, never-be-the-same autobiography, Frederick Douglass has joined my pantheon of American heroes right along side George Washington and John Adams. I plan to read further works by Douglass and can not more strenuously urge others to do the same. 6.0 stars. HIGHEST POSSIBLE RECOMMENDATION!!! ",Nonfiction,"      Narrative of the Life of Frederick Douglass
      
          (The Autobiographies #1)"
93,Tim O'Brien,"In 1979, Tim O'Brien's Going After Cacciato - a novel about the Vietnam War - won the National Book Award. In this, his second work of fiction about Vietnam, O'Brien's unique artistic vision is again clearly demonstrated. Neither a novel nor a short story collection, it is an arc of fictional episodes, taking place in the childhoods of its characters, in the jungles of Vietnam and back home in America two decades later.",Academic,      The Things They Carried
94,Oscar Wilde,"The original Wilde Thing does it again...Seriously...how does one not love on Oscar Wilde when he's throwing down the snarky...in this case, and in proper British fashion, against cocky, adolescent-cultured Americans and their starched-lip, tradition-trapped English cousins? A bounty of clever from start to finish, Wilde's tale is charming, engaging and pitch-perfect. For a story less than 30 pages long, Wilde accomplishes so much, using scalpel-like precision in both his language and his plotting to tell a story with a little bit of everything. The funny is considerable, the sadness and softer emotions are amply represented, and the brilliance is ubiquitous throughout. My sole complaint is that I wish it were a bit longer, as I would have loved for Wilde to give himself more time with these people and this setting. PLOT SUMMARY:Briefly, since this is a short story…A family of flag-flaunting United Staters acquire an historic English mansion from the thoroughly prim, thoroughly British Lord Canterville. Throw in a murderous, aesthetically-minded ghost with a penchant for high drama and theater, and you have a classic, joy-inducing tale of clashing cultures, progress vs. tradition, and Wilde’s self-mockery of his own philosophy of decadent aestheticism. And….as an added bonus that few beyond Wilde could have accomplished in this setting, you also have subtler themes of a deeper nature running through the narrative, such as penance, forgiveness, and redemption. THOUGHTS:I am a Wilde enthusiast, though my knowledge of his work is limited to this piece and The Picture of Dorian Gray, both of which I have loved. His prose speaks to me and I find his comedic orientation and verbal bitchiness to be hand in glove with my own sense of humor. His timing and delivery make me smile, whether he's commenting on his countrymen as having ""really everything in common with America nowadays except, of course, language” to the reciting the casual arrogance of Mr. Otis’s response when Lord Canterville tries to dissuade him from acquiring the haunted estate: 
I will take the furniture and the ghost at a valuation. I have come from a modern country, where we have everything that money can buy; and with all our spry young fellows painting the Old World red, and carrying off your best actors and prima-donnas, I reckon that if there were such a thing as a ghost in Europe, we'd have it at home in a very short time in one of our public museums, or on the road as a show.
 Wilde’s humor is like a hammer wrapped in silk-covered down. It floats gracefully into your ear and then sucker punches you with its meaning. Here, Wilde even aims his high powered criticism at himself, as the ghost, Sir Simon, is a thinly veiled reflection of the author. Initially, we see Sir Simon, this artisitc spook with flair and panache, as a victim of the boorish Yankees who have invaded his haunt, and who are totally unmoved by any of his scare tactics. They apply stain remover to the recurring blood stains, oil his chains to avoid excessively rattling, and medicate his evil laugh after mistaking it for coughing. For them, he is simply a problem to solve. It seems our artist can't get a break, and Wilde has us sympathizing with the frustrated spectre. But Wilde slowly starts to show us that the ghost is far from innocent. We learn of his previous murders and his complete amorailty and self-centeredness. Wilde slowly closes the trap and we begin to see the truth behind the ghost's genteel facade. One line, in particular, that struck me was when he casually admitted to killed his wife because she ""was very plain, never had my ruffs properly starched, and knew nothing about cookery.” It’s almost a throwaway line, but it really drove home for me the character of Sir Simon.Now don’t go thinking based on the above that this is really a serious tale. The humor is steady throughout and I was pretty much smiling from beginning to end reading Wilde's on target wit. 
‘What a monstrous climate!’ said the American Minister, calmly, as he lit a long cheroot. ‘I guess the old country is so overpopulated that they have not enough decent weather for everybody.’
It’s just that Wilde adds enough little splashes of depth, of emotion, to make the entire story more resonant and, ultimately, more enjoyable.
‘Yes, death. Death must be so beautiful. To lie in the soft brown earth, with the grasses waving above one's head, and listen to silence. To have no yesterday, and no to-morrow. To forget time, to forget life, to be at peace.’
 You can't ask for better than that. I want to make one final comment about Wilde’s skill as it relates to his creative use of the setting. As you read the description of Canterville Chase, you see a litany of characteristics that paint it as the quintessential gothic mansion. Stone gargoyles, secret passageways, paintings of the previous Canterville residents, and even the stereotypical suit of armor as décor-enhancer. Throw in some dark wood and stained glass windows and you have a haunted house cliché that should be gloomy and positively oozing dread.But is it? Of course not…Wilde simply uses this benckmark so he can quickly and effectively turn it on its head. So…I loved this and I thought how Wilde took what started as a satire on the uncouthness of Americans and the stale traditionalism of the English, and turned it into something uplifting by marrying the best attributes of both was inspired. I just wish it had been longer and the story had had a little more time to breathe. I can’t wait to read more of his work. 4.5 stars. HIGHEST POSSIBLE RECOMMENDATION.",Classics,      The Canterville Ghost
95,William Shakespeare,"Set in a topsy-turvy world like a holiday revel, this comedy devises a romantic plot around separated twins, misplaced passions, and mistaken identity. Juxtaposed to it is the satirical story of a self-deluded steward who dreams of becoming “Count Malvolio” only to receive his comeuppance at the hands of the merrymakers he wishes to suppress. The two plots combine to create a farce touched with melancholy, mixed throughout with seductively beautiful explorations on the themes of love and time, and the play ends, not with laughter, but with a clown’s sad song.",Classics,      Twelfth Night
96,Milan Kundera,"In The Unbearable Lightness of Being, Milan Kundera tells the story of a young woman in love with a man torn between his love for her and his incorrigible womanizing and one of his mistresses and her humbly faithful lover. This magnificent novel juxtaposes geographically distant places, brilliant and playful reflections, and a variety of styles to take its place as perhaps the major achievement of one of the world’s truly great writers.",Fiction,      The Unbearable Lightness of Being
97,Franz Kafka,"Written in 1914 but not published until 1925, a year after Kafka’s death, The Trial is the terrifying tale of Josef K., a respectable bank officer who is suddenly and inexplicably arrested and must defend himself against a charge about which he can get no information. Whether read as an existential tale, a parable, or a prophecy of the excesses of modern bureaucracy wedded to the madness of totalitarianism, The Trial has resonated with chilling truth for generations of readers.",Classics,      The Trial
98,F. Scott Fitzgerald,"Today, F. Scott Fitzgerald is known for his novels, but in his lifetime, his fame stemmed from his prolific achievement as one of America's most gifted story writers. ""The Curious Case of Benjamin Button,"" a witty and fantastical satire about aging, is one of his most memorable stories.  In 1860 Benjamin Button is born an old man and mysteriously begins aging backward. At the beginning of his life he is withered and worn, but as he continues to grow younger he embraces life -- he goes to war, runs a business, falls in love, has children, goes to college and prep school, and, as his mind begins to devolve, he attends kindergarten and eventually returns to the care of his nurse.  This strange and haunting story embodies the sharp social insight that has made Fitzgerald one of the great voices in the history of American literature.",Classics,      The Curious Case of Benjamin Button
99,Gabriel García Márquez,"In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is devastated, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs--yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the funeral. Fifty years, nine months, and four days after he first declared his love for Fermina, he will do so again.",Historical,      Love in the Time of Cholera
